,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.19115151,0.0005974173,0.16300082,0.0006274026,0.19059782,0.0020903805,0.16253176,0.002234768
Q1_Q3_0.25,0.22806697,0.00057051436,0.19071016,0.00051503186,0.22831719,0.0014215816,0.1908293,0.0014147351
Q1_Q4_0.25,0.30303627,0.0014079565,0.24202672,0.0011278187,0.30219945,0.005313251,0.24148028,0.003985112
Q2_Q3_0.25,0.2580755,0.000464339,0.22724998,0.00060636323,0.25790006,0.0018523773,0.22705892,0.0022533836
Q2_Q4_0.25,0.3284005,0.0014702743,0.28067186,0.000882299,0.32771742,0.005079685,0.2799093,0.0029449484
Q3_Q4_0.25,0.3536423,0.00047207836,0.31164244,0.00040305348,0.3530932,0.0019460683,0.31119508,0.001262897
Q1_0.25,0.15327632,0.00051725865,0.12947938,0.00071545754,0.15347514,0.0020554329,0.12989576,0.0033270451
Q2_0.25,0.22298336,0.00087735784,0.1963325,0.0007874388,0.22343421,0.0042387047,0.19673388,0.003918543
Q3_0.25,0.2883206,0.0011470292,0.25733384,0.0010906969,0.2884486,0.0051662726,0.25753057,0.0049717235
Q4_0.25,0.41059548,0.001679451,0.36698183,0.0016523089,0.41006914,0.0063174143,0.3663717,0.0062784953
Q1_Q2_0.5,0.19111145,0.00035630696,0.16285948,0.00027019045,0.19081631,0.0012959028,0.16263779,0.0009761528
Q1_Q3_0.5,0.22807555,0.0004893157,0.19078259,0.0004935276,0.2280756,0.0016943265,0.19073638,0.0017108192
Q1_Q4_0.5,0.30327865,0.0012090068,0.24210481,0.00097200955,0.30301636,0.0042840326,0.24196085,0.0033809731
Q2_Q3_0.5,0.25814596,0.0007364582,0.22735962,0.00076513516,0.25809047,0.002542202,0.22723404,0.0027441273
Q2_Q4_0.5,0.3297512,0.0005258732,0.28105298,0.0003852022,0.32859275,0.0041673165,0.28029913,0.0025951806
Q3_Q4_0.5,0.35413343,0.0013190547,0.31189424,0.0010791728,0.3534786,0.0044457493,0.31124866,0.0039434494
Q1_0.5,0.15399142,0.00042807992,0.1306178,0.00042331195,0.15393582,0.0020236792,0.13056278,0.0017577601
Q2_0.5,0.22384457,0.0007305118,0.1970352,0.0006595248,0.22362435,0.00293867,0.19695435,0.0028749923
Q3_0.5,0.28944698,0.00060392526,0.25829512,0.0006592106,0.28958887,0.0023130237,0.25847244,0.0025337017
Q4_0.5,0.40791073,0.0015901356,0.3649224,0.001464029,0.40793175,0.0054615247,0.36501455,0.0051008193
Q1_Q2_0.75,0.19063689,0.0004466976,0.16240783,0.00043961543,0.19063362,0.001753127,0.16245857,0.001780387
Q1_Q3_0.75,0.22793591,0.00032068748,0.19065171,0.0002702867,0.22813603,0.0011116125,0.19081025,0.00088118546
Q1_Q4_0.75,0.30386797,0.0011072728,0.24257481,0.0008454588,0.30319905,0.0039322153,0.24204488,0.0028275661
Q2_Q3_0.75,0.25746027,0.00035854487,0.22674899,0.00034914765,0.25786224,0.0014840441,0.22711596,0.0015597561
Q2_Q4_0.75,0.32870847,0.0008405052,0.2805727,0.0006529433,0.3282649,0.0037083833,0.28023386,0.0027121415
Q3_Q4_0.75,0.3549335,0.0004976622,0.31238586,0.00051350455,0.35450253,0.0023104444,0.3120771,0.0023164512
Q1_0.75,0.15383406,0.0005656372,0.13038445,0.0006404855,0.15387996,0.0022783023,0.1304357,0.0024262187
Q2_0.75,0.2238893,0.00041577502,0.1972433,0.00038897945,0.22350034,0.0014601843,0.19694519,0.0013978123
Q3_0.75,0.28852624,0.0007044691,0.25764525,0.00083419593,0.2889059,0.002380319,0.25796023,0.002886767
Q4_0.75,0.41005963,0.0013858658,0.36651605,0.0012456876,0.4096631,0.003678573,0.36628062,0.0035055182
Q1_Q2_1.0,0.19086412,0.0003372632,0.16257322,0.0003447961,0.19074139,0.0012373436,0.16249752,0.0012835402
Q1_Q3_1.0,0.22784099,0.0003286278,0.19063492,0.0002721473,0.22804224,0.001195473,0.19079384,0.0009553477
Q1_Q4_1.0,0.30377358,0.0008023536,0.24250774,0.00060590944,0.3032087,0.003090326,0.24208665,0.0023580678
Q2_Q3_1.0,0.25780407,0.00046449446,0.22699814,0.00050333265,0.25790805,0.0015957607,0.22709055,0.0017607117
Q2_Q4_1.0,0.3290679,0.0007406421,0.28068036,0.0005349321,0.32860413,0.0030431699,0.28033704,0.0021931697
Q3_Q4_1.0,0.35486534,0.0005372533,0.3124329,0.00046555928,0.35452023,0.0024473304,0.3121973,0.002168966
Q1_1.0,0.15378697,0.00028694,0.13027588,0.00034020955,0.15386784,0.0010992356,0.1303407,0.0012317232
Q2_1.0,0.22393823,0.00064448244,0.19724867,0.00061553204,0.22373655,0.0023411745,0.19711974,0.0022788853
Q3_1.0,0.28876615,0.000581493,0.25785702,0.0006711075,0.28898335,0.0019963118,0.25803894,0.0024097792
Q4_1.0,0.41009617,0.0010066838,0.36663276,0.0008275115,0.409697,0.0035052546,0.36636218,0.0028461888
