,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
0.1,0.6619154778905947,0.007383625464541837,0.6633092558456631,0.019785739056952776
0.2,0.6659219995550785,0.004394621626382376,0.6733098461557429,0.028684467577019635
0.3,0.69700217992687,0.00889298587286309,0.7012056407101206,0.027753122251530902
0.4,0.7073160983615374,0.0046719156361603835,0.7127999202807543,0.026846394447590547
0.5,0.7445581111630097,0.007917649528810865,0.7527284632404172,0.035846116856270434
0.6,0.7377879126310598,0.006086221670413547,0.7418646118172146,0.024066913210676597
0.7,0.7697825465111141,0.007476065910479005,0.7730365751872433,0.028596409394644688
0.8,0.7772454351677321,0.0067955838586079825,0.7814604511755571,0.026395077900871394
0.9,0.7921568080746928,0.008035985970665157,0.7995337967303382,0.03296046070512892
