,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.09567684,0.00061568856,0.06437043,0.0006138782,0.09506199,0.0042685494,0.06452435,0.002774163
Q1_Q3_0.25,0.093031,0.0011178266,0.05991898,0.00047551416,0.0922746,0.0029136012,0.059826404,0.0011833976
Q1_Q4_0.25,0.14296964,0.0032900725,0.091887176,0.00071845716,0.14126739,0.012126863,0.0911001,0.0032819072
Q2_Q3_0.25,0.04308435,0.00052207266,0.03531091,0.00060938555,0.04259376,0.0024301189,0.034799065,0.0026209066
Q2_Q4_0.25,0.17586696,0.0039605983,0.112232864,0.00220761,0.17510355,0.011437035,0.11265894,0.007653398
Q3_Q4_0.25,0.17570223,0.0033630058,0.118449375,0.0018732265,0.17301093,0.015540407,0.11735902,0.009913185
Q1_0.25,0.10112196,0.0027178088,0.06907338,0.0014339036,0.099509545,0.009465557,0.06830349,0.005994361
Q2_0.25,0.046696883,0.0009245434,0.03736957,0.001082853,0.046539508,0.0028856394,0.03726288,0.00293671
Q3_0.25,0.041360565,0.0005364449,0.03460695,0.0005316776,0.041368417,0.0036721947,0.034619614,0.0032051082
Q4_0.25,0.2348727,0.006679594,0.18503198,0.0034174689,0.22867453,0.023753213,0.18156819,0.012169311
Q1_Q2_0.5,0.10727648,0.0010616846,0.07777542,0.0014054017,0.10703204,0.0027113126,0.07750679,0.0018177221
Q1_Q3_0.5,0.096719846,0.0010133145,0.06574194,0.00057089265,0.09609226,0.0034648865,0.065622844,0.00293758
Q1_Q4_0.5,0.14032277,0.0015718819,0.09131364,0.0003531899,0.14004366,0.0052245273,0.09132499,0.0018411854
Q2_Q3_0.5,0.04418752,0.00037671754,0.036218572,0.00036884868,0.04392843,0.0010195054,0.035887133,0.0010632821
Q2_Q4_0.5,0.17641135,0.002455919,0.114751,0.0018143456,0.17390981,0.008839532,0.11346696,0.006884323
Q3_Q4_0.5,0.1857958,0.0028518322,0.13398156,0.0016915005,0.1830215,0.018330773,0.13296221,0.0106541
Q1_0.5,0.10883663,0.00050110155,0.07769049,0.0008394052,0.1083601,0.002777618,0.07738561,0.0025966018
Q2_0.5,0.04949297,0.00038713132,0.040021174,0.0004509387,0.049617115,0.0020587824,0.040102143,0.0021757204
Q3_0.5,0.043603305,0.00063954096,0.037005655,0.0006059549,0.043480527,0.0022703605,0.036903396,0.0020237304
Q4_0.5,0.23574117,0.0027113182,0.19084601,0.002287896,0.23392455,0.0022165834,0.18998644,0.0055324575
Q1_Q2_0.75,0.12654564,0.00079754664,0.099740244,0.0009399054,0.12604514,0.0040239403,0.0995473,0.0030125526
Q1_Q3_0.75,0.11071062,0.0006334822,0.081716105,0.0011480158,0.110214435,0.0041617313,0.081517115,0.0031137273
Q1_Q4_0.75,0.14166985,0.00089290773,0.09111993,0.0004199717,0.14069676,0.0030109077,0.090667434,0.0020576324
Q2_Q3_0.75,0.045939002,0.00025857287,0.037746083,0.0002854125,0.045912396,0.0005070588,0.037595928,0.00043590233
Q2_Q4_0.75,0.18531701,0.0016993243,0.122441076,0.0010184622,0.18312168,0.008746809,0.12131973,0.0068122135
Q3_Q4_0.75,0.20140934,0.001088973,0.155279,0.00093601213,0.19925413,0.005992544,0.15392172,0.0055606584
Q1_0.75,0.12326809,0.0004986988,0.095899746,0.001054176,0.12263075,0.0049819513,0.09564369,0.0042745937
Q2_0.75,0.052380096,0.0006304772,0.04246684,0.0007093104,0.052272964,0.001245321,0.042282682,0.0013307685
Q3_0.75,0.04557596,0.000878905,0.038804073,0.0007480732,0.045279294,0.0019928198,0.038496464,0.0017611667
Q4_0.75,0.25067216,0.0021695725,0.20612204,0.0014806829,0.24900684,0.011077162,0.20503771,0.00786316
Q1_Q2_1.0,0.60269976,0.0050129,0.46850976,0.0037071262,0.60249865,0.003817495,0.4682041,0.0035985461
Q1_Q3_1.0,0.5934811,0.0047721746,0.44100446,0.003373567,0.5933657,0.0053310413,0.440931,0.0048854803
Q1_Q4_1.0,0.14239685,0.0007619633,0.08763206,0.00028203323,0.14119105,0.0036793908,0.08707999,0.0019515759
Q2_Q3_1.0,0.048526794,0.00037136686,0.040024158,0.00037258846,0.048415724,0.0006761201,0.03980568,0.00083009026
Q2_Q4_1.0,0.19853446,0.0013857106,0.13758236,0.0006258152,0.1970719,0.007533021,0.13686743,0.0056096036
Q3_Q4_1.0,0.2262182,0.0010062201,0.18588556,0.0004645381,0.22496553,0.0060931337,0.185088,0.0046524657
Q1_1.0,0.6821981,0.005872098,0.5601419,0.0048369416,0.681816,0.0048144036,0.55951476,0.0049878266
Q2_1.0,0.05608501,0.0008351223,0.04549414,0.0008767396,0.056118023,0.001261662,0.04547449,0.0011603512
Q3_1.0,0.048436623,0.000902599,0.041509833,0.0007551173,0.04827153,0.0019445017,0.041305143,0.0017610758
Q4_1.0,0.26385683,0.0013844965,0.22222552,0.0009542558,0.26181608,0.006793024,0.22089121,0.0052312175
