,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.11379639,0.0045916447,0.084105656,0.004235778,0.11238007,0.0042769467,0.08293784,0.003961124
Q1_Q3_0.25,0.12527284,0.00566343,0.094971165,0.004445143,0.12186686,0.009301297,0.093771085,0.007056915
Q1_Q4_0.25,0.22015604,0.0054327394,0.16662905,0.0049985554,0.21907344,0.00835539,0.16626248,0.006419561
Q2_Q3_0.25,0.08946551,0.0042935275,0.06756992,0.00395114,0.08976177,0.007595854,0.06952819,0.005058796
Q2_Q4_0.25,0.18792412,0.012582142,0.13755041,0.009548097,0.188088,0.009481844,0.13851014,0.0043718982
Q3_Q4_0.25,0.19443616,0.005583317,0.1490461,0.0049766456,0.19294056,0.015850637,0.14698337,0.012323024
Q1_0.25,0.117216036,0.011811263,0.08840917,0.011251168,0.11646952,0.018934904,0.08785525,0.016049966
Q2_0.25,0.07737869,0.004860129,0.058195285,0.0046313973,0.0810751,0.007442215,0.060967624,0.0039497926
Q3_0.25,0.09608184,0.0052884324,0.07433157,0.0041720294,0.09770484,0.0077284416,0.0751243,0.0059697144
Q4_0.25,0.25943607,0.013057792,0.21404953,0.011150673,0.26444775,0.01595888,0.21463588,0.012167317
Q1_Q2_0.5,0.15441154,0.004580592,0.120865285,0.004134304,0.15490124,0.009062966,0.122786246,0.005145207
Q1_Q3_0.5,0.15826789,0.0061439234,0.12246704,0.0045278417,0.15938215,0.013250537,0.12306442,0.007671501
Q1_Q4_0.5,0.2432448,0.0023812572,0.20264193,0.0026942238,0.24255946,0.0066424217,0.20136806,0.0061869384
Q2_Q3_0.5,0.102764264,0.004797333,0.07730668,0.003925326,0.10335801,0.007291745,0.07755432,0.0063183
Q2_Q4_0.5,0.22748952,0.0018935802,0.16731009,0.0019863993,0.23088709,0.010630557,0.16933207,0.009736698
Q3_Q4_0.5,0.26900044,0.0097117545,0.21580565,0.007838094,0.2687492,0.011172866,0.21605532,0.010039562
Q1_0.5,0.16941623,0.010976287,0.13808732,0.010007911,0.16678667,0.011975404,0.13468316,0.0103399
Q2_0.5,0.08286764,0.0039503095,0.062491678,0.0039275256,0.084773764,0.006693726,0.06391995,0.0045666727
Q3_0.5,0.106844366,0.008532223,0.083151065,0.007576473,0.10777128,0.012306805,0.08311403,0.009923054
Q4_0.5,0.30778712,0.008941099,0.26470548,0.008770364,0.3076644,0.009794558,0.26515725,0.0065810787
Q1_Q2_0.75,0.26068848,0.00803622,0.22804932,0.0062909927,0.25946483,0.0057733185,0.22688496,0.004409016
Q1_Q3_0.75,0.23763473,0.009299435,0.18665001,0.007962422,0.23870452,0.010129534,0.18659821,0.008756872
Q1_Q4_0.75,0.2735521,0.004667292,0.24363534,0.005062397,0.27413946,0.003486377,0.24407344,0.00275022
Q2_Q3_0.75,0.119777955,0.007396678,0.09033857,0.00525768,0.121189155,0.007344055,0.09135911,0.006019475
Q2_Q4_0.75,0.27150896,0.009328844,0.20044895,0.0068530585,0.27201876,0.007742864,0.20052798,0.007776881
Q3_Q4_0.75,0.3502536,0.0057675736,0.30077767,0.00601063,0.34924987,0.0066310847,0.29935724,0.003991859
Q1_0.75,0.28066343,0.006255616,0.25215653,0.0071274303,0.28121454,0.009091475,0.25263557,0.010816706
Q2_0.75,0.09535417,0.007268441,0.07504778,0.0071373153,0.09640588,0.0058538234,0.075768724,0.0061697518
Q3_0.75,0.11448805,0.005624474,0.08870411,0.0048477645,0.113926634,0.004568245,0.08920507,0.0023747252
Q4_0.75,0.35031754,0.008075244,0.31339636,0.008799505,0.35065258,0.018888118,0.31404513,0.01555042
Q1_Q2_1.0,0.37452286,0.008651056,0.34198582,0.008074365,0.3751537,0.01130882,0.34295824,0.010540572
Q1_Q3_1.0,0.3718167,0.009266057,0.29493076,0.0077604013,0.3701832,0.012189038,0.29383135,0.011023371
Q1_Q4_1.0,0.3075801,0.005073035,0.27233356,0.0024943955,0.3078669,0.006900822,0.27271777,0.0057590255
Q2_Q3_1.0,0.13285299,0.004284841,0.10636649,0.0031840284,0.13481957,0.006562656,0.107923076,0.005732878
Q2_Q4_1.0,0.3119612,0.0035006003,0.23300466,0.0037668592,0.311309,0.01054821,0.2323535,0.008002624
Q3_Q4_1.0,0.4092722,0.0048164073,0.3653491,0.005342364,0.40866837,0.0050675026,0.36465847,0.0041775103
Q1_1.0,0.3984196,0.010010031,0.3675694,0.009835456,0.3994657,0.009852468,0.36863938,0.009969425
Q2_1.0,0.099419415,0.0060866545,0.0792968,0.0048438413,0.10165504,0.006763402,0.08106839,0.004825413
Q3_1.0,0.13327447,0.0049170787,0.10509197,0.0067989607,0.1331823,0.0078625465,0.105304316,0.007408224
Q4_1.0,0.4118957,0.0056603453,0.3750031,0.0066389698,0.41205168,0.014341474,0.37555012,0.013232208
