,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
0.1,0.8916568135362162,0.0035032860950222297,0.8862905656301713,0.012705057830931349
0.2,0.8445613164915937,0.00543897868648575,0.8399755286988281,0.02259691164921453
0.3,0.7401767292603354,0.010683800770687278,0.7389506759708866,0.019840411582844615
0.4,0.7638246932497207,0.007477613418855222,0.7532403230368546,0.007884764419536961
0.5,0.7538653218861688,0.002869654056651354,0.7498155130914068,0.019373426110159603
0.6,0.6416950183731516,0.0037914985581484714,0.6271203125552269,0.017889212383871794
0.7,0.6618205741403677,0.001918578432365381,0.6534378864886513,0.028594390912157746
0.8,0.5240068778127682,0.006176989738077471,0.5191223820572829,0.018250230211148865
0.9,0.5393067692278112,0.01043009367857091,0.5261641729580173,0.02962478915877907
