,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.3,0.41188 ± 0.002,0.31870 ± 0.001,0.13331 ± 0.002,0.12844 ± 0.003,0.11183 ± 0.001,0.20900 ± 0.203,0.11199 ± 0.002,0.13357 ± 0.001,0.09933 ± 0.002,0.12721 ± 0.003,0.10814 ± 0.001,0.10803 ± 0.002,0.15657 ± 0.002,0.16766 ± 0.001
0.5,0.41293 ± 0.001,0.31894 ± 0.001,0.13495 ± 0.002,0.14956 ± 0.001,0.11656 ± 0.001,0.14109 ± 0.001,0.12311 ± 0.002,0.14202 ± 0.001,0.12275 ± 0.002,0.14518 ± 0.007,0.11927 ± 0.001,0.11766 ± 0.002,0.15656 ± 0.001,0.16631 ± 0.002
0.7,0.41228 ± 0.002,0.32003 ± 0.001,0.13427 ± 0.001,0.15574 ± 0.001,0.13105 ± 0.002,0.14746 ± 0.005,0.13874 ± 0.004,0.14412 ± 0.001,0.13048 ± 0.003,0.17657 ± 0.010,0.43492 ± 0.614,0.12649 ± 0.002,0.15589 ± 0.001,0.16767 ± 0.001
