,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.57484 ± 0.005,0.00000 ± 0.000,0.51577 ± 0.002,0.49325 ± 0.004,0.17857 ± 0.008,0.32014 ± 0.012,0.48444 ± 0.004,0.55492 ± 0.008,0.48998 ± 0.003,0.45883 ± 0.149,0.48698 ± 0.030,0.41837 ± 0.021,0.19494 ± 0.011,0.52785 ± 0.003
0.2,0.58284 ± 0.003,0.00000 ± 0.000,0.32400 ± 0.004,0.22974 ± 0.006,0.18998 ± 0.004,0.18897 ± 0.002,0.25948 ± 0.004,0.35015 ± 0.008,0.24418 ± 0.031,0.33863 ± 0.079,0.21059 ± 0.011,0.16808 ± 0.019,0.32242 ± 0.005,0.33759 ± 0.007
0.3,0.56704 ± 0.011,0.02555 ± 0.001,0.45454 ± 0.001,0.44132 ± 0.004,0.21323 ± 0.006,0.34781 ± 0.050,0.42723 ± 0.004,0.49257 ± 0.004,0.43110 ± 0.002,0.35979 ± 0.020,0.41918 ± 0.010,0.38206 ± 0.017,0.17277 ± 0.008,0.46275 ± 0.003
0.4,0.56508 ± 0.004,0.03545 ± 0.000,0.41061 ± 0.002,0.38602 ± 0.002,0.23836 ± 0.016,0.35551 ± 0.020,0.39248 ± 0.015,0.46387 ± 0.005,0.39317 ± 0.006,0.29782 ± 0.027,0.37587 ± 0.005,0.36161 ± 0.018,0.17778 ± 0.003,0.42317 ± 0.004
0.5,0.54113 ± 0.007,0.09725 ± 0.002,0.37813 ± 0.002,0.38245 ± 0.004,0.18050 ± 0.018,0.27202 ± 0.005,0.34479 ± 0.002,0.42071 ± 0.005,0.34720 ± 0.013,0.31001 ± 0.066,0.34779 ± 0.013,0.33086 ± 0.012,0.22850 ± 0.004,0.39169 ± 0.004
0.6,0.49723 ± 0.006,0.15607 ± 0.001,0.45955 ± 0.003,0.45845 ± 0.002,0.42739 ± 0.003,0.42170 ± 0.001,0.45360 ± 0.010,0.49736 ± 0.004,0.46443 ± 0.003,0.42107 ± 0.024,0.44353 ± 0.011,0.41371 ± 0.010,0.21331 ± 0.002,0.46967 ± 0.002
0.7,0.49698 ± 0.007,0.19850 ± 0.001,0.47695 ± 0.001,0.46329 ± 0.005,0.47106 ± 0.006,0.43744 ± 0.002,0.53443 ± 0.015,0.51173 ± 0.003,0.48689 ± 0.007,0.42930 ± 0.013,0.46449 ± 0.006,0.44164 ± 0.007,0.20666 ± 0.002,0.48687 ± 0.002
0.8,0.48484 ± 0.003,0.22865 ± 0.002,0.47811 ± 0.003,0.45140 ± 0.002,0.43824 ± 0.003,0.42153 ± 0.006,0.48873 ± 0.012,0.52529 ± 0.004,0.47995 ± 0.004,0.42438 ± 0.019,0.46599 ± 0.016,0.44753 ± 0.017,0.21126 ± 0.003,0.48828 ± 0.004
