,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.08822583,0.001204066,0.063566215,0.0010497036,0.08814724,0.001718544,0.063507296,0.0011395783
Q1_Q3_0.25,0.08504419,0.00064581266,0.060464926,0.00056620676,0.08464328,0.0015670891,0.060097158,0.001395451
Q1_Q4_0.25,0.14927182,0.0015298153,0.09118379,0.0009987885,0.14978823,0.005176156,0.09146378,0.002403337
Q2_Q3_0.25,0.043439824,0.0005410075,0.032845072,0.00032651977,0.043341342,0.0021291152,0.032912247,0.0012527289
Q2_Q4_0.25,0.1978004,0.003499429,0.115967214,0.0021086077,0.20367482,0.014824438,0.119420245,0.009395036
Q3_Q4_0.25,0.2064294,0.0039782817,0.12843183,0.0017870057,0.20687029,0.015446595,0.12957633,0.007857859
Q1_0.25,0.092214935,0.00088844355,0.06845292,0.0011548636,0.09224421,0.0017589735,0.068517566,0.0010623896
Q2_0.25,0.040828653,0.0009421849,0.03176756,0.0008779788,0.04078374,0.00048353767,0.031705692,0.0006761777
Q3_0.25,0.046852656,0.00058405,0.03480822,0.0006238875,0.04690235,0.0017272779,0.034857403,0.0015664664
Q4_0.25,0.27582878,0.004363427,0.20070001,0.0028195751,0.2762675,0.015140212,0.2005148,0.011619951
Q1_Q2_0.5,0.10435517,0.0014671291,0.0787827,0.0014304455,0.104087666,0.0021734138,0.07856129,0.0014029111
Q1_Q3_0.5,0.09866374,0.0007800134,0.07119535,0.0009957028,0.098339215,0.00093790895,0.07092411,0.0010900693
Q1_Q4_0.5,0.15113322,0.0018023722,0.09204506,0.0012455212,0.15147755,0.006347201,0.092297465,0.0032495745
Q2_Q3_0.5,0.044785522,0.0003599778,0.034089632,0.0003665443,0.044618487,0.0012076556,0.03401891,0.00078220933
Q2_Q4_0.5,0.20520636,0.0037529666,0.12164764,0.002327755,0.20546849,0.012131278,0.12223017,0.0075095687
Q3_Q4_0.5,0.21859534,0.0027492081,0.14298949,0.0015071463,0.21960966,0.008634742,0.1441463,0.0059383144
Q1_0.5,0.109912656,0.0009134175,0.08392924,0.0011158341,0.10980256,0.0012144549,0.08381989,0.0014212423
Q2_0.5,0.0438761,0.00074029696,0.034459364,0.00070452783,0.04381544,0.0017726469,0.03441153,0.0015388931
Q3_0.5,0.04867835,0.0011530538,0.036393106,0.00093875255,0.048798997,0.0020075014,0.03654858,0.0012447459
Q4_0.5,0.28669366,0.0013769573,0.2094255,0.0019041318,0.28697196,0.008330019,0.21039148,0.006983994
Q1_Q2_0.75,0.1371165,0.001947174,0.108318865,0.0019906787,0.1368373,0.0017872533,0.10807447,0.0021247873
Q1_Q3_0.75,0.12909177,0.00070158456,0.097028986,0.0014655003,0.12888317,0.0017300857,0.09685246,0.0023333237
Q1_Q4_0.75,0.15045199,0.0018128395,0.09163977,0.0009408365,0.15139446,0.0053797876,0.092343636,0.002449944
Q2_Q3_0.75,0.047350608,0.00043453777,0.036426593,0.00038043712,0.04735052,0.0011033245,0.036416728,0.001038759
Q2_Q4_0.75,0.21662846,0.002405923,0.12961987,0.0017592865,0.2173934,0.007308164,0.13051324,0.005141286
Q3_Q4_0.75,0.23202527,0.001729714,0.16246617,0.0009782941,0.233802,0.0065780086,0.1639969,0.004508231
Q1_0.75,0.14190581,0.0013584723,0.11248835,0.0016622132,0.14169917,0.0014536018,0.11236811,0.001988188
Q2_0.75,0.047288734,0.0010562235,0.037409216,0.0009162052,0.047130354,0.0009020227,0.03729865,0.0010048747
Q3_0.75,0.05161321,0.0009956941,0.03872603,0.0009947709,0.05146288,0.0018873801,0.03873875,0.0012890205
Q4_0.75,0.2947603,0.0024125911,0.22000909,0.001734061,0.29697955,0.0087275,0.22198308,0.0069599696
Q1_Q2_1.0,0.41017288,0.0034218628,0.3125217,0.0033589622,0.41046643,0.0036076668,0.31275576,0.0031112398
Q1_Q3_1.0,0.41109672,0.003349321,0.30609196,0.003497905,0.41163445,0.004667378,0.3065342,0.0044814646
Q1_Q4_1.0,0.21252449,0.029119002,0.112803146,0.0140610635,0.21237004,0.029487928,0.11293086,0.014763075
Q2_Q3_1.0,0.05173583,0.0004380448,0.040006287,0.00041824617,0.051571786,0.0012685026,0.039912988,0.0010834804
Q2_Q4_1.0,0.22950563,0.0027477026,0.14460793,0.0019199152,0.23097444,0.007859895,0.14594296,0.005659552
Q3_Q4_1.0,0.25464746,0.002303124,0.19121191,0.0015725612,0.25632015,0.006611481,0.19266629,0.0045254254
Q1_1.0,0.45033678,0.0035275873,0.35080406,0.0036456797,0.45109946,0.005204408,0.35163015,0.0050433828
Q2_1.0,0.052045416,0.0011857954,0.04175904,0.001099262,0.05188591,0.00122344,0.04163935,0.0011433045
Q3_1.0,0.054398704,0.0009252345,0.041140538,0.0009652705,0.054368593,0.0011306639,0.04119528,0.0007711379
Q4_1.0,0.30750072,0.002763194,0.23464444,0.0022638207,0.3084086,0.008986005,0.2356242,0.007398481
