,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.66374 ± 0.025,0.65937 ± 0.020,0.66932 ± 0.023,0.66390 ± 0.025,0.66360 ± 0.025,0.66697 ± 0.022,0.66737 ± 0.023,0.67102 ± 0.022,0.66715 ± 0.023,0.71571 ± 0.028,0.76339 ± 0.031,0.77039 ± 0.036,5.80722 ± 0.023,0.67105 ± 0.024
0.2,0.67398 ± 0.026,0.66275 ± 0.019,0.67966 ± 0.027,0.68345 ± 0.027,0.68397 ± 0.024,0.68718 ± 0.024,0.67841 ± 0.030,0.68185 ± 0.025,0.68228 ± 0.027,0.71496 ± 0.015,0.79920 ± 0.025,0.78334 ± 0.026,5.82099 ± 0.038,0.67220 ± 0.022
0.3,0.66533 ± 0.019,0.66003 ± 0.022,0.67005 ± 0.025,0.66246 ± 0.023,0.67015 ± 0.021,0.66727 ± 0.021,0.66702 ± 0.024,0.67062 ± 0.022,0.66795 ± 0.025,0.69727 ± 0.020,0.76546 ± 0.030,0.78182 ± 0.034,5.79649 ± 0.040,0.66498 ± 0.020
0.4,0.67095 ± 0.028,0.66029 ± 0.020,0.69979 ± 0.027,0.67851 ± 0.025,0.67986 ± 0.032,0.70641 ± 0.033,0.69013 ± 0.027,0.67786 ± 0.024,0.67600 ± 0.026,0.74456 ± 0.046,0.80322 ± 0.042,0.80873 ± 0.049,5.88095 ± 0.052,0.68076 ± 0.023
0.5,0.70832 ± 0.029,0.66535 ± 0.023,0.79554 ± 0.027,0.71774 ± 0.025,0.75629 ± 0.028,0.77184 ± 0.032,0.72752 ± 0.027,0.73388 ± 0.025,0.72568 ± 0.032,0.76285 ± 0.047,0.87695 ± 0.035,0.87179 ± 0.033,5.76693 ± 0.055,0.72031 ± 0.036
0.6,0.70301 ± 0.029,0.66191 ± 0.021,1.13173 ± 0.066,0.91707 ± 0.052,0.93618 ± 0.043,1.01848 ± 0.043,1.00310 ± 0.070,0.82651 ± 0.045,1.08106 ± 0.069,1.12594 ± 0.104,1.07002 ± 0.105,1.01106 ± 0.087,5.89780 ± 0.049,0.90363 ± 0.080
0.7,0.72137 ± 0.055,0.68153 ± 0.029,1.02163 ± 0.023,0.82064 ± 0.044,0.76016 ± 0.041,0.87422 ± 0.055,0.82687 ± 0.049,0.74875 ± 0.033,0.84137 ± 0.049,0.84675 ± 0.084,0.91125 ± 0.065,0.87254 ± 0.078,5.88514 ± 0.069,0.80891 ± 0.037
0.8,0.70947 ± 0.036,0.67208 ± 0.021,1.38435 ± 0.075,1.06086 ± 0.053,1.11989 ± 0.097,1.04785 ± 0.060,1.06697 ± 0.123,0.89235 ± 0.047,1.14769 ± 0.077,1.18890 ± 0.166,1.07410 ± 0.048,0.93259 ± 0.067,5.89880 ± 0.099,0.96519 ± 0.029
