,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.63809 ± 0.018,0.63197 ± 0.017,0.63528 ± 0.017,0.63358 ± 0.017,0.63152 ± 0.018,0.63213 ± 0.018,0.63285 ± 0.017,0.63563 ± 0.017,0.63263 ± 0.016,0.67597 ± 0.023,0.67606 ± 0.016,0.67441 ± 0.024,0.84434 ± 0.075,0.63667 ± 0.019
0.2,0.65864 ± 0.023,0.63303 ± 0.018,0.65315 ± 0.024,0.64717 ± 0.018,0.64607 ± 0.019,0.64674 ± 0.020,0.64672 ± 0.020,0.65105 ± 0.022,0.64388 ± 0.020,0.68461 ± 0.031,0.70921 ± 0.034,0.69764 ± 0.032,0.83727 ± 0.050,0.65397 ± 0.021
0.3,0.64330 ± 0.022,0.63227 ± 0.017,0.64085 ± 0.019,0.63587 ± 0.018,0.63549 ± 0.017,0.63645 ± 0.017,0.63744 ± 0.017,0.63975 ± 0.021,0.63458 ± 0.018,0.67240 ± 0.018,0.67616 ± 0.025,0.68272 ± 0.026,0.86073 ± 0.084,0.63993 ± 0.021
0.4,0.65252 ± 0.016,0.63430 ± 0.014,0.66781 ± 0.031,0.64365 ± 0.021,0.64807 ± 0.024,0.64605 ± 0.025,0.65508 ± 0.026,0.66471 ± 0.030,0.65306 ± 0.027,0.67593 ± 0.019,0.69361 ± 0.044,0.68638 ± 0.039,0.82563 ± 0.043,0.65127 ± 0.025
0.5,0.66019 ± 0.032,0.63519 ± 0.015,0.70057 ± 0.029,0.69192 ± 0.031,0.67885 ± 0.031,0.68173 ± 0.035,0.70032 ± 0.038,0.69739 ± 0.036,0.67716 ± 0.029,0.70999 ± 0.037,0.69782 ± 0.029,0.69140 ± 0.013,0.82441 ± 0.054,0.68038 ± 0.023
0.6,0.68233 ± 0.026,0.65703 ± 0.020,0.70047 ± 0.025,0.69639 ± 0.039,0.68231 ± 0.032,0.69401 ± 0.028,0.72040 ± 0.027,0.68067 ± 0.031,0.70155 ± 0.029,0.69345 ± 0.028,0.74216 ± 0.046,0.74452 ± 0.038,0.82365 ± 0.034,0.70147 ± 0.026
0.7,0.68681 ± 0.033,0.66220 ± 0.013,0.71562 ± 0.019,0.70400 ± 0.030,0.71706 ± 0.019,0.72118 ± 0.020,0.71634 ± 0.031,0.69222 ± 0.022,0.71091 ± 0.027,0.70964 ± 0.025,0.73195 ± 0.044,0.71879 ± 0.044,0.81872 ± 0.027,0.68986 ± 0.024
0.8,0.67507 ± 0.015,0.68182 ± 0.015,0.72610 ± 0.026,0.70058 ± 0.036,0.74703 ± 0.045,0.71539 ± 0.036,0.71710 ± 0.021,0.72494 ± 0.034,0.72268 ± 0.027,0.76754 ± 0.048,0.82205 ± 0.119,0.76381 ± 0.065,0.80863 ± 0.030,0.69998 ± 0.035
