,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.9699365346647907,0.018084865488393952,0.8713617870854347,0.011185170121407517
Q1_Q3_0.25,0.9757779464176826,0.015590370443852156,0.9104381089038702,0.02756210290076754
Q1_Q4_0.25,0.9845563596670776,0.010204511093548708,0.845806426862798,0.020408704319380102
Q2_Q3_0.25,0.9948306622040665,0.005507780100905527,0.9829629398010471,0.006078852726733364
Q2_Q4_0.25,1.0,0.0,0.9160002610338187,0.012785855119514982
Q3_Q4_0.25,0.9911058128239632,0.003790963178837724,0.9094720397674376,0.009062350233088217
Q1_0.25,0.9706614652628698,0.014375266573875455,0.8909235065981893,0.007576540962973569
Q2_0.25,0.9896909220511899,0.009116296577877395,0.9874294945128318,0.005985691601911793
Q3_0.25,1.0,0.0,0.9948352437331668,0.003747257712127561
Q4_0.25,1.0,0.0,0.9218282259705713,0.009179609441954978
Q1_Q2_0.5,0.9378573046560851,0.018608534123401705,0.7146086516980937,0.00882467772377679
Q1_Q3_0.5,0.9684589257528898,0.015901536514173153,0.7933362260758055,0.01655467712438678
Q1_Q4_0.5,0.9845616825446548,0.010708273710467701,0.7627915830372017,0.022963001397590648
Q2_Q3_0.5,0.9896895367592533,0.00849279921126046,0.9665519910219362,0.009758760927757345
Q2_Q4_0.5,0.9896179689756199,0.0049365996972404675,0.8364510462222279,0.018519542383460614
Q3_Q4_0.5,0.9413949810728267,0.006807466022990064,0.7731577512764671,0.028372109607045407
Q1_0.5,0.9640863424922387,0.01622736126207448,0.7820107758899401,0.02710256539301503
Q2_0.5,0.9838122796781636,0.007543934912864669,0.9657869670998555,0.006217321364235007
Q3_0.5,1.0,0.0,0.9845296983986435,0.005427721904589043
Q4_0.5,0.9814604597553316,0.005201875337191873,0.8338987049489497,0.014116810538729796
Q1_Q2_0.75,0.8683293396870398,0.019437958824304418,0.4989701994510001,0.004722727119349417
Q1_Q3_0.75,0.9553004429037578,0.016901101107725396,0.6521630886543627,0.01774790794227326
Q1_Q4_0.75,0.9331385109061842,0.02463102213593099,0.6582439582480483,0.028391831947178023
Q2_Q3_0.75,0.9852771269543844,0.008362887189780798,0.9295012569974844,0.015203212531456678
Q2_Q4_0.75,0.9536403758254058,0.011581458841955973,0.7020302143838478,0.04024236771453557
Q3_Q4_0.75,0.8605004768349678,0.009486772298350028,0.5598994304874665,0.01779763962273912
Q1_0.75,0.9531414215518874,0.016085727079633037,0.6559975018209614,0.01938861920621636
Q2_0.75,0.9779479174769652,0.008961892284789627,0.9415205081540081,0.010289165136495719
Q3_0.75,1.0,0.0,0.9764822218735445,0.00854606837205625
Q4_0.75,0.9461705593946791,0.007853001982733683,0.7183371709821407,0.020082629640276812
Q1_Q2_1.0,0.3439540914377234,0.006321476835330338,0.3568926100957694,0.005555551599308148
Q1_Q3_1.0,0.7223567407729327,0.026626032970697704,0.48762076662710757,0.011139237639338165
Q1_Q4_1.0,0.7367020129101727,0.027352805279266004,0.596169203819031,0.03301929538350135
Q2_Q3_1.0,0.9830689467822615,0.008857105016184422,0.9097039719481955,0.014648890028430579
Q2_Q4_1.0,0.7302093810204893,0.03675111051932492,0.4998682399441073,0.023437741681889432
Q3_Q4_1.0,0.2960378376561542,0.007396578423525022,0.30786813901016896,0.006366115899088423
Q1_1.0,0.7545947573059293,0.028818268211029827,0.5034619009441227,0.014133259072978216
Q2_1.0,0.9604407903838755,0.01745860781476056,0.9065531252330326,0.015479204084354985
Q3_1.0,0.9858926374057315,0.005499266108313658,0.9552861561140551,0.011408788410869132
Q4_1.0,0.7228034451914634,0.02771555481038046,0.5613084119087258,0.03500913177210842
