,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.118033014,0.0024799483,0.087834895,0.0010010856,0.117307924,0.007747102,0.08845755,0.0044816616
Q1_Q3_0.25,0.115151644,0.0013150275,0.09032046,0.0011493452,0.11693187,0.0047698515,0.0907754,0.0033734313
Q1_Q4_0.25,0.15119573,0.0012404097,0.11732457,0.0015558136,0.1495407,0.005805405,0.11748414,0.0036487214
Q2_Q3_0.25,0.10112784,0.0022390655,0.074540004,0.0015636431,0.097967334,0.0051803654,0.07230709,0.0018545489
Q2_Q4_0.25,0.14288859,0.0062085055,0.10047527,0.0030394746,0.1452932,0.011061399,0.102794826,0.006458129
Q3_Q4_0.25,0.1369124,0.0022986038,0.101504646,0.0016618185,0.13888398,0.013457294,0.10297035,0.009996478
Q1_0.25,0.12760833,0.0043517235,0.10697363,0.00333306,0.1284002,0.011036692,0.10800163,0.008041409
Q2_0.25,0.08359654,0.0012294535,0.06176407,0.0012740077,0.085990965,0.0051378,0.06337936,0.004215468
Q3_0.25,0.100244984,0.002177278,0.07805036,0.0011111996,0.09866706,0.006879612,0.078130975,0.003971953
Q4_0.25,0.17718315,0.0038287994,0.13745002,0.0034218114,0.17767416,0.015798679,0.13919821,0.011971047
Q1_Q2_0.5,0.13203049,0.002045471,0.10233641,0.0017836771,0.13436961,0.0029210667,0.10332112,0.0029785163
Q1_Q3_0.5,0.13088216,0.0012700671,0.10278783,0.0013521108,0.13267133,0.005114416,0.104592584,0.002593749
Q1_Q4_0.5,0.18633011,0.0030226093,0.14716205,0.003034969,0.18848602,0.010563548,0.14917937,0.006634545
Q2_Q3_0.5,0.120542906,0.00096392987,0.09132826,0.0012403491,0.119644664,0.0069842716,0.09101949,0.005221591
Q2_Q4_0.5,0.15828744,0.0033336412,0.11559713,0.0020954928,0.16180634,0.012194991,0.11750629,0.008764284
Q3_Q4_0.5,0.16430521,0.002906735,0.12483647,0.0025388775,0.1674163,0.0076158275,0.1261446,0.004937363
Q1_0.5,0.14661884,0.0036597003,0.12394476,0.002919961,0.14947681,0.005714972,0.12633163,0.0026342613
Q2_0.5,0.1007814,0.0016992262,0.076260135,0.00092639716,0.09994992,0.0030125184,0.075792275,0.0034223774
Q3_0.5,0.115807936,0.0036314894,0.09220775,0.0025735002,0.116014645,0.0058530485,0.093456805,0.004103683
Q4_0.5,0.1979694,0.0033511724,0.15524057,0.002371327,0.20169961,0.0118152825,0.15879557,0.009999507
Q1_Q2_0.75,0.17036214,0.0035500946,0.13625473,0.0031068844,0.173605,0.006028098,0.13903636,0.004292409
Q1_Q3_0.75,0.14955664,0.0016134899,0.121329784,0.0010324647,0.15211451,0.0053243777,0.1229337,0.004312674
Q1_Q4_0.75,0.22243246,0.00692177,0.18075937,0.005482538,0.22427511,0.011249235,0.18241292,0.007483863
Q2_Q3_0.75,0.15190831,0.0024733776,0.12053822,0.0025765242,0.15200195,0.0036332717,0.12071966,0.0029529037
Q2_Q4_0.75,0.18155995,0.002395155,0.13679397,0.0020538322,0.18767492,0.013925363,0.14142624,0.01082296
Q3_Q4_0.75,0.20846584,0.002960929,0.16260262,0.002111055,0.21324687,0.012636413,0.16623792,0.0085102925
Q1_0.75,0.17202064,0.0029905923,0.15046428,0.0025632859,0.17147209,0.0058924328,0.1502965,0.0035523102
Q2_0.75,0.11632706,0.00063595484,0.089884,0.00042711094,0.11602511,0.0033429617,0.0899408,0.0018965383
Q3_0.75,0.13885865,0.0037831515,0.1153788,0.0035997664,0.14027153,0.00733156,0.116662815,0.00655388
Q4_0.75,0.23769334,0.0024140456,0.19753909,0.0024935754,0.24479344,0.010868631,0.20262678,0.007092965
Q1_Q2_1.0,0.27446342,0.0041320715,0.24012771,0.0036802227,0.27698565,0.010638841,0.24272661,0.007029408
Q1_Q3_1.0,0.1759901,0.003339241,0.14272442,0.0018861525,0.17730704,0.009872878,0.14403144,0.006727803
Q1_Q4_1.0,0.27518222,0.0058827936,0.23100284,0.0050293948,0.27735895,0.017795091,0.23280148,0.013198733
Q2_Q3_1.0,0.20074674,0.0023876643,0.169607,0.0015108822,0.1999611,0.003352141,0.1689984,0.0031519854
Q2_Q4_1.0,0.22416314,0.0042494712,0.17407402,0.0030316398,0.23193371,0.020466227,0.17893443,0.014944435
Q3_Q4_1.0,0.34249574,0.003932638,0.29383084,0.0035859903,0.34635454,0.0141130965,0.2969398,0.011927719
Q1_1.0,0.2142508,0.0035370449,0.19017021,0.0029522718,0.21402863,0.010472634,0.1904232,0.0061175926
Q2_1.0,0.13843608,0.0018787032,0.11273432,0.0020640786,0.13931605,0.0039580464,0.11354183,0.0040512765
Q3_1.0,0.16445486,0.0016180768,0.14193724,0.0015771918,0.16526651,0.0040800674,0.14263572,0.0043951534
Q4_1.0,0.29984203,0.0069737374,0.2639311,0.0058161276,0.30716568,0.018828787,0.26959684,0.016401965
