,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.98499 ± 0.003,0.99671 ± 0.002,0.97383 ± 0.003,0.97776 ± 0.003,0.97737 ± 0.002,0.97881 ± 0.002,0.98335 ± 0.002,0.97550 ± 0.001,0.98871 ± 0.002,0.98809 ± 0.004,0.97252 ± 0.019,0.97698 ± 0.009,0.52527 ± 0.023,0.97239 ± 0.003
0.2,0.96162 ± 0.005,0.99384 ± 0.002,0.95730 ± 0.005,0.95604 ± 0.005,0.96895 ± 0.003,0.96895 ± 0.003,0.95875 ± 0.004,0.95933 ± 0.004,0.95936 ± 0.006,0.96492 ± 0.008,0.94841 ± 0.013,0.95178 ± 0.018,0.53604 ± 0.013,0.95336 ± 0.004
0.3,0.96335 ± 0.004,0.99385 ± 0.001,0.95568 ± 0.004,0.95660 ± 0.003,0.96731 ± 0.002,0.96812 ± 0.003,0.97182 ± 0.002,0.94704 ± 0.003,0.96744 ± 0.006,0.96874 ± 0.008,0.94699 ± 0.020,0.95846 ± 0.014,0.51360 ± 0.031,0.94522 ± 0.005
0.4,0.95149 ± 0.007,0.99015 ± 0.001,0.93290 ± 0.006,0.96181 ± 0.007,0.94690 ± 0.004,0.94712 ± 0.004,0.95046 ± 0.003,0.93565 ± 0.008,0.95914 ± 0.004,0.96033 ± 0.014,0.88023 ± 0.019,0.92119 ± 0.037,0.63984 ± 0.022,0.93717 ± 0.004
0.5,0.93761 ± 0.006,0.99097 ± 0.001,0.92434 ± 0.002,0.92567 ± 0.006,0.93014 ± 0.004,0.93879 ± 0.003,0.92683 ± 0.003,0.91619 ± 0.003,0.92484 ± 0.010,0.94525 ± 0.018,0.80756 ± 0.062,0.81586 ± 0.059,0.66359 ± 0.006,0.90669 ± 0.005
0.6,0.93468 ± 0.005,0.97399 ± 0.003,0.94273 ± 0.004,0.93228 ± 0.002,0.94683 ± 0.006,0.94601 ± 0.003,0.93217 ± 0.013,0.94395 ± 0.002,0.93366 ± 0.002,0.94645 ± 0.004,0.93167 ± 0.011,0.93501 ± 0.010,0.62377 ± 0.018,0.93018 ± 0.004
0.7,0.95740 ± 0.003,0.98729 ± 0.003,0.98484 ± 0.002,0.91533 ± 0.003,0.98873 ± 0.002,0.98689 ± 0.003,0.98564 ± 0.003,0.98338 ± 0.003,0.93560 ± 0.008,0.98687 ± 0.002,0.86511 ± 0.043,0.89134 ± 0.037,0.55541 ± 0.020,0.94489 ± 0.004
0.8,0.87360 ± 0.009,0.91121 ± 0.003,0.82780 ± 0.005,0.83358 ± 0.006,0.82346 ± 0.004,0.82880 ± 0.003,0.82843 ± 0.005,0.82802 ± 0.002,0.83761 ± 0.005,0.84305 ± 0.017,0.64795 ± 0.103,0.66629 ± 0.126,0.61601 ± 0.019,0.82937 ± 0.007
