,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.90929 ± 0.006,0.98666 ± 0.002,0.93062 ± 0.004,0.95250 ± 0.005,0.93099 ± 0.004,0.93457 ± 0.003,0.93939 ± 0.002,0.94398 ± 0.002,0.94458 ± 0.004,0.94623 ± 0.010,0.94850 ± 0.016,0.95349 ± 0.018,0.60354 ± 0.024,0.93209 ± 0.005
0.2,0.89848 ± 0.007,0.96611 ± 0.003,0.90758 ± 0.007,0.91626 ± 0.007,0.91051 ± 0.008,0.91816 ± 0.007,0.91459 ± 0.005,0.91112 ± 0.008,0.91502 ± 0.007,0.91568 ± 0.012,0.92137 ± 0.021,0.92787 ± 0.027,0.60820 ± 0.040,0.90489 ± 0.008
0.3,0.88875 ± 0.009,0.97989 ± 0.001,0.88492 ± 0.006,0.92563 ± 0.006,0.88488 ± 0.010,0.89379 ± 0.005,0.92751 ± 0.006,0.89782 ± 0.007,0.92686 ± 0.005,0.89988 ± 0.020,0.90931 ± 0.025,0.92847 ± 0.012,0.57486 ± 0.048,0.88969 ± 0.008
0.4,0.87340 ± 0.007,0.98913 ± 0.001,0.86162 ± 0.008,0.93277 ± 0.004,0.91860 ± 0.004,0.91360 ± 0.004,0.88706 ± 0.005,0.85665 ± 0.006,0.91903 ± 0.012,0.89383 ± 0.024,0.80989 ± 0.040,0.87880 ± 0.058,0.64671 ± 0.030,0.85480 ± 0.009
0.5,0.88177 ± 0.009,0.98934 ± 0.001,0.86233 ± 0.005,0.89585 ± 0.003,0.88452 ± 0.003,0.87948 ± 0.006,0.87362 ± 0.007,0.87208 ± 0.004,0.88347 ± 0.008,0.90534 ± 0.028,0.72295 ± 0.025,0.74914 ± 0.036,0.66429 ± 0.021,0.85247 ± 0.007
0.6,0.88216 ± 0.007,0.93044 ± 0.008,0.90170 ± 0.008,0.90055 ± 0.001,0.90561 ± 0.009,0.90054 ± 0.006,0.87464 ± 0.027,0.88815 ± 0.008,0.88185 ± 0.007,0.89560 ± 0.015,0.91190 ± 0.021,0.91957 ± 0.011,0.57711 ± 0.010,0.88195 ± 0.009
0.7,0.90602 ± 0.003,0.95822 ± 0.003,0.93598 ± 0.005,0.87630 ± 0.012,0.95803 ± 0.003,0.95788 ± 0.006,0.95495 ± 0.004,0.91900 ± 0.007,0.88869 ± 0.009,0.94312 ± 0.016,0.83126 ± 0.022,0.85952 ± 0.017,0.61682 ± 0.029,0.90042 ± 0.004
0.8,0.83112 ± 0.010,0.87702 ± 0.004,0.77226 ± 0.004,0.78801 ± 0.004,0.77883 ± 0.005,0.77152 ± 0.005,0.77549 ± 0.005,0.78195 ± 0.004,0.79111 ± 0.003,0.78576 ± 0.007,0.58779 ± 0.019,0.58277 ± 0.009,0.62239 ± 0.020,0.78312 ± 0.006
