,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.8004649349200432,0.03116484940558585,0.8128966658074985,0.03572538153933734
Q1_Q3_0.25,0.799975313214565,0.03924865028942362,0.7710573503951716,0.048503092598559935
Q1_Q4_0.25,0.8035296471523035,0.027303068448017432,0.7699040760130111,0.08140211737224701
Q2_Q3_0.25,0.8240519159317465,0.028869305775512017,0.7901242712810925,0.05264792430968808
Q2_Q4_0.25,0.8166519858125604,0.027710745425006768,0.7484794449231832,0.06553192229874273
Q3_Q4_0.25,0.8037760279243253,0.03014175454301762,0.7976571256669855,0.045431745093846496
Q1_0.25,0.8141670882055099,0.019728821146747823,0.827086003631311,0.03842297591830344
Q2_0.25,0.8272750558044676,0.017174309323541186,0.813792419496485,0.030732764778903816
Q3_0.25,0.8353027162819714,0.037097112670545836,0.8030693037727857,0.06035900638316175
Q4_0.25,0.8139365307414821,0.036221934530845934,0.8146118421312929,0.061062259749425654
Q1_Q2_0.5,0.8117110871599713,0.04464368623554316,0.8013385246793356,0.08257152763905155
Q1_Q3_0.5,0.8123616270222845,0.04046043767561129,0.777624616809278,0.069456759345348
Q1_Q4_0.5,0.7247922443825694,0.07507843024102115,0.7250987089626878,0.08026754072468457
Q2_Q3_0.5,0.7977002376058979,0.024768092754455337,0.787639205871942,0.06847751174073034
Q2_Q4_0.5,0.7635397514644672,0.03405274824891514,0.7177760435488951,0.08072846598859422
Q3_Q4_0.5,0.7341279423587548,0.04071759978727997,0.695081810414445,0.08619187276567059
Q1_0.5,0.792243040562502,0.021531122095369188,0.8170520254179008,0.03745711331372565
Q2_0.5,0.8266817728540584,0.02816045090729051,0.815185736258907,0.06270642294593483
Q3_0.5,0.8262192215543788,0.017476289712812693,0.7969925549038386,0.06311713571178684
Q4_0.5,0.7520301795406606,0.0470842321995852,0.7486810735100209,0.07055626756378934
Q1_Q2_0.75,0.805965145818087,0.03420891387257252,0.7176621630554473,0.052184739295984495
Q1_Q3_0.75,0.8031075390768254,0.019985981213364406,0.7551485423801507,0.07217573263551307
Q1_Q4_0.75,0.6643383956334621,0.08554235435390789,0.6679260263216724,0.06906202582225765
Q2_Q3_0.75,0.7986830608938502,0.04814514473989242,0.7949051833217733,0.06133476814411525
Q2_Q4_0.75,0.6865062752753494,0.07121422956282447,0.691786535268104,0.04073961003469762
Q3_Q4_0.75,0.4655638656842466,0.03413964304283144,0.6009286325394415,0.12255398686640774
Q1_0.75,0.8085752410356355,0.027029843433489822,0.768102378573517,0.04133123776180266
Q2_0.75,0.8209204261390323,0.04063192997694189,0.8002966339283015,0.06911345269601576
Q3_0.75,0.8081165098743893,0.026918762319815877,0.802638588518451,0.04526192529753317
Q4_0.75,0.6285707061391264,0.062086502094791766,0.648291384326268,0.08525804119056803
Q1_Q2_1.0,0.4125755326676982,0.13156334020115087,0.3665961404324576,0.049460070147629535
Q1_Q3_1.0,0.7153683166823327,0.040983563697030115,0.6130946331303011,0.06913351160258789
Q1_Q4_1.0,0.6287870108805566,0.09634897156555047,0.5908460202479707,0.11094077556594109
Q2_Q3_1.0,0.7652538706801977,0.038867884688253036,0.7358587360571784,0.07380665840947918
Q2_Q4_1.0,0.6105324854484214,0.06613515181802758,0.5854230880788799,0.09112029049511894
Q3_Q4_1.0,0.3763539999361509,0.0901472636407155,0.31590445832249114,0.0400558444602373
Q1_1.0,0.7932834135614343,0.029994881218965628,0.7185257983550203,0.07919427880371248
Q2_1.0,0.8252644466544427,0.03710180833393927,0.7858302918861261,0.04073032727233048
Q3_1.0,0.8019650022883148,0.0528720088316087,0.7507126570194841,0.06833854096121655
Q4_1.0,0.5855909102376431,0.056670124659153574,0.5132940618263858,0.12330537651381226
