,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.7978094641719796,0.03106885268574102,0.8146561276798963,0.0338082759273559
Q1_Q3_0.25,0.8072750273275178,0.02911133899760796,0.7962796779179744,0.058528814742621796
Q1_Q4_0.25,0.7912689965837653,0.03252100607983019,0.8058088409646107,0.030562783195603942
Q2_Q3_0.25,0.8148231293666919,0.03350187885582758,0.7795474409618341,0.040779923069951284
Q2_Q4_0.25,0.8010367043616295,0.04173110225069216,0.7731575825930227,0.07377108389816606
Q3_Q4_0.25,0.7775225109461938,0.05865704919751694,0.7858995447577799,0.04214177128781779
Q1_0.25,0.7895631007440793,0.02282707342864289,0.8117577385462533,0.032818804631447436
Q2_0.25,0.8055655894213253,0.02946901171075351,0.8067513975423705,0.03190129331806582
Q3_0.25,0.7810175717107425,0.05819885321891122,0.8074094634084019,0.045493861520945235
Q4_0.25,0.8012606572887645,0.04280051903763442,0.7885609567761293,0.031053552324525523
Q1_Q2_0.5,0.8185892070447682,0.03027609286622093,0.8021116688978234,0.03759516552006676
Q1_Q3_0.5,0.8017010414439646,0.01542732490947773,0.7852181988792363,0.06512962686448275
Q1_Q4_0.5,0.8096163974931532,0.031855268675947145,0.7334843879633139,0.09623673258229612
Q2_Q3_0.5,0.7987810358250627,0.03980316493754408,0.7918541505329244,0.029036931993044367
Q2_Q4_0.5,0.7887464107014426,0.04245461304045232,0.7553514137320342,0.03459901548849888
Q3_Q4_0.5,0.7641752272034366,0.030762999621747715,0.737835959052071,0.05975632016631027
Q1_0.5,0.8089192272341819,0.024772668619155502,0.8145025256084134,0.025731941663085466
Q2_0.5,0.7970845596761785,0.03741933462836278,0.7834543638130155,0.04625431667544701
Q3_0.5,0.8041565937051065,0.03832470946675834,0.8038605679371951,0.023534518794220326
Q4_0.5,0.7884072530064898,0.03814741073235802,0.7570377357778451,0.05082277225193885
Q1_Q2_0.75,0.7912679421775352,0.022547708654820565,0.7235906717989986,0.06204201328915676
Q1_Q3_0.75,0.787995259256361,0.02301926687898948,0.7470309250029263,0.04260513940148365
Q1_Q4_0.75,0.7857439926885295,0.038501502594613476,0.6643575912951374,0.05513263922012135
Q2_Q3_0.75,0.7913746680145035,0.05134364708971275,0.7736277526994675,0.04332489628184285
Q2_Q4_0.75,0.7482992658653711,0.04959263567022068,0.7219201085718805,0.038239288802599136
Q3_Q4_0.75,0.7001656274339181,0.015542151340074245,0.7128150273631289,0.03390225050484288
Q1_0.75,0.7819464851083195,0.03691787879323344,0.7507943631227281,0.08467954216642742
Q2_0.75,0.7822007021982491,0.04326511320221835,0.7944640200777606,0.07014103945643815
Q3_0.75,0.7824040793523085,0.0672609787809841,0.8065704470680697,0.02355506923163714
Q4_0.75,0.7734167755643638,0.04879659973819021,0.7184344038835003,0.053121573865948735
Q1_Q2_1.0,0.6564879846482007,0.06856111202415188,0.39842406976903394,0.007541615391697323
Q1_Q3_1.0,0.6271765595820209,0.0627333496466375,0.39842406976903394,0.007541615391697323
Q1_Q4_1.0,0.5578809170417438,0.10321994501767459,0.39806432687438237,0.008195573158246048
Q2_Q3_1.0,0.7026098257292313,0.06524707916596323,0.7698964837863705,0.051061040510535796
Q2_Q4_1.0,0.6840495093512056,0.025930634536806548,0.6669781191490749,0.03301928976765361
Q3_Q4_1.0,0.5895908372402993,0.06534066034509724,0.5079420306637014,0.11170143085894843
Q1_1.0,0.7535431488365789,0.03478327627242959,0.39842406976903394,0.007541615391697323
Q2_1.0,0.8019140329088176,0.04141027953430786,0.7837166158704271,0.0687542727091564
Q3_1.0,0.7870458690084081,0.05335883617749166,0.7783930271384134,0.07581515987853478
Q4_1.0,0.6940120063809878,0.0600203038171063,0.654151313421557,0.04846561109629489
