,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.8087063278330238,0.052905789523876534,0.8124998372938149,0.035918875930639554
Q1_Q3_0.25,0.8047796941636625,0.03303700262555516,0.7619005865303039,0.028485531706184248
Q1_Q4_0.25,0.7845087994955439,0.05129975930746824,0.7973559783070188,0.058358360465075344
Q2_Q3_0.25,0.802968931031641,0.04438957083096495,0.8234510572474137,0.009946738810562258
Q2_Q4_0.25,0.8050843987355615,0.041337313011295,0.8264105354775173,0.04673531170782867
Q3_Q4_0.25,0.8017483756146524,0.07714765166347441,0.819366983001658,0.0215027344358061
Q1_0.25,0.8168399370903263,0.03280195106193466,0.8171376679498052,0.02894229082052357
Q2_0.25,0.8001728236302705,0.05091604466554621,0.8283187055336935,0.02661462251291293
Q3_0.25,0.7894450593022798,0.06298250854239516,0.8208234518760834,0.029706336294540843
Q4_0.25,0.782002694361877,0.09036584659150744,0.8353059338782731,0.034216562949965446
Q1_Q2_0.5,0.7414117389621102,0.12980723789415707,0.6985805918403807,0.04544018428481763
Q1_Q3_0.5,0.7880750016542889,0.05647423547705171,0.7946285927151315,0.029147147622505847
Q1_Q4_0.5,0.7717578197251681,0.0776451645110468,0.7797634291736153,0.04399495306854639
Q2_Q3_0.5,0.8198028179394639,0.06540753802125891,0.8073319468056311,0.046781154469576876
Q2_Q4_0.5,0.7545839308971429,0.07002626282031353,0.7433895322171062,0.025100781243004116
Q3_Q4_0.5,0.6796196414625172,0.07675546406456944,0.6797359637456797,0.0734779846965785
Q1_0.5,0.7854466506108719,0.04383815770760868,0.7802419857534059,0.033007143017117414
Q2_0.5,0.8009168092414793,0.04269778810105487,0.850285652037013,0.02556876337207508
Q3_0.5,0.7808059933520844,0.07286671604867559,0.8024888795415113,0.0373464154872838
Q4_0.5,0.7432564787552375,0.10563983014607393,0.7791737715961318,0.05721586503655111
Q1_Q2_0.75,0.6215411733998691,0.06160491516589774,0.5748288661785221,0.0769599783137543
Q1_Q3_0.75,0.7272602290979439,0.10439311940934026,0.6727873815373815,0.07412016004186249
Q1_Q4_0.75,0.7048320431210175,0.09058867472348966,0.659439372212845,0.05901737078264047
Q2_Q3_0.75,0.7543837988558485,0.08855420650616068,0.7196101377246672,0.06651582231002832
Q2_Q4_0.75,0.6434089097177333,0.06983161674688664,0.6276548990459357,0.09839793946082567
Q3_Q4_0.75,0.46139106848563555,0.07357587280746332,0.35976902565480035,0.07859027211555863
Q1_0.75,0.6922318985403073,0.06099426930777578,0.7299160262307194,0.03988576740737362
Q2_0.75,0.7873726456354975,0.06825376427601748,0.8096432206923939,0.030201268962127714
Q3_0.75,0.7805332164137125,0.05781834149857171,0.7966773710872,0.06407800659983307
Q4_0.75,0.6171854549977095,0.09917374416541563,0.6287747985205059,0.11225924438143782
Q1_Q2_1.0,0.413214490737856,0.15102610387036222,0.5117990547732052,0.11499811292802105
Q1_Q3_1.0,0.6879496302719824,0.0822583854393835,0.5618853357966261,0.04151470957890145
Q1_Q4_1.0,0.6730918905655747,0.10837520449354626,0.5102460233342587,0.1363405860573702
Q2_Q3_1.0,0.7179204596378079,0.10157466956625548,0.7552798678301611,0.06792779729882394
Q2_Q4_1.0,0.577076503881143,0.06302195416958298,0.3891870461050789,0.07163961010845392
Q3_Q4_1.0,0.4595268425085065,0.06306767179963102,0.31590445832249114,0.0400558444602373
Q1_1.0,0.6111500343315568,0.08365322580718103,0.5930836844021428,0.10670656396104818
Q2_1.0,0.8184862111785212,0.028239162980821516,0.8148585193136254,0.03770307699870124
Q3_1.0,0.7763296480795279,0.07538544767726235,0.7549059262695312,0.07680584655671842
Q4_1.0,0.5793333335485276,0.06281323626156071,0.4595024984123345,0.10646446173909195
