,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.6860582146028145,0.01250524055964988,0.7220325089313128,0.049905695261623036
Q1_Q3_0.25,0.7121107176049681,0.01648516263324019,0.753630936865826,0.022439260519559197
Q1_Q4_0.25,0.7811721398635154,0.012474841706800285,0.8064766670890776,0.02297694827664772
Q2_Q3_0.25,0.6825997407085065,0.003854497112718072,0.7209145766948504,0.01374539874088615
Q2_Q4_0.25,0.7490522099457801,0.006725841795400991,0.8020884295130772,0.06359257058036032
Q3_Q4_0.25,0.7439324256404458,0.02685470704582965,0.8501227973229735,0.08192332384489845
Q1_0.25,0.6682022512912666,0.013689777303491777,0.7395141933364455,0.07338821069462753
Q2_0.25,0.6467318147435287,0.010602647535740384,0.6968732427596667,0.03461551808014553
Q3_0.25,0.6611363669518733,0.013703514776887497,0.7168178380592591,0.024849733890379238
Q4_0.25,0.6930554525363755,0.03350791610228131,0.9262456729276496,0.3779349453065224
Q1_Q2_0.5,0.7447860111259313,0.03820493617706073,0.7832979636094711,0.03356598572370446
Q1_Q3_0.5,0.7556932292023438,0.01951679625878893,0.8077513263848599,0.0561965169491323
Q1_Q4_0.5,0.8867348454575652,0.020414003363174085,1.100616415428351,0.24504680613220978
Q2_Q3_0.5,0.7182432208346788,0.014387140301923456,0.7394090763832171,0.01674041857674385
Q2_Q4_0.5,0.8391472987516199,0.013772283654217732,0.8877809466815283,0.05815913702863199
Q3_Q4_0.5,0.8541499490577437,0.022720959135839023,0.9509110454889965,0.07510686158286874
Q1_0.5,0.7020892699101633,0.022372224393113902,0.7166492677580237,0.023163542877348186
Q2_0.5,0.6612659144061175,0.008610147323648568,0.706167678800424,0.039175475090071764
Q3_0.5,0.6828326826170981,0.03590813912359613,0.7325993370541614,0.05344724825599336
Q4_0.5,0.778989776795745,0.01880653840504488,0.8228673782420627,0.03324984336221408
Q1_Q2_0.75,0.8403306162955204,0.045559981354405046,0.9226583137941086,0.08759411363712621
Q1_Q3_0.75,0.8087235374650179,0.046843402297484446,0.8300301599795918,0.039180382893870214
Q1_Q4_0.75,0.9839707908580735,0.022597441288498027,1.0351966323190793,0.018382149099114255
Q2_Q3_0.75,0.7290357231095419,0.013764334459231909,0.7479367482858107,0.009994418743250412
Q2_Q4_0.75,0.9139371807446501,0.02389323931023412,0.9490141322945433,0.04065374198824447
Q3_Q4_0.75,0.9437193278789889,0.01654767264670185,1.030551879273665,0.04759856627161876
Q1_0.75,0.7544106524138666,0.020507667557879954,0.7760516680763858,0.03374130987134448
Q2_0.75,0.669534034858581,0.03264173217252169,0.7181089932352334,0.02877454916619977
Q3_0.75,0.6833882055094482,0.02022197643941718,0.7595241515030188,0.057207685123642577
Q4_0.75,0.8484453449493949,0.0440008432078539,1.0490561732360315,0.09164223615805729
Q1_Q2_1.0,0.8615996485294299,0.03006159255699775,0.915060135152798,0.07803566836993439
Q1_Q3_1.0,0.8397518612080693,0.01641500265145366,0.9076716637979813,0.07559778641017663
Q1_Q4_1.0,1.073863939410602,0.01016842469535212,1.076501402193133,0.006668735917620581
Q2_Q3_1.0,0.7761642142003191,0.027459736214420417,0.8234103224888838,0.05977519850685002
Q2_Q4_1.0,0.9658231827113237,0.01982095224470758,0.971186033864965,0.021106149606636322
Q3_Q4_1.0,1.015328664700279,0.022579561827279777,1.0226324089039482,0.01999079659071539
Q1_1.0,0.7946192218402719,0.023435407000179348,0.8529596430965224,0.03147870761606096
Q2_1.0,0.6921532473140127,0.03533733857735885,0.7214660692591384,0.020068481457115424
Q3_1.0,0.6973932064496988,0.013672120851469181,0.7239053261398963,0.011829724244409116
Q4_1.0,0.9059513313089307,0.013568479075358842,0.9112181190074778,0.02167341024247327
