,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.08917703,0.007002288,0.059111387,0.005216791,0.08714879,0.0053311912,0.058035135,0.004336448
Q1_Q3_0.25,0.086179264,0.0012167554,0.054658186,0.00088284665,0.0870689,0.004364991,0.055402678,0.0013801688
Q1_Q4_0.25,0.13808194,0.0022714739,0.08578007,0.0016325758,0.13682005,0.013877666,0.08554383,0.003510121
Q2_Q3_0.25,0.05842761,0.0047314656,0.04521341,0.0032423565,0.059523486,0.011644753,0.046286214,0.007879069
Q2_Q4_0.25,0.17301938,0.0051849782,0.11019708,0.004094457,0.17197204,0.012857285,0.11141846,0.008250001
Q3_Q4_0.25,0.17356576,0.0049713794,0.11633746,0.0051250486,0.1715296,0.015248432,0.11478107,0.011128158
Q1_0.25,0.09115444,0.0047695837,0.059724875,0.0043090056,0.0904999,0.011238902,0.06007876,0.008862527
Q2_0.25,0.05785653,0.0043732943,0.044854056,0.0041684452,0.06065466,0.008565301,0.04632719,0.007307197
Q3_0.25,0.051219814,0.006029186,0.040383715,0.004999748,0.052445054,0.009823466,0.041495614,0.007250794
Q4_0.25,0.23359449,0.011047537,0.1815454,0.008944378,0.23110875,0.02207864,0.18270455,0.011867284
Q1_Q2_0.5,0.09952487,0.004314252,0.069138184,0.0039675715,0.09988108,0.002999801,0.06931408,0.0013156857
Q1_Q3_0.5,0.08989755,0.0012817597,0.06363662,0.0039183316,0.08965112,0.0039003866,0.06395748,0.0048668724
Q1_Q4_0.5,0.14024064,0.0020801744,0.09055914,0.0026598189,0.14010696,0.0048241196,0.09081682,0.0035956048
Q2_Q3_0.5,0.060802944,0.0053885775,0.046521343,0.0032038544,0.059782453,0.0046045235,0.045782186,0.0024845065
Q2_Q4_0.5,0.17852077,0.0057566836,0.117910765,0.002155387,0.17587611,0.013073997,0.11613417,0.007931565
Q3_Q4_0.5,0.18986973,0.0026898293,0.13869753,0.0025783624,0.18700752,0.015966099,0.13736546,0.009562714
Q1_0.5,0.100836515,0.001761026,0.069143616,0.0040570777,0.10100021,0.0028346553,0.069383584,0.0014210326
Q2_0.5,0.05680164,0.005402756,0.0443035,0.003800473,0.05749792,0.006030007,0.044973142,0.004413753
Q3_0.5,0.057262816,0.0020154016,0.043407023,0.0022199084,0.058046382,0.0060345647,0.04374755,0.005026256
Q4_0.5,0.23713937,0.0068155224,0.19155075,0.008816583,0.23543563,0.005923234,0.19119763,0.0052788523
Q1_Q2_0.75,0.12102745,0.0032303785,0.09036614,0.0053115916,0.12090019,0.00317997,0.09029891,0.0037740457
Q1_Q3_0.75,0.11236763,0.0041355174,0.084685594,0.007025072,0.1125296,0.0063218446,0.08464979,0.0059434897
Q1_Q4_0.75,0.14419523,0.0010123651,0.09658839,0.004397453,0.14354704,0.0038875027,0.096320815,0.005627861
Q2_Q3_0.75,0.0631184,0.006381197,0.04808765,0.004685095,0.06336172,0.0058146794,0.04800061,0.0046059657
Q2_Q4_0.75,0.18466556,0.0020126016,0.12274276,0.0018177019,0.18195419,0.010298356,0.12131146,0.0071966336
Q3_Q4_0.75,0.2021852,0.0047899503,0.15561187,0.006020423,0.20022261,0.0065202126,0.15428217,0.006635376
Q1_0.75,0.12171271,0.0064149695,0.090600036,0.010987277,0.12191842,0.009306968,0.09094373,0.011662788
Q2_0.75,0.06399525,0.007001052,0.048808604,0.0061079636,0.06419383,0.006614291,0.04856043,0.005041823
Q3_0.75,0.06628583,0.006726409,0.052640606,0.0055850316,0.06613154,0.008786059,0.05221518,0.0061166054
Q4_0.75,0.2603883,0.003760941,0.21430878,0.006263755,0.25844932,0.010937305,0.21265802,0.009568492
Q1_Q2_1.0,0.6074355,0.019228086,0.46348554,0.0151996715,0.60753554,0.019834809,0.46322474,0.015000422
Q1_Q3_1.0,0.6019133,0.03325601,0.44388247,0.02446633,0.6015112,0.030723166,0.44427457,0.022997908
Q1_Q4_1.0,0.14821509,0.0063185412,0.104330026,0.009824405,0.14692649,0.008540336,0.103746176,0.011142076
Q2_Q3_1.0,0.06583516,0.007135059,0.051206183,0.006449378,0.06554133,0.007406485,0.05087784,0.0067924964
Q2_Q4_1.0,0.19844905,0.0063269855,0.138545,0.0055822195,0.19683899,0.010724882,0.137635,0.010321122
Q3_Q4_1.0,0.22473145,0.0031219828,0.18290414,0.002303411,0.22352278,0.005187152,0.18215072,0.0034310338
Q1_1.0,0.6707843,0.011717702,0.544704,0.008523381,0.6708306,0.011752541,0.5446687,0.0064087105
Q2_1.0,0.060739152,0.0054092184,0.047443613,0.003445422,0.060917538,0.0059691714,0.047359273,0.0046477634
Q3_1.0,0.06936696,0.0040248814,0.055227727,0.0038087652,0.06854616,0.002668002,0.054147344,0.0020165227
Q4_1.0,0.267337,0.0036164366,0.22446057,0.004098791,0.2645179,0.0080224695,0.22240181,0.004679231
