,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.21417788426448586,0.034051583854406965,0.20114238623180025,0.029682756167655783
Q1_Q3_0.25,0.19251397775258838,0.01565799063288907,0.20172140284650633,0.018503337216419977
Q1_Q4_0.25,0.15998497800473838,0.021409723811483823,0.15268766875543555,0.017944289836576865
Q2_Q3_0.25,0.18500178501617226,0.030192526391539493,0.1881377843526418,0.03510417824748558
Q2_Q4_0.25,0.16521079209256187,0.02473865296830813,0.15647283505024917,0.023633398173607694
Q3_Q4_0.25,0.15773149133569167,0.02112312157453736,0.16627564911197687,0.0255631241156555
Q1_0.25,0.21218709872603467,0.013860311489321448,0.21148668381676608,0.04590897500167784
Q2_0.25,0.22480751307177452,0.042689933372465454,0.24275865031074786,0.06123337161708446
Q3_0.25,0.20392725939765452,0.021702347783249445,0.18748087782813952,0.02637952458189902
Q4_0.25,0.19346596840867653,0.03554501001749663,0.1978150839067651,0.03916956522735838
Q1_Q2_0.5,0.17764456107128823,0.009637361988397469,0.15991223791832707,0.029007910493710088
Q1_Q3_0.5,0.19091155752666422,0.016443461451924497,0.19189364389420197,0.025214594028965295
Q1_Q4_0.5,0.12182670957451383,0.02251275577546986,0.11870066082146453,0.010976072841973036
Q2_Q3_0.5,0.20551322384496334,0.039352657882309676,0.19733280596938818,0.03168284267363448
Q2_Q4_0.5,0.1228995610277874,0.012847011528792316,0.129520780256545,0.017805940405863918
Q3_Q4_0.5,0.132485568795047,0.020835027846346388,0.11776545685041309,0.010913399016208782
Q1_0.5,0.25092886219057975,0.05760842703808163,0.2130433932922347,0.011067009933055736
Q2_0.5,0.2034457486979698,0.02208926905112386,0.21015048943567569,0.034575725632083894
Q3_0.5,0.1961698091632305,0.022859296423895763,0.19412443502866605,0.032564933843407445
Q4_0.5,0.12645778549827505,0.008756022504974268,0.1361609698501826,0.016012198506397252
Q1_Q2_0.75,0.1545459142730286,0.0304871025424449,0.14990513950790046,0.036820297115488766
Q1_Q3_0.75,0.18319140982528345,0.024900033027668786,0.17634527638874137,0.03392668380614738
Q1_Q4_0.75,0.07187742989135615,0.008232369739595274,0.0784884071486532,0.016804052742626044
Q2_Q3_0.75,0.20291620536590252,0.010421275734296433,0.20854566315978212,0.02902048047059856
Q2_Q4_0.75,0.09264586312344048,0.01706398012547903,0.09395006710863836,0.02179733529006721
Q3_Q4_0.75,0.06796390603670413,0.01684656157284282,0.06984457588212643,0.019244872318570125
Q1_0.75,0.18818513691905384,0.0201496563010965,0.18632134980735607,0.01563545029420175
Q2_0.75,0.22860777578505145,0.04342250158187205,0.23506058046922443,0.028783474961869247
Q3_0.75,0.21459278346852426,0.02416010504397677,0.21022343134544325,0.030141174074495222
Q4_0.75,0.08985270075715557,0.022847213686923225,0.08104145351894884,0.02039995116984703
Q1_Q2_1.0,0.10998060358431856,0.024892031050860835,0.1198335479934296,0.04963407339081912
Q1_Q3_1.0,0.1555076878509635,0.011004132469371776,0.1509880814335449,0.020790547762881313
Q1_Q4_1.0,0.06303597086494084,0.012941560948733053,0.067813384575455,0.019330090098465386
Q2_Q3_1.0,0.18179081933762573,0.020045235107246984,0.17852716611900052,0.024644619218814008
Q2_Q4_1.0,0.07311839679845375,0.013025362691740094,0.07626379365088534,0.018885155821588957
Q3_Q4_1.0,0.060373410515890846,0.009582048941030994,0.06629239049300023,0.017315045539953368
Q1_1.0,0.17662783047948943,0.023603367911744985,0.1738574233107116,0.040498336145375395
Q2_1.0,0.19121303148968977,0.021818467146999115,0.18889497691282414,0.040170157695566366
Q3_1.0,0.21427855805459903,0.021391240429443292,0.21223923791365557,0.019694545122241204
Q4_1.0,0.07539550861560121,0.028023075837888246,0.07603514840868068,0.029832229833861496
