,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.47073 ± 0.086,0.43927 ± 0.067,0.49725 ± 0.070,0.50220 ± 0.063,0.50228 ± 0.068,0.50134 ± 0.068,0.50336 ± 0.064,0.50167 ± 0.060,0.50293 ± 0.065,0.39486 ± 0.088,0.29556 ± 0.045,0.24179 ± 0.035,0.00619 ± 0.002,0.49998 ± 0.069
0.2,0.30740 ± 0.025,0.27950 ± 0.045,0.45625 ± 0.040,0.45532 ± 0.045,0.48893 ± 0.049,0.45129 ± 0.038,0.44623 ± 0.041,0.47593 ± 0.054,0.49073 ± 0.058,0.38165 ± 0.085,0.22215 ± 0.049,0.16402 ± 0.020,0.00491 ± 0.002,0.45175 ± 0.043
0.3,0.23712 ± 0.021,0.22612 ± 0.039,0.41334 ± 0.039,0.43157 ± 0.067,0.45783 ± 0.063,0.46581 ± 0.053,0.46011 ± 0.052,0.43793 ± 0.069,0.46949 ± 0.070,0.31809 ± 0.051,0.19797 ± 0.047,0.18517 ± 0.025,0.00970 ± 0.007,0.42170 ± 0.057
0.4,0.14623 ± 0.045,0.19124 ± 0.040,0.40155 ± 0.043,0.36676 ± 0.060,0.43649 ± 0.061,0.41070 ± 0.073,0.41747 ± 0.083,0.39384 ± 0.031,0.41820 ± 0.074,0.38091 ± 0.119,0.16434 ± 0.038,0.15354 ± 0.006,0.02978 ± 0.015,0.39791 ± 0.058
0.5,0.11176 ± 0.024,0.21309 ± 0.032,0.36813 ± 0.055,0.30472 ± 0.045,0.35296 ± 0.033,0.33653 ± 0.018,0.36175 ± 0.064,0.35039 ± 0.037,0.38875 ± 0.057,0.24436 ± 0.030,0.16063 ± 0.017,0.16947 ± 0.016,0.01692 ± 0.014,0.35329 ± 0.059
0.6,0.09623 ± 0.017,0.21136 ± 0.036,0.35248 ± 0.041,0.33723 ± 0.054,0.31224 ± 0.037,0.27884 ± 0.028,0.31435 ± 0.022,0.32242 ± 0.037,0.34245 ± 0.047,0.28150 ± 0.079,0.16500 ± 0.026,0.15183 ± 0.015,0.04361 ± 0.009,0.34796 ± 0.049
0.7,0.07546 ± 0.021,0.23126 ± 0.037,0.33759 ± 0.024,0.29633 ± 0.034,0.32062 ± 0.043,0.23141 ± 0.026,0.26816 ± 0.040,0.34735 ± 0.031,0.29598 ± 0.078,0.21471 ± 0.026,0.15513 ± 0.013,0.15135 ± 0.005,0.06434 ± 0.017,0.25487 ± 0.050
0.8,0.08285 ± 0.013,0.15393 ± 0.047,0.30089 ± 0.072,0.27373 ± 0.068,0.20051 ± 0.038,0.19318 ± 0.059,0.23889 ± 0.068,0.25589 ± 0.085,0.23866 ± 0.054,0.23456 ± 0.072,0.17048 ± 0.047,0.16502 ± 0.049,0.07014 ± 0.025,0.26163 ± 0.082
0.9,0.06102 ± 0.009,0.06860 ± 0.021,0.15135 ± 0.021,0.14078 ± 0.032,0.11164 ± 0.032,0.10566 ± 0.029,0.10106 ± 0.035,0.10103 ± 0.012,0.12089 ± 0.044,0.10968 ± 0.041,0.04772 ± 0.010,0.06866 ± 0.018,0.07926 ± 0.017,0.09999 ± 0.008
