,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.42688 ± 0.066,0.45598 ± 0.030,0.51913 ± 0.050,0.50980 ± 0.054,0.51659 ± 0.057,0.51415 ± 0.055,0.51746 ± 0.054,0.52353 ± 0.051,0.52100 ± 0.057,0.44538 ± 0.064,0.25793 ± 0.028,0.24225 ± 0.040,0.04964 ± 0.004,0.50516 ± 0.058
0.2,0.27853 ± 0.034,0.32289 ± 0.036,0.47991 ± 0.046,0.42866 ± 0.039,0.49362 ± 0.036,0.45574 ± 0.037,0.44987 ± 0.055,0.47995 ± 0.042,0.50409 ± 0.038,0.39116 ± 0.073,0.21813 ± 0.041,0.19561 ± 0.022,0.05064 ± 0.005,0.47688 ± 0.054
0.3,0.17986 ± 0.029,0.22410 ± 0.047,0.40991 ± 0.075,0.39007 ± 0.054,0.43934 ± 0.088,0.45666 ± 0.087,0.44091 ± 0.076,0.39585 ± 0.066,0.45925 ± 0.072,0.30625 ± 0.041,0.19395 ± 0.045,0.21596 ± 0.049,0.04854 ± 0.003,0.38341 ± 0.059
0.4,0.17365 ± 0.050,0.22892 ± 0.044,0.41515 ± 0.038,0.31730 ± 0.051,0.38767 ± 0.044,0.35923 ± 0.040,0.37646 ± 0.033,0.37039 ± 0.028,0.38782 ± 0.050,0.34999 ± 0.078,0.18503 ± 0.022,0.16632 ± 0.024,0.05080 ± 0.005,0.36170 ± 0.050
0.5,0.09680 ± 0.024,0.16514 ± 0.025,0.31703 ± 0.041,0.23021 ± 0.040,0.28349 ± 0.023,0.28394 ± 0.033,0.27546 ± 0.029,0.28864 ± 0.023,0.30206 ± 0.022,0.23623 ± 0.042,0.15670 ± 0.014,0.15498 ± 0.018,0.04831 ± 0.004,0.25752 ± 0.024
0.6,0.09676 ± 0.017,0.14584 ± 0.027,0.31509 ± 0.045,0.25995 ± 0.051,0.27660 ± 0.029,0.21265 ± 0.049,0.25128 ± 0.020,0.29560 ± 0.035,0.29548 ± 0.049,0.25743 ± 0.056,0.15557 ± 0.012,0.12809 ± 0.050,0.04883 ± 0.005,0.22031 ± 0.042
0.7,0.07812 ± 0.021,0.10288 ± 0.039,0.31300 ± 0.052,0.14811 ± 0.012,0.22666 ± 0.047,0.16458 ± 0.027,0.20758 ± 0.067,0.29607 ± 0.038,0.20411 ± 0.033,0.18499 ± 0.014,0.11953 ± 0.028,0.13052 ± 0.032,0.04948 ± 0.005,0.15861 ± 0.047
0.8,0.05535 ± 0.008,0.07755 ± 0.029,0.29949 ± 0.075,0.15855 ± 0.046,0.15928 ± 0.040,0.14152 ± 0.013,0.17919 ± 0.062,0.16140 ± 0.048,0.20203 ± 0.064,0.15950 ± 0.037,0.10173 ± 0.043,0.10495 ± 0.029,0.04870 ± 0.003,0.16546 ± 0.062
0.9,0.05605 ± 0.012,0.06545 ± 0.012,0.16875 ± 0.033,0.08768 ± 0.017,0.14374 ± 0.036,0.06914 ± 0.013,0.07669 ± 0.010,0.09272 ± 0.026,0.10066 ± 0.017,0.08661 ± 0.013,0.05122 ± 0.005,0.06124 ± 0.011,0.04896 ± 0.003,0.08617 ± 0.009
