,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.14777637,0.002898153,0.10391629,0.0026795776,0.14652464,0.010385958,0.10390892,0.006403361
Q1_Q3_0.25,0.14170372,0.0013334425,0.10532777,0.0012973874,0.13875125,0.009028329,0.101722285,0.004343676
Q1_Q4_0.25,0.18111588,0.0022849042,0.13400668,0.0025136443,0.17813377,0.0059598438,0.1317174,0.005310372
Q2_Q3_0.25,0.12101581,0.0035222159,0.08871992,0.002133038,0.1221716,0.0064462144,0.08953695,0.0032119087
Q2_Q4_0.25,0.16942291,0.0012202526,0.119178936,0.0013200828,0.1661446,0.00909774,0.11677561,0.0042749397
Q3_Q4_0.25,0.17625377,0.004251819,0.12968606,0.0029305597,0.17560679,0.015395156,0.12942046,0.010385972
Q1_0.25,0.16140284,0.0032292143,0.117661975,0.0037298799,0.15602927,0.007223757,0.114322565,0.009024745
Q2_0.25,0.11870595,0.0013487261,0.08524036,0.0012570468,0.11655682,0.0048063016,0.085946344,0.0048379796
Q3_0.25,0.12110585,0.003085734,0.09326385,0.0029075295,0.1211092,0.007926479,0.09395031,0.006796225
Q4_0.25,0.20373455,0.008664146,0.15370663,0.00864882,0.2108998,0.015886387,0.15854922,0.012892012
Q1_Q2_0.5,0.16017881,0.0012632377,0.117174886,0.0008232389,0.16103598,0.0049664956,0.119381234,0.0027654439
Q1_Q3_0.5,0.15356223,0.0016438204,0.112409115,0.0005471373,0.15296142,0.0069654235,0.11232947,0.0038811057
Q1_Q4_0.5,0.20950258,0.003307863,0.1590136,0.0027287677,0.20864518,0.007182086,0.157934,0.005914034
Q2_Q3_0.5,0.13537574,0.0008858125,0.10126364,0.0012368917,0.13383174,0.0044990913,0.10058109,0.0017746341
Q2_Q4_0.5,0.1799865,0.0039029887,0.12847655,0.0026174034,0.18220703,0.010348662,0.13142708,0.007035141
Q3_Q4_0.5,0.19283593,0.004151991,0.14557287,0.00352345,0.19490443,0.010608353,0.14606473,0.0051533007
Q1_0.5,0.1818622,0.006145602,0.13569899,0.0044926037,0.18163921,0.011965737,0.1345205,0.008151785
Q2_0.5,0.11888762,0.0010020352,0.08710815,0.001525845,0.11773745,0.008602025,0.0879806,0.0042258147
Q3_0.5,0.13436434,0.0014749499,0.104716636,0.0014547976,0.13003561,0.0055980394,0.10319467,0.004404139
Q4_0.5,0.22926338,0.006826124,0.17823716,0.0056111664,0.23604171,0.011626319,0.18405083,0.0073268292
Q1_Q2_0.75,0.20480195,0.0028434081,0.15773958,0.0021418289,0.20565327,0.0026128343,0.15874413,0.0027983773
Q1_Q3_0.75,0.16633272,0.0018715194,0.12503949,0.0011056288,0.1660868,0.0056841797,0.12438373,0.004045136
Q1_Q4_0.75,0.24910286,0.00067159405,0.19652477,0.00069282943,0.2501488,0.014189678,0.19720694,0.009529916
Q2_Q3_0.75,0.14811973,0.0012537889,0.11516913,0.0011441802,0.14683223,0.005669674,0.11506625,0.0042393003
Q2_Q4_0.75,0.20809874,0.002140087,0.15229124,0.0017622259,0.21646297,0.017651489,0.1564174,0.012501748
Q3_Q4_0.75,0.24495855,0.0047581145,0.19011836,0.00452377,0.24865401,0.012027177,0.19319583,0.008357779
Q1_0.75,0.2106272,0.0050548073,0.16441706,0.0032399455,0.20736787,0.011329186,0.1626309,0.007153711
Q2_0.75,0.13326731,0.0033868812,0.098653615,0.00255165,0.13127995,0.00603544,0.09822016,0.0031981498
Q3_0.75,0.14279707,0.003610093,0.11298833,0.0033289893,0.13996723,0.002730848,0.11208775,0.0013906846
Q4_0.75,0.2747486,0.003342302,0.22545736,0.0036440913,0.27825195,0.010228856,0.22753243,0.009833851
Q1_Q2_1.0,0.3151588,0.007304314,0.2642537,0.004728318,0.31885082,0.006985796,0.26718202,0.006872019
Q1_Q3_1.0,0.20520008,0.004929189,0.15353262,0.0028070817,0.20612732,0.008196641,0.15503442,0.0045673773
Q1_Q4_1.0,0.27856982,0.0039651357,0.23441139,0.0035510967,0.28285718,0.0169694,0.23781657,0.013211561
Q2_Q3_1.0,0.18235579,0.0013886892,0.1458231,0.001088414,0.18065487,0.0059092157,0.14445294,0.003842421
Q2_Q4_1.0,0.26321083,0.006218652,0.19275732,0.0049442872,0.2650661,0.02091015,0.19498494,0.01720387
Q3_Q4_1.0,0.3612819,0.0048333067,0.30499238,0.004395898,0.36476856,0.013330513,0.30785075,0.012234967
Q1_1.0,0.26559502,0.0069188843,0.21517304,0.004774009,0.26831812,0.015741553,0.21793854,0.0105809625
Q2_1.0,0.1445026,0.0026328631,0.11017923,0.0018678822,0.1449473,0.0063607637,0.11126773,0.0037427295
Q3_1.0,0.15811607,0.0024153185,0.12852205,0.0022256903,0.15243869,0.002009425,0.12520184,0.0022785636
Q4_1.0,0.36023068,0.0053445376,0.31225815,0.0049824337,0.36268803,0.023416566,0.31466094,0.02142367
