,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.12951009,0.0070688194,0.095770575,0.005351703,0.12739153,0.010397568,0.09497471,0.010052642
Q1_Q3_0.25,0.14140475,0.004534618,0.10889447,0.004937308,0.13970333,0.007529577,0.10928261,0.005410266
Q1_Q4_0.25,0.21930075,0.0032611578,0.16915934,0.004886052,0.21914494,0.010068707,0.16987698,0.006179973
Q2_Q3_0.25,0.08597681,0.0026439852,0.06630017,0.0017080555,0.08892815,0.006502407,0.068133295,0.004386094
Q2_Q4_0.25,0.17622575,0.007438078,0.12957472,0.005357457,0.17555459,0.008240082,0.12853423,0.002587694
Q3_Q4_0.25,0.1821973,0.008301216,0.13732174,0.007804882,0.18034275,0.014480103,0.1360088,0.009481024
Q1_0.25,0.12892754,0.008070001,0.09571852,0.008637254,0.12847334,0.0078547215,0.09598863,0.005762459
Q2_0.25,0.07965465,0.007492461,0.059909455,0.0071911984,0.083854035,0.012126323,0.060627736,0.007145692
Q3_0.25,0.092285395,0.0033817326,0.07145198,0.0034564256,0.09383554,0.007613549,0.07237969,0.004953796
Q4_0.25,0.22706473,0.011644685,0.17994002,0.011449527,0.22914019,0.021067042,0.18268216,0.015040168
Q1_Q2_0.5,0.1850194,0.0129344445,0.15069734,0.013133957,0.1836575,0.013695063,0.14897387,0.012365089
Q1_Q3_0.5,0.17365727,0.00630613,0.13625863,0.0041694245,0.17359762,0.010775907,0.13623038,0.008038582
Q1_Q4_0.5,0.24588045,0.0024086954,0.20809369,0.003123584,0.24811935,0.010031018,0.21010084,0.0116216205
Q2_Q3_0.5,0.10039641,0.0022244635,0.0782896,0.0015396532,0.10478213,0.004289278,0.081929795,0.0038321058
Q2_Q4_0.5,0.21189483,0.0056399466,0.155067,0.005119005,0.21379574,0.005244214,0.15661386,0.0047589373
Q3_Q4_0.5,0.22630954,0.0067503387,0.17721123,0.0058327354,0.22786751,0.013030859,0.17837635,0.010552154
Q1_0.5,0.19474718,0.015898699,0.16377926,0.01617875,0.19324149,0.021941138,0.16318469,0.021304775
Q2_0.5,0.08411007,0.0031554853,0.06352855,0.0026036883,0.08535655,0.0066168047,0.06447288,0.00450816
Q3_0.5,0.09994502,0.0054984656,0.07906267,0.0051967823,0.09985839,0.007887959,0.07833101,0.006663846
Q4_0.5,0.2865693,0.003500287,0.24223295,0.0034036245,0.2905578,0.013285654,0.24560337,0.009751224
Q1_Q2_0.75,0.27942294,0.001722739,0.2477957,0.0038147673,0.27801615,0.005912249,0.24648027,0.008172415
Q1_Q3_0.75,0.25783676,0.008533717,0.20299351,0.006764252,0.2580443,0.009483864,0.20266597,0.007964665
Q1_Q4_0.75,0.27636197,0.0028404898,0.24804826,0.0031355964,0.27758184,0.004540892,0.24914737,0.0041589476
Q2_Q3_0.75,0.11323027,0.00790825,0.08810566,0.006218161,0.11405871,0.010987944,0.08778103,0.008797417
Q2_Q4_0.75,0.25549853,0.0056553287,0.18675539,0.0050120037,0.25400507,0.011147429,0.18583308,0.010642614
Q3_Q4_0.75,0.3398921,0.010308832,0.2851666,0.010715008,0.33963344,0.010605623,0.28473464,0.01251412
Q1_0.75,0.311676,0.006738689,0.28646612,0.007934067,0.31048068,0.009515751,0.28566685,0.011225357
Q2_0.75,0.10411505,0.0095983725,0.082011685,0.008461923,0.1050603,0.012685493,0.08297491,0.010750707
Q3_0.75,0.10997782,0.0049753706,0.084416635,0.004527418,0.111555114,0.004468015,0.08554735,0.0030739
Q4_0.75,0.3269287,0.008005492,0.28634965,0.00968465,0.3270197,0.02489586,0.28667405,0.02261155
Q1_Q2_1.0,0.38928866,0.007988243,0.35735655,0.0037028114,0.3886662,0.00856006,0.3564273,0.006775104
Q1_Q3_1.0,0.38553083,0.003006534,0.30890143,0.0027211735,0.38430902,0.0065277587,0.30777097,0.0075247525
Q1_Q4_1.0,0.30343813,0.004148797,0.27241316,0.0027113243,0.3033352,0.004312669,0.27224052,0.0043862835
Q2_Q3_1.0,0.13920736,0.007113963,0.110327825,0.005050677,0.14047529,0.009990574,0.11069411,0.007812686
Q2_Q4_1.0,0.30042738,0.004944188,0.22463155,0.0048301877,0.3000989,0.014473163,0.22473855,0.013622262
Q3_Q4_1.0,0.40749732,0.0019864463,0.36236596,0.0016267317,0.40651813,0.009000994,0.36158386,0.008103774
Q1_1.0,0.42547607,0.010074171,0.39469332,0.00969134,0.4248867,0.010558681,0.3938885,0.010610249
Q2_1.0,0.1122601,0.0072920267,0.09078893,0.0067230524,0.11281146,0.005753634,0.09203521,0.0056487904
Q3_1.0,0.11436875,0.004775648,0.08798681,0.0036213803,0.11717565,0.01082418,0.08928044,0.007589739
Q4_1.0,0.39645797,0.005931232,0.35947123,0.006968543,0.3954248,0.011508204,0.35871348,0.012986062
