,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.18588445,0.020092953,0.13737573,0.016363062,0.19104776,0.0077853566,0.14046228,0.009883749
Q1_Q3_0.25,0.20243979,0.007689527,0.15652078,0.004304053,0.21416764,0.00983049,0.1640319,0.0083122775
Q1_Q4_0.25,0.31246156,0.0036970505,0.24949422,0.0036616023,0.31978327,0.025203977,0.25522786,0.018040428
Q2_Q3_0.25,0.1599925,0.002449851,0.12560654,0.0020491083,0.1672443,0.008511574,0.13239576,0.0055536195
Q2_Q4_0.25,0.28977245,0.0049970862,0.22216937,0.003979484,0.29103833,0.025286173,0.22284654,0.020583414
Q3_Q4_0.25,0.2926224,0.010758503,0.23729344,0.012785798,0.30168945,0.0348067,0.2449768,0.03351568
Q1_0.25,0.22206974,0.026229694,0.16474585,0.024355017,0.2361979,0.0244245,0.17386039,0.019904759
Q2_0.25,0.1376594,0.012909497,0.10727892,0.009518008,0.13385062,0.01202073,0.104877904,0.007919654
Q3_0.25,0.18292928,0.0113229165,0.14901212,0.011445428,0.18663628,0.014376013,0.15246724,0.015036565
Q4_0.25,0.3918149,0.016244935,0.34666115,0.020582572,0.39746234,0.046374664,0.3493299,0.045287684
Q1_Q2_0.5,0.20109084,0.01824307,0.14888933,0.015896954,0.20878322,0.0070036915,0.15411586,0.008393257
Q1_Q3_0.5,0.21181968,0.010674576,0.16182716,0.007941456,0.21559381,0.007822027,0.16471347,0.007161947
Q1_Q4_0.5,0.30544424,0.0021301087,0.24538656,0.0034467038,0.31805137,0.024905095,0.2565027,0.020177837
Q2_Q3_0.5,0.1548036,0.0029468744,0.121080674,0.002105929,0.1573622,0.009180314,0.12329116,0.0067192037
Q2_Q4_0.5,0.27618656,0.0042304206,0.21136975,0.0029024254,0.28511518,0.021322757,0.2185837,0.015629772
Q3_Q4_0.5,0.2913854,0.0078043016,0.23410729,0.009826268,0.30104867,0.029803412,0.24100737,0.026649704
Q1_0.5,0.22705357,0.026826868,0.17077014,0.0248109,0.23862186,0.01007877,0.17683333,0.009387381
Q2_0.5,0.1359767,0.010789036,0.10425655,0.008182663,0.13976394,0.0145057645,0.10677955,0.010054976
Q3_0.5,0.17906137,0.0070551652,0.14667612,0.00824527,0.18328431,0.015279701,0.14875725,0.015625546
Q4_0.5,0.3889292,0.01471103,0.34259802,0.0186473,0.39269182,0.036871143,0.3445821,0.036606114
Q1_Q2_0.75,0.21622726,0.01676013,0.1626168,0.014402689,0.22180934,0.0030262289,0.16631639,0.0042935777
Q1_Q3_0.75,0.21113142,0.010834459,0.16095847,0.008007917,0.21835944,0.0076865703,0.16662845,0.00611865
Q1_Q4_0.75,0.30565047,0.004002736,0.24786106,0.00411577,0.31425846,0.019061755,0.25391725,0.014966404
Q2_Q3_0.75,0.15691191,0.0038707093,0.12154727,0.0029738238,0.15888609,0.0058340826,0.12360797,0.0035476347
Q2_Q4_0.75,0.2702747,0.0021097509,0.20593555,0.0016927094,0.27897853,0.023673646,0.21312252,0.018603452
Q3_Q4_0.75,0.2822778,0.0036639005,0.22367609,0.0048406366,0.29022053,0.024215812,0.23055124,0.022475608
Q1_0.75,0.24470882,0.025239293,0.18565024,0.023791667,0.24906199,0.0053731683,0.18911554,0.008911399
Q2_0.75,0.13888311,0.011165847,0.10657354,0.008198665,0.1437543,0.013864435,0.110587634,0.008992789
Q3_0.75,0.17672196,0.008933086,0.14351606,0.008665885,0.18073414,0.013415508,0.14724864,0.012554679
Q4_0.75,0.3790884,0.01290684,0.33398694,0.016334869,0.38552976,0.035819456,0.33815083,0.036905766
Q1_Q2_1.0,0.23002711,0.013652425,0.17524058,0.011529263,1.35248,2.232405,0.33088967,0.30179974
Q1_Q3_1.0,0.22197302,0.009955367,0.16822481,0.007328437,0.22905219,0.006262745,0.17417768,0.0039522657
Q1_Q4_1.0,0.30409852,0.006128239,0.24682263,0.0052030035,0.31321815,0.015743079,0.25413314,0.01278363
Q2_Q3_1.0,0.15845247,0.0048642647,0.12207335,0.0039221295,0.16415869,0.004809554,0.12749064,0.0027993412
Q2_Q4_1.0,0.2681517,0.003992101,0.20465092,0.0033218102,0.27576175,0.01965986,0.21090229,0.015906354
Q3_Q4_1.0,0.2825942,0.005324594,0.22306144,0.0044894265,0.2895468,0.01880733,0.22839682,0.017707342
Q1_1.0,0.25157708,0.023439309,0.19309339,0.022842055,0.26124024,0.0042283176,0.19995464,0.006244676
Q2_1.0,0.1434787,0.010902633,0.109400176,0.008656417,0.14672925,0.013729635,0.112190805,0.009406298
Q3_1.0,0.17282392,0.0057510757,0.13896503,0.006033536,0.1763325,0.010800076,0.14264582,0.0104085
Q4_1.0,0.37664112,0.010719788,0.3307119,0.013882153,0.3842719,0.031183833,0.3360885,0.031791966
