,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.9811081809785227,0.007880814611837424,0.496463176844302,0.0901978557959411
Q1_Q3_0.25,0.985110345766042,0.009003480862529074,0.48583479647466515,0.09216034943314595
Q1_Q4_0.25,0.9892395876117428,0.010878855246215126,0.47412513892474306,0.09556514720407457
Q2_Q3_0.25,0.9770983707850384,0.010025672231297337,0.48242241878305875,0.08867167191905467
Q2_Q4_0.25,0.9797664530936048,0.007374454016129559,0.44743292352882647,0.10586757554678224
Q3_Q4_0.25,0.977015242437593,0.010177660100813026,0.5301355140321655,0.049444445166076906
Q1_0.25,0.982485792742931,0.010881133937760145,0.4827571668123622,0.09162089390605682
Q2_0.25,0.9620650917654284,0.01125927585890633,0.47191900180745144,0.11468707830793833
Q3_0.25,0.9728675654612902,0.017200513809986703,0.5037994404243235,0.09879699234479267
Q4_0.25,0.975629621340687,0.012634488227966329,0.4962007081472242,0.0825546012521384
Q1_Q2_0.5,0.9797577478792,0.009567252720903767,0.4787623737617537,0.10230449997249497
Q1_Q3_0.5,0.9837694796401111,0.011009871157378094,0.485232649404476,0.11692721085134009
Q1_Q4_0.5,0.9810795749986033,0.00899138456071913,0.47338084644600525,0.08300499498612329
Q2_Q3_0.5,0.9742101547174229,0.012793545951706127,0.4654035722390454,0.053992389533204746
Q2_Q4_0.5,0.9824732155523772,0.011716715586853861,0.46935711156925175,0.0587131603226062
Q3_Q4_0.5,0.9770919953887776,0.009051823996118081,0.533428612791836,0.10941185368264743
Q1_0.5,0.9783143412107442,0.011730975940604389,0.4578345850219045,0.11422954063232639
Q2_0.5,0.9824238206543544,0.008197827105994804,0.4849797714710723,0.08793055882211137
Q3_0.5,0.9782411433746624,0.013422855270916686,0.5417917169002158,0.050608717673529195
Q4_0.5,0.9714709199189169,0.014944676582032313,0.5192462943665423,0.130616182522106
Q1_Q2_0.75,0.9825302659272852,0.009047554887106677,0.5730365221503532,0.0680740767222011
Q1_Q3_0.75,0.9837976560841157,0.006948486544444709,0.4613128666344058,0.08675272369860504
Q1_Q4_0.75,0.9622484663727257,0.01436074722518821,0.4325592404377846,0.14539591786136968
Q2_Q3_0.75,0.9716808117931981,0.01073307448770946,0.5212893410105305,0.07068906381476131
Q2_Q4_0.75,0.9619997531359384,0.015306691014830325,0.4587777802122523,0.0731992971156273
Q3_Q4_0.75,0.9470213511531709,0.00836730513126497,0.6398151405897186,0.103037521472283
Q1_0.75,0.97850689385062,0.008808310138425823,0.5277890460119562,0.14089725661348207
Q2_0.75,0.9810936902636467,0.007877105798208125,0.46076293577792826,0.05778425898721234
Q3_0.75,0.9932098765432098,0.008562904404135801,0.5510921293866039,0.07111836934263353
Q4_0.75,0.9716003203195515,0.006690183355271153,0.6007882923975861,0.07322237890026616
Q1_Q2_1.0,0.9744600666940485,0.01223979988597577,0.6303231256663366,0.07858856067514347
Q1_Q3_1.0,0.9743281046347084,0.010950388014646355,0.5196979439198024,0.07290099876360104
Q1_Q4_1.0,0.9607463208913337,0.008129085883733816,0.4615589297242278,0.1277755541448955
Q2_Q3_1.0,0.9648060615956172,0.00795824112072115,0.500980590085805,0.05579380828215321
Q2_Q4_1.0,0.9524261653508599,0.018837832293560376,0.5086006104794126,0.05417184228705445
Q3_Q4_1.0,0.9551967819091107,0.012076304934635502,0.6420498774879736,0.09919116690808777
Q1_1.0,0.9756729420145568,0.007108769949565369,0.591032806760361,0.11747586354182077
Q2_1.0,0.9715813947087758,0.006967742120895171,0.4658761761588008,0.070800095058158
Q3_1.0,0.9769952120245685,0.007150796761805134,0.6086118150140037,0.09190252714872824
Q4_1.0,0.9660622030458075,0.016085376816439182,0.5965107378265273,0.08504003043211299
