,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,12.86750,12.23036,12.66013,12.84930,12.65372,12.65032,12.62491,12.68014,12.61882,14.22551,16.49988,16.43218,17.46265,12.68246
Q1_Q3_0.25,12.73768,12.35775,12.57588,12.82913,12.45271,12.50671,12.54633,12.69018,12.50058,14.24750,16.67782,16.62051,16.87376,12.60676
Q1_Q4_0.25,13.24315,12.83127,13.17855,13.07567,12.99799,13.04684,13.12389,13.14110,13.06127,14.40301,16.66148,16.63274,16.87796,13.17176
Q2_Q3_0.25,12.56602,12.28745,12.34400,12.53730,12.31088,12.31984,12.32959,12.35526,12.32715,13.76510,16.52681,16.53042,16.62371,12.40012
Q2_Q4_0.25,13.03131,12.98401,12.92998,12.87830,12.88244,12.90337,12.92996,12.94783,12.90566,14.36357,16.53951,16.40079,16.46047,12.95458
Q3_Q4_0.25,12.87784,12.95233,12.83970,12.91501,12.76304,12.77220,12.75201,12.84049,12.76554,14.18093,16.63427,16.58079,16.51129,12.85738
Q1_0.25,12.63702,12.31160,12.61046,12.56502,12.50263,12.52512,12.56556,12.60164,12.53274,14.26089,16.61833,16.64079,17.19612,12.63354
Q2_0.25,12.46163,12.19173,12.43932,12.44298,12.44957,12.43618,12.43326,12.50603,12.44336,13.93700,16.55935,16.53750,16.90111,12.45096
Q3_0.25,12.54096,12.26099,12.40827,12.53702,12.37357,12.37192,12.34943,12.46985,12.37566,13.52268,16.51517,16.55084,16.55404,12.44237
Q4_0.25,12.75089,12.94120,12.91491,12.94608,12.94019,12.94423,12.94152,12.89064,12.95067,14.29130,16.53455,16.46156,16.79170,12.92327
Q1_Q2_0.5,13.09935,12.59757,13.04764,13.26262,13.11064,12.89047,12.98878,13.20534,12.97508,15.24696,16.44016,16.43240,17.54997,13.18379
Q1_Q3_0.5,13.18851,12.58726,12.84772,13.21324,12.71996,12.78389,12.76747,13.12241,12.83395,13.49633,16.40966,16.55988,16.78933,12.98418
Q1_Q4_0.5,13.62986,13.35985,14.00716,13.60369,13.84274,13.84132,13.91896,13.92758,13.84853,14.77900,16.64579,16.65468,16.82023,14.02590
Q2_Q3_0.5,13.00217,12.47386,12.27491,12.81772,12.21905,12.25134,12.34637,12.43154,12.26421,13.49816,16.37750,16.46530,16.75328,12.37694
Q2_Q4_0.5,13.39733,13.41825,13.57379,13.52751,13.48980,13.47446,13.61389,13.59779,13.52318,14.74859,16.60200,16.65808,16.88185,13.53645
Q3_Q4_0.5,13.47071,13.64798,13.73993,13.49507,13.61563,13.67226,13.59137,13.70260,13.65312,14.13419,16.52419,16.54485,16.34336,13.78514
Q1_0.5,13.06581,12.39642,13.00192,13.00440,12.78184,12.83825,12.85674,12.92719,12.84961,14.65863,16.59852,16.54619,16.77715,13.01886
Q2_0.5,12.69030,12.28896,12.52688,12.54366,12.48921,12.50153,12.50807,12.63195,12.50484,14.08522,16.54064,16.53260,17.13437,12.56072
Q3_0.5,12.54145,12.29972,12.25255,12.36394,12.26945,12.23106,12.19892,12.25351,12.23687,12.97886,16.51492,16.52874,16.49607,12.30040
Q4_0.5,13.21886,13.48284,13.56102,13.50200,13.55870,13.56196,13.56995,13.54367,13.55937,14.59776,16.60706,16.59557,16.45095,13.50880
Q1_Q2_0.75,13.56312,12.59317,14.25831,15.05292,14.19709,14.04635,13.95630,14.44933,14.09022,16.58463,16.44513,16.31379,17.38624,14.26286
Q1_Q3_0.75,13.83156,12.59442,13.45738,13.81674,13.62022,13.56903,13.45440,13.47288,13.74466,14.63287,16.43735,16.46811,16.83325,13.66596
Q1_Q4_0.75,14.39839,14.44724,15.21716,14.75230,14.85456,14.97158,14.89087,15.05481,14.99501,15.13158,16.74085,16.79824,16.67954,15.13435
Q2_Q3_0.75,13.52544,12.17282,12.30413,13.25249,12.25218,12.35844,12.30732,12.63292,12.38340,13.43663,16.52880,16.51052,16.63121,12.59245
Q2_Q4_0.75,14.13564,14.32512,14.53785,14.25010,14.38025,14.34878,14.31736,14.46616,14.43566,14.89880,16.45667,16.43419,16.85614,14.51904
Q3_Q4_0.75,14.28141,15.06665,15.33508,15.01530,15.10037,15.19841,15.17341,14.81232,15.18518,14.99743,16.49242,16.49143,16.01960,15.17429
Q1_0.75,13.12253,12.39674,13.50834,13.43876,13.19983,13.19870,13.17391,13.41606,13.27109,14.96772,16.56266,16.41779,17.11903,13.44789
Q2_0.75,12.88158,12.40155,12.59032,12.85038,12.62655,12.62327,12.58564,12.75162,12.61994,14.24798,16.51432,16.40659,16.99661,12.69873
Q3_0.75,12.65141,12.44405,12.00065,12.57731,11.96758,11.94272,11.97179,12.18362,11.93428,13.08015,16.66742,16.59031,16.12375,12.17129
Q4_0.75,13.55687,13.95999,14.30264,13.98652,14.14110,14.24185,14.26420,14.15506,14.25159,14.98279,16.57085,16.60908,16.66472,14.22237
Q1_Q2_1.0,13.94678,12.72815,15.40005,15.68001,15.88480,15.23091,15.63330,15.47995,15.66786,16.48863,16.61585,16.67026,17.55238,16.02603
Q1_Q3_1.0,14.32293,12.43819,14.10811,13.87730,14.27834,14.27485,14.33440,14.23979,14.41989,15.86161,16.49526,16.43601,16.69195,14.45426
Q1_Q4_1.0,15.10191,14.94750,15.68559,15.62745,15.58495,15.53389,15.55792,15.63811,15.57288,15.80575,16.54778,16.59909,16.81878,15.67983
Q2_Q3_1.0,13.54431,12.15968,12.19887,12.28207,12.12652,13.16242,12.68059,12.57436,12.62186,12.78616,16.51786,16.47489,16.47062,12.63485
Q2_Q4_1.0,14.91286,15.06777,15.60495,14.97927,15.22397,15.34773,15.12744,15.22192,15.24524,15.65277,16.63588,16.62647,16.89808,15.52266
Q3_Q4_1.0,14.86419,16.07486,17.79628,17.17501,17.53350,17.79509,17.68695,17.42422,17.79269,16.62179,16.71406,16.69288,15.67794,17.30965
Q1_1.0,13.59112,12.46808,13.74747,13.61133,13.54987,13.51678,13.54687,13.71855,13.59629,15.51092,16.49260,16.43862,17.42470,13.71239
Q2_1.0,13.13115,12.41259,12.68310,12.99182,12.73617,12.85372,12.78583,12.94032,12.77000,15.13872,16.50160,16.38158,17.10593,12.76606
Q3_1.0,12.91720,12.32816,11.58789,12.01959,11.53965,11.42457,11.36728,11.60383,11.45457,12.26012,16.54766,16.56750,16.18471,11.65629
Q4_1.0,14.25269,14.56577,15.35772,14.89625,15.11061,15.22321,15.21683,15.11825,15.13876,15.50127,16.62006,16.60171,16.35290,15.22331
