,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.73462 ± 0.059,0.65159 ± 0.093,0.76376 ± 0.064,0.70453 ± 0.055,0.76376 ± 0.064,0.76104 ± 0.063,0.76855 ± 0.053,0.75600 ± 0.061,0.76376 ± 0.064,0.72938 ± 0.060,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.77020 ± 0.041
0.2,0.54951 ± 0.077,0.52255 ± 0.036,0.63967 ± 0.077,0.57639 ± 0.075,0.63207 ± 0.071,0.59535 ± 0.074,0.63911 ± 0.081,0.58594 ± 0.104,0.62904 ± 0.061,0.56413 ± 0.049,0.50074 ± 0.048,0.49543 ± 0.025,0.47737 ± 0.002,0.63383 ± 0.076
0.3,0.52183 ± 0.041,0.50152 ± 0.024,0.64389 ± 0.028,0.62079 ± 0.047,0.64389 ± 0.028,0.56032 ± 0.039,0.60736 ± 0.033,0.65049 ± 0.046,0.63494 ± 0.027,0.57594 ± 0.033,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.62483 ± 0.037
0.4,0.49413 ± 0.022,0.47737 ± 0.002,0.52228 ± 0.027,0.47737 ± 0.002,0.52228 ± 0.027,0.49426 ± 0.021,0.48844 ± 0.012,0.51716 ± 0.028,0.51179 ± 0.021,0.48374 ± 0.014,0.47737 ± 0.002,0.47737 ± 0.002,0.49482 ± 0.014,0.51133 ± 0.027
0.5,0.50412 ± 0.032,0.49597 ± 0.017,0.57888 ± 0.056,0.49543 ± 0.025,0.52297 ± 0.030,0.50619 ± 0.018,0.50677 ± 0.038,0.54452 ± 0.051,0.52172 ± 0.049,0.50651 ± 0.027,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.56524 ± 0.089
0.6,0.47737 ± 0.002,0.47737 ± 0.002,0.48844 ± 0.012,0.47737 ± 0.002,0.48943 ± 0.015,0.49012 ± 0.017,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.48321 ± 0.012
0.7,0.47737 ± 0.002,0.53431 ± 0.025,0.62030 ± 0.077,0.47737 ± 0.002,0.53716 ± 0.050,0.49012 ± 0.017,0.47737 ± 0.002,0.52866 ± 0.019,0.48843 ± 0.022,0.50592 ± 0.036,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.57444 ± 0.038
0.8,0.47737 ± 0.002,0.49527 ± 0.015,0.49428 ± 0.022,0.47737 ± 0.002,0.47737 ± 0.002,0.48276 ± 0.010,0.47737 ± 0.002,0.49527 ± 0.015,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.52167 ± 0.034,0.48943 ± 0.015
0.9,0.48374 ± 0.014,0.49895 ± 0.025,0.51117 ± 0.019,0.47737 ± 0.002,0.47737 ± 0.002,0.48305 ± 0.011,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.54935 ± 0.024,0.49994 ± 0.019
