,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.64415 ± 0.034,0.61150 ± 0.063,0.65693 ± 0.044,0.64780 ± 0.021,0.65693 ± 0.044,0.66094 ± 0.044,0.66198 ± 0.038,0.65387 ± 0.033,0.66198 ± 0.038,0.62653 ± 0.039,0.47737 ± 0.002,0.47737 ± 0.002,0.50910 ± 0.012,0.66972 ± 0.044
0.2,0.53103 ± 0.026,0.55421 ± 0.027,0.55966 ± 0.032,0.54877 ± 0.029,0.55966 ± 0.032,0.55412 ± 0.019,0.55917 ± 0.020,0.54863 ± 0.039,0.55880 ± 0.024,0.55493 ± 0.035,0.47737 ± 0.002,0.47737 ± 0.002,0.50184 ± 0.016,0.56105 ± 0.034
0.3,0.50111 ± 0.030,0.50752 ± 0.029,0.51205 ± 0.022,0.54069 ± 0.030,0.51205 ± 0.022,0.52720 ± 0.022,0.51770 ± 0.031,0.51716 ± 0.028,0.51716 ± 0.028,0.50720 ± 0.021,0.47737 ± 0.002,0.47737 ± 0.002,0.49945 ± 0.017,0.51717 ± 0.022
0.4,0.49465 ± 0.014,0.48843 ± 0.022,0.48374 ± 0.014,0.47708 ± 0.002,0.48974 ± 0.026,0.48285 ± 0.013,0.48974 ± 0.026,0.49527 ± 0.015,0.47737 ± 0.002,0.48360 ± 0.014,0.47737 ± 0.002,0.47737 ± 0.002,0.49155 ± 0.024,0.48305 ± 0.011
0.5,0.50036 ± 0.021,0.58331 ± 0.020,0.49482 ± 0.014,0.48844 ± 0.012,0.47722 ± 0.002,0.48276 ± 0.011,0.49967 ± 0.020,0.47737 ± 0.002,0.47737 ± 0.002,0.50450 ± 0.029,0.47737 ± 0.002,0.47737 ± 0.002,0.48081 ± 0.014,0.48305 ± 0.011
0.6,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47722 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.49161 ± 0.005,0.47737 ± 0.002
0.7,0.47737 ± 0.002,0.48914 ± 0.015,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.48305 ± 0.011,0.47737 ± 0.002,0.47737 ± 0.002,0.49587 ± 0.020,0.47737 ± 0.002
0.8,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47631 ± 0.015,0.47737 ± 0.002
0.9,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.47737 ± 0.002,0.50426 ± 0.016,0.47737 ± 0.002
