,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.49244456277615106,0.0485465566592599,0.4956542616302723,0.048625341893474804
Q1_Q3_0.25,0.4660527735950569,0.05228798363480254,0.4566334880414713,0.04434468677196137
Q1_Q4_0.25,0.4972907277846154,0.05795370379710977,0.4012033377752922,0.05856996585906383
Q2_Q3_0.25,0.5166920857770281,0.05614250676878985,0.5085493276057808,0.06053404285766287
Q2_Q4_0.25,0.4837141836007065,0.03280321698960965,0.3929224934037114,0.06022686174515795
Q3_Q4_0.25,0.4871924241529997,0.0700494145381412,0.42980601707110966,0.029830068718566295
Q1_0.25,0.5133932360904985,0.05638334146878523,0.4655286721392011,0.05759678235967181
Q2_0.25,0.520773174358854,0.04900484729943592,0.5211384280716904,0.05511271737134811
Q3_0.25,0.5262671387648911,0.04894166167905171,0.5114140139954555,0.04280344043786907
Q4_0.25,0.4772665620711013,0.05248952765207897,0.41681144811366544,0.04669250446018794
Q1_Q2_0.5,0.47253786120008456,0.04629889803874192,0.4380132682250274,0.04632922214466614
Q1_Q3_0.5,0.47181505997061446,0.05693497093468631,0.4172292565260163,0.06404897611491568
Q1_Q4_0.5,0.35097110756336997,0.04430858445134361,0.3033177612010301,0.05360522952973914
Q2_Q3_0.5,0.5190061504883341,0.0432259589439414,0.5196685067957908,0.0516895116832474
Q2_Q4_0.5,0.4040984082386899,0.028189966450437757,0.3384158701132499,0.07235007276798922
Q3_Q4_0.5,0.4576838536512611,0.06113802999658188,0.3374009666877949,0.056623388996604206
Q1_0.5,0.4979453573752492,0.037040562381820734,0.4257159362005414,0.06418696003697891
Q2_0.5,0.5109694180837715,0.03894419651863662,0.5270160992180426,0.05244602556833833
Q3_0.5,0.5134835947302361,0.05136448388287943,0.5055167915377669,0.058962036217800794
Q4_0.5,0.47243475808541346,0.041221419040591234,0.3254644927147773,0.028318367439223082
Q1_Q2_0.75,0.43370115646688834,0.052406118831829156,0.3528069643885446,0.054750044865693785
Q1_Q3_0.75,0.40908079052283447,0.03917607643932357,0.371326010170929,0.04022999581824822
Q1_Q4_0.75,0.2991049606210276,0.0486806793506152,0.16423428744333238,0.019634404627671822
Q2_Q3_0.75,0.5176903023895015,0.0426070979449247,0.506353980187877,0.05624037511791903
Q2_Q4_0.75,0.34922731354547,0.03699085838204276,0.2494383864899865,0.04854048569800437
Q3_Q4_0.75,0.3868018497330431,0.018649726576816905,0.21868941243273893,0.04894352627240796
Q1_0.75,0.3787108904951459,0.026246058620756747,0.3650450204673566,0.04210398415940706
Q2_0.75,0.5221740992648625,0.055316497987563565,0.520127542471741,0.04685457281647165
Q3_0.75,0.5253916599017022,0.045602359858224126,0.5050034967130671,0.059591132026383414
Q4_0.75,0.34798575644161317,0.06133136718356673,0.24743756478065712,0.022819060149164145
Q1_Q2_1.0,0.054742323756843535,0.010342235240637515,0.07130627108830315,0.023653322059769645
Q1_Q3_1.0,0.044228815974337976,0.010650289221979001,0.06588550508443453,0.03377457861023655
Q1_Q4_1.0,0.0540352023271606,0.009834195830862183,0.05087428439706761,0.004599732322223535
Q2_Q3_1.0,0.5129419694298208,0.04516797497736126,0.47244832352062865,0.046165926684201414
Q2_Q4_1.0,0.1801581311583405,0.009768045273609537,0.12937943141144875,0.010411528880185235
Q3_Q4_1.0,0.16578248665751938,0.012867918468583114,0.103415707107124,0.006124079105536901
Q1_1.0,0.05063288342258213,0.004429231905088377,0.06543610541744867,0.021376361324965086
Q2_1.0,0.5091583347951449,0.03767867494750959,0.515075661420052,0.038454410072290196
Q3_1.0,0.5272141793724108,0.04469929592797176,0.5008198252516042,0.05923009787520948
Q4_1.0,0.19793633348186462,0.031399545043758394,0.1345295721930872,0.008653569850435243
