,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
0.1,0.6074573759236246,0.009012631041082063,0.6888496573270062,0.030526064486165256
0.2,0.6239023285314598,0.0075082938014502535,0.7069664670386011,0.032369822728719896
0.3,0.6285913191855824,0.0047392292044112095,0.6995252454407082,0.02888702906882117
0.4,0.6590518901573822,0.0060854712504291066,0.7183027390607332,0.01571818551112772
0.5,0.6613378620634356,0.00881831721786354,0.7212178889715991,0.02455140652046432
0.6,0.6826022814590144,0.010633056251480883,0.7333568786588216,0.01396940807687794
0.7,0.7432797845471949,0.016772109191012696,0.785993385036589,0.025628615889370022
0.8,0.7606901605849943,0.008139049724525395,0.8067559950567178,0.029096039936707674
0.9,0.7897096222497567,0.011259333612874144,0.9255313848912408,0.15073611237490042
