,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,13.71619 ± 0.346,13.69769 ± 0.358,13.48031 ± 0.348,13.72398 ± 0.354,13.53611 ± 0.357,13.50243 ± 0.322,13.57807 ± 0.356,13.48327 ± 0.374,13.50425 ± 0.345,14.96561 ± 0.311,17.13490 ± 0.387,17.09577 ± 0.317,16.71639 ± 0.401,13.54082 ± 0.346
0.2,14.06371 ± 0.365,14.36793 ± 0.544,13.83431 ± 0.549,14.25276 ± 0.529,13.91504 ± 0.537,13.90973 ± 0.512,13.87200 ± 0.551,13.88590 ± 0.509,13.87687 ± 0.537,15.38899 ± 0.526,17.12544 ± 0.346,17.09467 ± 0.325,16.84446 ± 0.368,13.92822 ± 0.518
0.3,14.23710 ± 0.471,13.75692 ± 0.455,13.67190 ± 0.519,14.07492 ± 0.371,13.74151 ± 0.447,13.71887 ± 0.418,13.64076 ± 0.504,13.79275 ± 0.411,13.74745 ± 0.412,15.32776 ± 0.527,16.80314 ± 0.248,16.81437 ± 0.374,16.05516 ± 0.420,13.76490 ± 0.459
0.4,15.43363 ± 0.272,15.47797 ± 0.390,14.78839 ± 0.416,15.29651 ± 0.311,14.88130 ± 0.503,15.17588 ± 0.493,15.03343 ± 0.449,14.88213 ± 0.399,14.96404 ± 0.401,15.87138 ± 0.399,17.02305 ± 0.397,17.07677 ± 0.450,16.73178 ± 0.288,14.96589 ± 0.399
0.5,15.62003 ± 0.644,15.96172 ± 0.478,15.09081 ± 0.467,15.67946 ± 0.393,15.20038 ± 0.482,15.53769 ± 0.462,15.36987 ± 0.519,15.19431 ± 0.505,15.20486 ± 0.519,16.09136 ± 0.464,16.87137 ± 0.505,16.62232 ± 0.704,16.83225 ± 0.383,15.24538 ± 0.509
0.6,16.04163 ± 0.371,16.42515 ± 0.353,15.94350 ± 0.331,15.93101 ± 0.344,15.81003 ± 0.377,15.99048 ± 0.384,16.07562 ± 0.369,15.93178 ± 0.314,16.11355 ± 0.486,16.18278 ± 0.251,16.84252 ± 0.296,16.69487 ± 0.206,16.69328 ± 0.308,15.85770 ± 0.300
0.7,16.74457 ± 0.429,16.64263 ± 0.406,16.29443 ± 0.524,16.44277 ± 0.444,16.37013 ± 0.486,16.44289 ± 0.428,16.54156 ± 0.437,16.39359 ± 0.476,16.66519 ± 0.447,16.72396 ± 0.373,17.04497 ± 0.416,16.97631 ± 0.427,17.05965 ± 0.407,16.50076 ± 0.471
0.8,16.77869 ± 0.500,16.59682 ± 0.362,16.52034 ± 0.396,16.37662 ± 0.519,16.54968 ± 0.348,16.77916 ± 0.440,16.86950 ± 0.539,16.62636 ± 0.412,16.85830 ± 0.396,16.77857 ± 0.423,16.80937 ± 0.392,16.80409 ± 0.395,16.88103 ± 0.363,16.64743 ± 0.407
0.9,16.68525 ± 0.462,16.90442 ± 0.361,16.76113 ± 0.412,16.86803 ± 0.355,16.93775 ± 0.392,16.95144 ± 0.332,16.93609 ± 0.274,16.85156 ± 0.403,16.97478 ± 0.409,17.02684 ± 0.311,17.09979 ± 0.395,17.01728 ± 0.242,17.05124 ± 0.371,16.74071 ± 0.429
