,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.40712 ± 0.016,0.57414 ± 0.009,0.28532 ± 0.010,0.27812 ± 0.022,0.22068 ± 0.014,0.22987 ± 0.007,0.24619 ± 0.008,0.29998 ± 0.007,0.22355 ± 0.013,0.50750 ± 0.017,0.27020 ± 0.010,0.27272 ± 0.010,0.37567 ± 0.007,0.30159 ± 0.014
0.2,0.40354 ± 0.011,0.56341 ± 0.004,0.29368 ± 0.008,0.31543 ± 0.015,0.23088 ± 0.007,0.24181 ± 0.005,0.25123 ± 0.007,0.30413 ± 0.007,0.22505 ± 0.005,0.52303 ± 0.012,0.26177 ± 0.008,0.26583 ± 0.007,0.38545 ± 0.016,0.30538 ± 0.009
0.3,0.41947 ± 0.006,0.58584 ± 0.005,0.29266 ± 0.004,0.29799 ± 0.004,0.25821 ± 0.002,0.26470 ± 0.007,0.25966 ± 0.001,0.32001 ± 0.003,0.26043 ± 0.007,0.53152 ± 0.013,0.26770 ± 0.007,0.26937 ± 0.005,0.40086 ± 0.004,0.31105 ± 0.008
0.4,0.42031 ± 0.006,0.58061 ± 0.009,0.30003 ± 0.004,0.31585 ± 0.006,0.28481 ± 0.010,0.31060 ± 0.017,0.29701 ± 0.011,0.31502 ± 0.005,0.28325 ± 0.011,0.54139 ± 0.012,0.29359 ± 0.008,0.28597 ± 0.011,0.39381 ± 0.005,0.31858 ± 0.005
0.5,0.40560 ± 0.008,0.61339 ± 0.005,0.29429 ± 0.004,0.32816 ± 0.006,0.30667 ± 0.006,0.33818 ± 0.009,0.29838 ± 0.012,0.32139 ± 0.006,0.27466 ± 0.004,0.54906 ± 0.013,0.26851 ± 0.008,0.27538 ± 0.006,0.38905 ± 0.009,0.31056 ± 0.004
0.6,0.41610 ± 0.015,0.59473 ± 0.004,0.29854 ± 0.003,0.32963 ± 0.006,0.30270 ± 0.011,0.35379 ± 0.011,0.31450 ± 0.014,0.31217 ± 0.003,0.29491 ± 0.006,0.56254 ± 0.017,0.29213 ± 0.006,0.29488 ± 0.007,0.40626 ± 0.008,0.31412 ± 0.004
0.7,0.41646 ± 0.007,0.58429 ± 0.004,0.29862 ± 0.004,0.33067 ± 0.006,0.31644 ± 0.015,0.36784 ± 0.012,0.34786 ± 0.014,0.31709 ± 0.005,0.33608 ± 0.011,0.57531 ± 0.004,0.31203 ± 0.006,0.29676 ± 0.005,0.40943 ± 0.007,0.31509 ± 0.006
0.8,0.41548 ± 0.007,0.58719 ± 0.005,0.29843 ± 0.003,0.31969 ± 0.006,0.31401 ± 0.022,0.35340 ± 0.007,0.39580 ± 0.021,0.30752 ± 0.003,0.36573 ± 0.018,0.56824 ± 0.010,0.31920 ± 0.007,0.30542 ± 0.008,0.40927 ± 0.007,0.31666 ± 0.004
0.9,0.41290 ± 0.006,0.58832 ± 0.005,0.29837 ± 0.002,0.30303 ± 0.003,2.08927 ± 3.281,0.35184 ± 0.017,0.42334 ± 0.028,0.30351 ± 0.004,0.40506 ± 0.041,0.58765 ± 0.008,1.31370 ± 0.683,0.30588 ± 0.009,0.41609 ± 0.006,0.31190 ± 0.002
