,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.0597715,0.005344202,0.025494322,0.002387549,0.064315885,0.008833643,0.025128718,0.0025179929
Q1_Q3_0.25,0.059509814,0.0034925288,0.025985682,0.0014189918,0.061469365,0.0051775067,0.025707781,0.0014840153
Q1_Q4_0.25,0.13290018,0.0013594994,0.054742076,0.0015855755,0.1355782,0.008152857,0.054709684,0.0053240787
Q2_Q3_0.25,0.084767364,0.005142222,0.063025,0.0031619438,0.086352155,0.0042369966,0.065026745,0.0038666707
Q2_Q4_0.25,0.19759823,0.0034858703,0.118633665,0.0040625543,0.2001961,0.013063989,0.12124606,0.008787872
Q3_Q4_0.25,0.20720153,0.0036508518,0.12819211,0.0051736785,0.20757565,0.01772925,0.13361968,0.01001554
Q1_0.25,0.06483966,0.014399219,0.016838675,0.0018294723,0.06759015,0.03030156,0.016579974,0.005343803
Q2_0.25,0.07733311,0.007243955,0.0564404,0.004720686,0.07493248,0.011035396,0.05567499,0.009452316
Q3_0.25,0.09197529,0.0020222818,0.06993948,0.0011988101,0.09584544,0.0035187162,0.07329198,0.0029004044
Q4_0.25,0.26238123,0.007275288,0.1723775,0.0053008525,0.2654088,0.013325878,0.17575888,0.0053939424
Q1_Q2_0.5,0.1200382,0.011084102,0.044145186,0.0054164375,0.11772482,0.01821212,0.042329382,0.007029743
Q1_Q3_0.5,0.10232626,0.0038906955,0.037693337,0.0016074148,0.11152276,0.014699162,0.039321583,0.0030280629
Q1_Q4_0.5,0.15267257,0.0051138643,0.064245984,0.0032683145,0.16250716,0.011766394,0.06799854,0.0037299222
Q2_Q3_0.5,0.09201743,0.008640226,0.069697775,0.007922602,0.09454723,0.007992062,0.072472356,0.007854103
Q2_Q4_0.5,0.21689789,0.00818584,0.14031658,0.008551655,0.21997888,0.012008474,0.14343685,0.011262476
Q3_Q4_0.5,0.24925324,0.016580453,0.18314186,0.021692993,0.24904945,0.01793402,0.18089819,0.018842213
Q1_0.5,0.12132384,0.011502666,0.03332429,0.003165951,0.11449462,0.019367414,0.029744197,0.0047200904
Q2_0.5,0.08043488,0.00843291,0.06102792,0.0049041244,0.085568495,0.010310919,0.0648603,0.0073545775
Q3_0.5,0.090953425,0.0038100376,0.06821132,0.0036198627,0.09598251,0.003217696,0.07270817,0.0032031888
Q4_0.5,0.2886526,0.004435908,0.20422935,0.0057352865,0.28991008,0.014951961,0.20393178,0.010083216
Q1_Q2_0.75,0.20362961,0.024515208,0.08581605,0.012566632,0.1966571,0.023365447,0.08077036,0.011341574
Q1_Q3_0.75,0.18443176,0.00980597,0.07111791,0.0040832087,0.18339911,0.009682016,0.069544055,0.0036029813
Q1_Q4_0.75,0.16868949,0.007332875,0.07422507,0.0045891954,0.17107296,0.008802165,0.07535934,0.0042662234
Q2_Q3_0.75,0.11573632,0.015684264,0.08609493,0.010575695,0.11907879,0.013703412,0.090073735,0.008851299
Q2_Q4_0.75,0.2621503,0.015774181,0.18955076,0.018727554,0.261014,0.013506965,0.18840717,0.014963148
Q3_Q4_0.75,0.28311583,0.011808843,0.22399516,0.011186037,0.2813266,0.008891263,0.22044949,0.0068029417
Q1_0.75,0.20156579,0.0070175715,0.06765175,0.0016492392,0.20200384,0.010189852,0.065560475,0.004051829
Q2_0.75,0.08036004,0.011831445,0.060956605,0.0085835075,0.08317389,0.011286829,0.06323127,0.009094583
Q3_0.75,0.1026688,0.008681666,0.07979194,0.008127597,0.105547726,0.00590757,0.08328204,0.004510822
Q4_0.75,0.348772,0.020177169,0.28053293,0.02332602,0.3456443,0.008257278,0.27555704,0.011585933
Q1_Q2_1.0,0.40532607,0.015273881,0.2022899,0.013100876,0.409355,0.019610377,0.20766744,0.019505542
Q1_Q3_1.0,0.39169487,0.016053213,0.1873634,0.01225922,0.39590707,0.016175319,0.19051722,0.011906141
Q1_Q4_1.0,0.1956352,0.029746884,0.08864571,0.0119239595,0.20539162,0.026741756,0.09474955,0.010931433
Q2_Q3_1.0,0.13943708,0.012998531,0.100878894,0.0057542464,0.14105754,0.013376812,0.10247745,0.006711335
Q2_Q4_1.0,0.26670906,0.014591938,0.18564984,0.01365208,0.26818252,0.012373443,0.18832427,0.013675169
Q3_Q4_1.0,0.2948552,0.017474312,0.2297864,0.017020466,0.2977368,0.013146018,0.23310776,0.013188006
Q1_1.0,0.43150172,0.027258743,0.21478057,0.021876179,0.43176013,0.030088216,0.21246934,0.024225803
Q2_1.0,0.093749344,0.0094278585,0.07042147,0.0077438448,0.099417165,0.010307758,0.07389794,0.0072009303
Q3_1.0,0.12347082,0.016567858,0.09379259,0.009773413,0.12148573,0.013917687,0.09302282,0.008086707
Q4_1.0,0.34479946,0.009175036,0.27079654,0.008517279,0.34519643,0.008080395,0.2717179,0.00631555
