,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.73609,0.72450,0.71634,0.71166,0.71160,0.71214,0.71176,0.71402,0.71204,0.77200,0.89977,0.94009,0.90317,0.71988
Q1_Q3_0.25,0.73112,0.72760,0.71610,0.71297,0.71314,0.71143,0.71253,0.71432,0.71118,0.77327,0.90741,0.86547,0.90192,0.72113
Q1_Q4_0.25,0.73802,0.72883,0.71758,0.71389,0.71114,0.71207,0.71394,0.71462,0.71059,0.76265,0.96855,0.96086,0.90260,0.72173
Q2_Q3_0.25,0.73215,0.72833,0.70802,0.70929,0.70947,0.70932,0.70899,0.71106,0.70995,0.77022,0.94715,0.94084,0.89914,0.71580
Q2_Q4_0.25,0.72916,0.73535,0.71255,0.70925,0.70966,0.71062,0.71036,0.71228,0.70940,0.82278,0.95894,0.96935,0.89688,0.71746
Q3_Q4_0.25,0.72138,0.73452,0.70898,0.70991,0.70966,0.71019,0.70944,0.70866,0.70975,0.93402,0.90245,0.87589,0.89126,0.71704
Q1_0.25,0.72646,0.71391,0.71550,0.71178,0.71220,0.71071,0.71302,0.71492,0.71108,0.76973,0.94012,0.88487,0.90848,0.71643
Q2_0.25,0.72243,0.72409,0.70889,0.70837,0.70995,0.70927,0.70898,0.70824,0.70930,0.77612,0.85407,0.87395,0.90502,0.71238
Q3_0.25,0.71904,0.72078,0.70785,0.70926,0.70864,0.70858,0.70826,0.70837,0.70863,0.78062,0.95434,0.91225,0.89264,0.71458
Q4_0.25,0.71256,0.72860,0.71071,0.70957,0.70985,0.71036,0.71142,0.71054,0.71060,0.86224,0.91240,0.94336,0.89630,0.71299
Q1_Q2_0.5,0.77199,0.73403,0.73068,0.72224,0.72072,0.71864,0.72173,0.72758,0.71912,0.78150,0.87959,0.93114,0.90057,0.73273
Q1_Q3_0.5,0.76825,0.73937,0.73169,0.72226,0.72155,0.71912,0.72480,0.73125,0.71748,0.79163,0.86778,0.87198,0.90208,0.73508
Q1_Q4_0.5,0.78740,0.74656,0.74435,0.73221,0.72621,0.72529,0.72979,0.73835,0.72400,0.78402,0.91226,0.92321,0.88952,0.74816
Q2_Q3_0.5,0.74545,0.75068,0.70835,0.71030,0.71414,0.71390,0.71356,0.71174,0.71389,0.76165,0.97376,0.88790,0.89508,0.72444
Q2_Q4_0.5,0.75782,0.76044,0.71902,0.71819,0.71816,0.71535,0.71829,0.71693,0.71596,0.79631,0.98673,0.92737,0.89304,0.73236
Q3_Q4_0.5,0.74465,0.78568,0.72812,0.71791,0.71616,0.71646,0.71821,0.72273,0.71515,0.87953,0.92840,1.01739,0.88747,0.73556
Q1_0.5,0.74689,0.71647,0.72697,0.71813,0.71914,0.71591,0.72235,0.72511,0.71653,0.77817,0.90000,0.87139,0.90580,0.72384
Q2_0.5,0.72910,0.73144,0.71169,0.71170,0.71109,0.71159,0.71015,0.71167,0.71102,0.76981,0.88998,0.91153,0.90220,0.71952
Q3_0.5,0.72463,0.73227,0.70732,0.71011,0.70740,0.70909,0.70920,0.70833,0.70847,0.77632,0.86964,0.88632,0.88989,0.71681
Q4_0.5,0.72626,0.75331,0.72134,0.71375,0.71527,0.71304,0.71665,0.71674,0.71270,0.80188,0.95141,0.91206,0.89037,0.72455
Q1_Q2_0.75,0.82431,0.74130,0.75522,0.75293,0.73705,0.73656,0.73930,0.74909,0.74097,0.80284,0.91676,0.91423,0.90233,0.76140
Q1_Q3_0.75,0.80719,0.75049,0.75243,0.74683,0.74574,0.74355,0.74349,0.75144,0.74824,0.80634,0.83612,0.90903,0.89619,0.75079
Q1_Q4_0.75,0.82694,0.77580,0.80185,0.77436,0.74476,0.75377,0.76011,0.79854,0.74140,0.83618,0.86793,0.86858,0.88789,0.78755
Q2_Q3_0.75,0.77148,0.78056,0.70897,0.72369,0.71529,0.72461,0.71984,0.71612,0.72216,0.78394,0.92107,0.92024,0.89095,0.73227
Q2_Q4_0.75,0.77677,0.78489,0.74252,0.73764,0.73406,0.73157,0.73055,0.73838,0.72754,0.78404,0.93355,0.94912,0.88871,0.76758
Q3_Q4_0.75,0.77488,0.80197,0.76235,0.74308,0.73811,0.73149,0.74282,0.74453,0.73003,0.81911,0.91250,0.94196,0.88636,0.77443
Q1_0.75,0.78503,0.71996,0.74682,0.73978,0.73350,0.73049,0.73883,0.74210,0.73514,0.79717,0.85915,0.93780,0.90223,0.74265
Q2_0.75,0.74783,0.74088,0.71187,0.71358,0.71134,0.71303,0.71248,0.71311,0.71268,0.76239,0.93735,0.88869,0.89617,0.71864
Q3_0.75,0.73682,0.74332,0.70908,0.71197,0.70965,0.71157,0.71211,0.71196,0.71061,0.79981,0.92093,0.89262,0.88959,0.71910
Q4_0.75,0.73112,0.79586,0.76260,0.73503,0.73013,0.72853,0.74044,0.74962,0.72657,0.79135,0.98771,0.97239,0.88614,0.75450
Q1_Q2_1.0,0.89972,0.75665,0.93053,0.88828,0.93111,0.86298,0.84125,0.85062,0.85205,0.85369,0.93615,1.11927,0.89707,0.82928
Q1_Q3_1.0,0.84684,0.75490,0.80408,0.81381,0.78370,0.80802,0.81855,0.78175,0.80568,0.80627,0.84740,0.88457,0.89608,0.79895
Q1_Q4_1.0,0.86787,0.86867,0.88124,0.88180,0.83774,0.87382,0.86030,0.86738,0.88247,0.88971,0.92598,0.94045,0.88653,0.86396
Q2_Q3_1.0,0.78443,0.80832,0.71254,0.74305,0.72345,0.74403,0.74019,0.72369,0.74694,0.79415,0.90495,0.90904,0.88962,0.73789
Q2_Q4_1.0,0.80354,0.89563,0.90911,0.84968,0.78807,0.82461,0.89809,0.86887,0.81201,0.90643,1.14333,1.16253,0.88662,0.84844
Q3_Q4_1.0,0.81623,0.88512,0.93177,0.92342,0.89988,0.91760,0.97499,1.04216,0.94459,0.96633,1.22898,0.98955,0.88566,0.85655
Q1_1.0,0.82334,0.72520,0.80953,0.78976,0.77354,0.77425,0.78605,0.77301,0.78135,0.81413,0.88895,0.92364,0.90359,0.76515
Q2_1.0,0.76390,0.74978,0.71601,0.71977,0.71612,0.71771,0.71639,0.71662,0.71980,0.76242,0.96152,0.86983,0.90104,0.72700
Q3_1.0,0.74157,0.75572,0.71140,0.71980,0.70989,0.71572,0.71678,0.71231,0.71472,0.79276,0.86262,0.90769,0.88723,0.72540
Q4_1.0,0.74958,0.91093,0.93032,0.87633,0.78873,0.83529,0.94235,0.91978,0.81939,0.93906,1.05697,1.13802,0.88583,0.83745
