,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.79245,0.76249,0.75768,0.75479,0.75574,0.75553,0.75522,0.75625,0.75535,0.78923,0.85504,0.84609,0.88560,0.76080
Q1_Q3_0.25,0.78855,0.76982,0.75754,0.75502,0.75590,0.75507,0.75544,0.75602,0.75534,0.77611,0.87834,0.84433,0.88562,0.76133
Q1_Q4_0.25,0.79632,0.78052,0.75936,0.75525,0.75554,0.75569,0.75522,0.75671,0.75517,0.77122,0.85858,0.86883,0.88559,0.76265
Q2_Q3_0.25,0.78250,0.77169,0.75460,0.75505,0.75558,0.75543,0.75546,0.75561,0.75560,0.78543,0.90119,0.88256,0.88561,0.75744
Q2_Q4_0.25,0.78467,0.78260,0.75688,0.75458,0.75556,0.75494,0.75470,0.75608,0.75505,0.82253,0.90388,0.89997,0.88557,0.75945
Q3_Q4_0.25,0.78247,0.79186,0.75948,0.75567,0.75573,0.75560,0.75558,0.75838,0.75547,0.84693,0.86778,0.86587,0.88559,0.76236
Q1_0.25,0.78575,0.75723,0.75763,0.75497,0.75551,0.75526,0.75547,0.75629,0.75528,0.77981,0.86560,0.84742,0.88562,0.75939
Q2_0.25,0.77500,0.75947,0.75483,0.75450,0.75520,0.75500,0.75492,0.75487,0.75501,0.79782,0.84192,0.83575,0.88562,0.75650
Q3_0.25,0.77197,0.76465,0.75490,0.75463,0.75507,0.75479,0.75480,0.75522,0.75502,0.80118,0.84835,0.86810,0.88561,0.75666
Q4_0.25,0.77239,0.77803,0.75754,0.75491,0.75482,0.75482,0.75463,0.75631,0.75481,0.81567,0.85422,0.88432,0.88557,0.75949
Q1_Q2_0.5,0.81719,0.77090,0.76857,0.76152,0.75873,0.75722,0.75704,0.76278,0.75703,0.77042,0.84240,0.85415,0.88570,0.77306
Q1_Q3_0.5,0.81054,0.78094,0.76667,0.76026,0.75831,0.75760,0.75915,0.76161,0.75714,0.77314,0.84952,0.84149,0.88573,0.77230
Q1_Q4_0.5,0.82101,0.80553,0.77565,0.76120,0.75979,0.76058,0.76007,0.77175,0.75720,0.77299,0.87345,0.88726,0.88563,0.77804
Q2_Q3_0.5,0.79846,0.78291,0.75523,0.75610,0.75822,0.75777,0.75857,0.75675,0.75802,0.79222,0.85607,0.84308,0.88563,0.76142
Q2_Q4_0.5,0.80218,0.80966,0.76566,0.75814,0.75987,0.75771,0.75729,0.76466,0.75680,0.84150,0.90079,0.92827,0.88555,0.76825
Q3_Q4_0.5,0.80254,0.83342,0.76855,0.76041,0.75959,0.75776,0.75743,0.76899,0.75662,0.82691,0.91442,0.92383,0.88557,0.77093
Q1_0.5,0.80431,0.76171,0.76587,0.75589,0.75677,0.75613,0.75736,0.76138,0.75591,0.77516,0.86177,0.84884,0.88561,0.76730
Q2_0.5,0.78571,0.76510,0.75515,0.75509,0.75596,0.75547,0.75541,0.75597,0.75567,0.79618,0.85750,0.88133,0.88561,0.75778
Q3_0.5,0.78103,0.77897,0.75523,0.75531,0.75552,0.75550,0.75604,0.75590,0.75575,0.77667,0.81706,0.82794,0.88563,0.75883
Q4_0.5,0.78512,0.81063,0.76488,0.75583,0.75692,0.75604,0.75649,0.76377,0.75565,0.78213,0.90100,0.89781,0.88556,0.76662
Q1_Q2_0.75,0.85967,0.77800,0.78620,0.77476,0.76248,0.76109,0.76387,0.77861,0.75972,0.78104,0.90003,0.92124,0.88570,0.78459
Q1_Q3_0.75,0.82376,0.78555,0.78427,0.77973,0.76642,0.76642,0.76760,0.77568,0.76477,0.79137,0.83217,0.89245,0.88574,0.78173
Q1_Q4_0.75,0.84860,0.82898,0.80071,0.78230,0.76912,0.76773,0.76908,0.79337,0.76264,0.80717,0.90919,0.90192,0.88563,0.78935
Q2_Q3_0.75,0.80887,0.79372,0.75541,0.76395,0.75986,0.76137,0.76427,0.75704,0.76135,0.80996,0.85997,0.88377,0.88563,0.76257
Q2_Q4_0.75,0.81935,0.84186,0.78392,0.77954,0.76811,0.76479,0.76442,0.78216,0.76168,0.84203,0.90872,0.90633,0.88555,0.78019
Q3_Q4_0.75,0.82203,0.95535,0.78057,0.77775,0.76658,0.76284,0.76046,0.78309,0.75765,0.79024,0.99837,0.99552,0.88553,0.78464
Q1_0.75,0.82612,0.76614,0.78542,0.76936,0.76091,0.75957,0.76476,0.77805,0.75819,0.78999,0.87200,0.91149,0.88569,0.78393
Q2_0.75,0.79627,0.77134,0.75605,0.75593,0.75744,0.75590,0.75638,0.75707,0.75622,0.80150,0.86089,0.83495,0.88560,0.75976
Q3_0.75,0.78924,0.78778,0.75604,0.75675,0.75688,0.75636,0.75730,0.75643,0.75655,0.79157,0.84981,0.85505,0.88561,0.76039
Q4_0.75,0.79815,0.88453,0.78280,0.76629,0.76179,0.75967,0.76068,0.78226,0.75667,0.78962,0.94277,0.98222,0.88554,0.77803
Q1_Q2_1.0,0.90086,0.78349,0.89678,0.80945,0.88664,0.83063,0.88344,0.90806,0.84937,0.99557,1.02556,1.07494,0.88573,0.80671
Q1_Q3_1.0,0.84338,0.78944,0.83864,0.80836,0.77983,0.79443,0.79286,0.82341,0.78819,0.82200,0.88440,0.87793,0.88578,0.80055
Q1_Q4_1.0,0.87973,0.88370,0.91364,0.84873,0.87131,0.82313,0.85245,0.90274,0.82504,0.84055,0.95692,0.97305,0.88557,0.81980
Q2_Q3_1.0,0.81971,0.79796,0.75644,0.77830,0.75994,0.77544,0.77935,0.76038,0.77912,0.79958,0.83701,0.82189,0.88564,0.76716
Q2_Q4_1.0,0.83547,0.93663,0.82689,0.80552,0.82959,0.80244,0.80011,0.83317,0.80189,0.82118,1.07186,1.02866,0.88553,0.79598
Q3_Q4_1.0,0.84537,1.22360,0.92611,0.88874,0.95189,0.87002,0.92304,0.91068,0.87363,1.08920,1.06636,1.05712,0.88552,0.85451
Q1_1.0,0.85182,0.77018,0.83900,0.81718,0.77981,0.78417,0.79225,0.83311,0.77901,0.85035,0.93893,0.96153,0.88572,0.80999
Q2_1.0,0.80837,0.77566,0.75756,0.75867,0.75953,0.75788,0.75832,0.75891,0.75810,0.79107,0.87944,0.84873,0.88561,0.76238
Q3_1.0,0.79577,0.79581,0.75706,0.76013,0.75678,0.75870,0.75983,0.75770,0.75826,0.79803,0.84347,0.83271,0.88564,0.76171
Q4_1.0,0.80962,1.08892,0.83493,0.81937,0.80952,0.80589,0.81689,0.84385,0.80499,0.84842,1.12673,1.17500,0.88552,0.78795
