,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.76755,0.73652,0.73823,0.73205,0.73341,0.73479,0.73706,0.73708,0.73682,0.81415,0.91797,0.89316,5.97388,0.74150
Q1_Q3_0.25,0.76190,0.74403,0.73623,0.73544,0.73404,0.73234,0.73614,0.73344,0.73273,0.79477,0.92629,0.87403,5.84087,0.74066
Q1_Q4_0.25,0.77396,0.74786,0.74286,0.74105,0.72539,0.73934,0.73885,0.73962,0.73869,0.79772,0.87799,0.88533,5.82646,0.74397
Q2_Q3_0.25,0.74808,0.74538,0.73230,0.73293,0.73333,0.73471,0.73439,0.73425,0.73323,0.79584,0.96172,0.90039,5.94413,0.73819
Q2_Q4_0.25,0.75648,0.74991,0.73300,0.73585,0.73463,0.73264,0.73580,0.73606,0.73256,0.85031,0.93584,0.93460,5.89517,0.73917
Q3_Q4_0.25,0.74433,0.75363,0.73303,0.73338,0.73264,0.73182,0.73316,0.73437,0.73264,1.00910,0.89686,0.95052,5.79131,0.74137
Q1_0.25,0.75405,0.73260,0.73685,0.73354,0.73377,0.73436,0.73714,0.73666,0.73382,0.80383,0.89601,0.88511,5.78370,0.73876
Q2_0.25,0.74398,0.73398,0.73208,0.73244,0.73334,0.73322,0.73375,0.73225,0.73258,0.79430,0.90366,0.89764,5.78253,0.73372
Q3_0.25,0.73716,0.74325,0.73230,0.73302,0.73297,0.73224,0.73373,0.73395,0.73323,0.80665,0.86818,0.91053,5.85047,0.73664
Q4_0.25,0.73469,0.74281,0.73257,0.73247,0.73248,0.73229,0.73210,0.73042,0.73276,0.89308,0.90212,0.92832,5.86469,0.73472
Q1_Q2_0.5,0.80857,0.73796,0.74853,0.74049,0.74133,0.74044,0.74525,0.74379,0.73852,0.80380,0.93006,0.92418,6.00820,0.75285
Q1_Q3_0.5,0.79851,0.74723,0.75222,0.74577,0.73866,0.73882,0.74293,0.74772,0.73939,0.79077,0.89411,0.89925,6.00845,0.75516
Q1_Q4_0.5,0.81389,0.76371,0.76674,0.74839,0.74302,0.74750,0.74903,0.75973,0.74307,0.79959,0.87483,0.90146,5.79372,0.77143
Q2_Q3_0.5,0.76802,0.76088,0.73091,0.73233,0.73742,0.73588,0.73711,0.73516,0.73156,0.79911,0.90086,0.89233,6.05992,0.74464
Q2_Q4_0.5,0.77986,0.76896,0.74820,0.73532,0.73745,0.73425,0.73563,0.74294,0.73530,0.87723,0.94908,0.95034,5.86608,0.75145
Q3_Q4_0.5,0.76560,0.76980,0.74965,0.73979,0.73966,0.73918,0.73944,0.74288,0.73987,0.89427,0.96811,1.00051,5.83253,0.75722
Q1_0.5,0.79266,0.73578,0.74842,0.73628,0.73912,0.73796,0.74574,0.74293,0.73786,0.80080,0.90607,0.91739,5.80345,0.74510
Q2_0.5,0.74524,0.73798,0.73307,0.73413,0.73405,0.73330,0.73487,0.73512,0.73397,0.81300,0.88294,0.90105,5.90808,0.73902
Q3_0.5,0.74090,0.75389,0.73367,0.73328,0.73302,0.73400,0.73475,0.73301,0.73309,0.76838,0.87514,0.88261,5.84686,0.73918
Q4_0.5,0.74736,0.75884,0.74479,0.73809,0.73963,0.73828,0.74043,0.74482,0.74046,0.80865,0.94442,0.95927,5.74852,0.74458
Q1_Q2_0.75,0.88760,0.74868,0.79691,0.76056,0.75449,0.74733,0.77154,0.76623,0.74447,0.78475,1.08032,1.05300,5.72146,0.77553
Q1_Q3_0.75,0.82146,0.75521,0.77648,0.76156,0.74662,0.75122,0.75654,0.76110,0.75192,0.81281,0.93596,0.94067,5.83206,0.76999
Q1_Q4_0.75,0.83381,0.76741,0.79492,0.77649,0.76059,0.76099,0.76989,0.79475,0.75548,0.84240,0.92142,0.92502,5.97775,0.78404
Q2_Q3_0.75,0.78885,0.75994,0.73366,0.74400,0.73556,0.74337,0.74659,0.74247,0.74554,0.83440,0.94108,0.92637,6.02557,0.74730
Q2_Q4_0.75,0.79260,0.79071,0.77745,0.76165,0.75009,0.74901,0.74970,0.77169,0.74921,0.94376,0.97081,0.99032,5.81779,0.77722
Q3_Q4_0.75,0.79840,0.80553,0.76570,0.75365,0.74839,0.74551,0.74651,0.76204,0.74522,0.82810,1.16615,1.14732,5.72623,0.77518
Q1_0.75,0.81888,0.73622,0.78369,0.75258,0.74777,0.74108,0.76672,0.77156,0.74280,0.80560,0.94536,0.98647,5.89129,0.76994
Q2_0.75,0.76690,0.74763,0.73304,0.73383,0.73530,0.73475,0.73483,0.73265,0.73502,0.82529,0.87004,0.87916,6.02019,0.74121
Q3_0.75,0.75259,0.75574,0.73403,0.73355,0.73151,0.73327,0.73392,0.73457,0.73277,0.82878,0.90660,0.91211,5.91221,0.74052
Q4_0.75,0.76301,0.78572,0.77254,0.74412,0.74528,0.74286,0.75258,0.76315,0.74616,0.83742,1.02420,1.03702,5.82377,0.77006
Q1_Q2_1.0,0.98440,0.77476,1.13045,0.92392,0.96249,0.93490,0.99102,0.99385,0.92114,1.05075,1.30012,1.24725,5.84230,0.83228
Q1_Q3_1.0,0.85046,0.75587,0.82916,0.80504,0.79481,0.79444,0.80580,0.81912,0.79285,0.81630,1.07598,1.00016,5.89862,0.80143
Q1_Q4_1.0,0.86973,0.87370,0.91202,0.88552,0.88975,0.86035,0.88512,0.91884,0.86008,0.90547,0.95484,0.94818,5.87349,0.81900
Q2_Q3_1.0,0.80325,0.76642,0.73379,0.75841,0.74253,0.76087,0.76597,0.74562,0.76406,0.81369,0.92727,0.89575,6.01643,0.75171
Q2_Q4_1.0,0.81632,0.86179,0.84600,0.81494,0.88374,0.82773,0.86373,0.83743,0.82760,0.86232,1.19752,1.21776,6.12556,0.79602
Q3_Q4_1.0,0.83130,1.16386,1.24551,1.09351,1.08059,1.09478,1.21160,0.96275,1.14337,1.37306,1.82446,1.67271,5.83672,0.84891
Q1_1.0,0.86461,0.73848,0.83055,0.79900,0.77089,0.78081,0.80862,0.81549,0.78397,0.83994,1.08997,1.03840,5.92636,0.80187
Q2_1.0,0.78494,0.74420,0.73545,0.73690,0.73390,0.73646,0.73759,0.73557,0.73783,0.83770,0.96512,0.90563,5.97819,0.74355
Q3_1.0,0.76121,0.76183,0.73508,0.73890,0.73542,0.73694,0.73919,0.73622,0.73744,0.82717,0.89359,0.88426,5.91329,0.74765
Q4_1.0,0.76988,0.90987,0.85076,0.81530,0.84717,0.84713,0.86360,0.85108,0.84252,0.85637,1.28097,1.26857,5.74233,0.78557
