,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.16410096,0.006485753,0.11754413,0.005818722,0.16369188,0.007619425,0.11745212,0.0047994987
Q1_Q3_0.25,0.15038463,0.0048675537,0.10906949,0.004126664,0.15027599,0.009062921,0.11000794,0.00925559
Q1_Q4_0.25,0.23513882,0.0055088405,0.18005326,0.0060825567,0.23453465,0.009519732,0.18106267,0.00738764
Q2_Q3_0.25,0.10178741,0.004452777,0.0752251,0.002358119,0.10396068,0.010225295,0.07621766,0.0064426064
Q2_Q4_0.25,0.1947559,0.0026845767,0.14465858,0.0017277835,0.19456442,0.008710381,0.14440112,0.0031692374
Q3_Q4_0.25,0.1961407,0.0029075698,0.14815637,0.0019718742,0.19674464,0.018309359,0.14957242,0.013924986
Q1_0.25,0.18963519,0.004939367,0.14347951,0.0037062413,0.18390441,0.013794804,0.14014979,0.014144442
Q2_0.25,0.09972022,0.002714276,0.07061847,0.0023443608,0.10298337,0.024587385,0.07266559,0.01189744
Q3_0.25,0.09756231,0.009405702,0.071543895,0.005681682,0.098046385,0.006960669,0.07256808,0.0065637836
Q4_0.25,0.2615401,0.0024794864,0.22087416,0.0031162181,0.26580992,0.023000875,0.22377026,0.0149899805
Q1_Q2_0.5,0.19023094,0.0038491478,0.14112474,0.004403383,0.1884717,0.0017563048,0.14108947,0.004060464
Q1_Q3_0.5,0.18770456,0.004402506,0.13209707,0.0016456209,0.18700944,0.007895031,0.13189039,0.007897628
Q1_Q4_0.5,0.24514265,0.0018007638,0.18705647,0.001829078,0.24614899,0.0059700287,0.18738942,0.0033804395
Q2_Q3_0.5,0.13353881,0.007498538,0.10181787,0.0068572867,0.13459256,0.011199659,0.10266022,0.007367291
Q2_Q4_0.5,0.21406934,0.0033492555,0.1560598,0.001994544,0.21576738,0.008512865,0.15574321,0.005419113
Q3_Q4_0.5,0.22149739,0.0036352717,0.1685218,0.0037010226,0.2227985,0.010333481,0.16803077,0.0071275295
Q1_0.5,0.21236768,0.00179643,0.16084942,0.0025257794,0.21217275,0.009763522,0.1608408,0.010473521
Q2_0.5,0.10825069,0.003514295,0.08000898,0.0023778246,0.10840483,0.010450376,0.07979536,0.0056087314
Q3_0.5,0.11449753,0.011479171,0.08600514,0.008587759,0.115584455,0.007973221,0.087489724,0.006038511
Q4_0.5,0.2845813,0.0020573917,0.24408086,0.0023168467,0.28505832,0.013870856,0.24505773,0.01077676
Q1_Q2_0.75,0.25049138,0.010422317,0.1962785,0.010675778,0.25204122,0.012579427,0.1970148,0.011591312
Q1_Q3_0.75,0.2251738,0.005421805,0.16679771,0.0038084474,0.22732182,0.010361814,0.16825065,0.007822628
Q1_Q4_0.75,0.2582212,0.0013793954,0.20362099,0.0014822657,0.2561111,0.005999286,0.20250833,0.0048878454
Q2_Q3_0.75,0.16204181,0.006960564,0.121125445,0.005906478,0.16514738,0.0065881847,0.12306188,0.005416271
Q2_Q4_0.75,0.23609133,0.0031031317,0.17514446,0.0030257006,0.23454762,0.006719765,0.17352934,0.0066002323
Q3_Q4_0.75,0.27153102,0.0075897938,0.21661958,0.0062790764,0.2714241,0.0125525715,0.21646988,0.011771318
Q1_0.75,0.27543172,0.010379961,0.22747135,0.012128344,0.27572593,0.009337651,0.22786453,0.008436339
Q2_0.75,0.12488186,0.0031914054,0.093784176,0.003553573,0.123233974,0.0071930946,0.09302523,0.0028952584
Q3_0.75,0.14067097,0.005737899,0.10739602,0.0053308965,0.14273539,0.0037395966,0.10836367,0.0019795534
Q4_0.75,0.31914416,0.003563471,0.27880484,0.002902641,0.31952733,0.014609519,0.279684,0.011331772
Q1_Q2_1.0,0.417175,0.012436113,0.36502117,0.009887742,0.4162891,0.021665163,0.36404032,0.018156795
Q1_Q3_1.0,0.40175977,0.0062247785,0.312924,0.005345899,0.4003614,0.0106325075,0.3119364,0.008307073
Q1_Q4_1.0,0.30976966,0.0043332935,0.27428696,0.0043622893,0.30928352,0.0062849647,0.27379537,0.004177068
Q2_Q3_1.0,0.2436963,0.004842704,0.2002792,0.0053593367,0.24444366,0.005903056,0.20068057,0.005804191
Q2_Q4_1.0,0.29427892,0.005716742,0.22366741,0.0047341404,0.29392534,0.009337899,0.22376439,0.009134855
Q3_Q4_1.0,0.40467605,0.0022371528,0.35313442,0.002660602,0.40439042,0.0068954877,0.35318094,0.007024202
Q1_1.0,0.41811848,0.020303559,0.3739547,0.013997415,0.4179574,0.022001378,0.37375677,0.014675339
Q2_1.0,0.14052804,0.004093378,0.10898553,0.0035103024,0.14006265,0.009031419,0.108119205,0.0031706917
Q3_1.0,0.16290036,0.008678701,0.12706639,0.004972209,0.16470009,0.007512332,0.12852727,0.0054342523
Q4_1.0,0.37775806,0.0034017812,0.33793253,0.0025285857,0.37881353,0.012127492,0.33890003,0.011749885
