,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.18499097,0.0010242525,0.14206378,0.0010852236,0.18447635,0.00189779,0.14144619,0.0014309571
Q1_Q3_0.25,0.17420581,0.0007821322,0.13253304,0.0007083444,0.17416665,0.0008736651,0.13275586,0.00059049163
Q1_Q4_0.25,0.21396327,0.0010513507,0.1653556,0.0009628955,0.21460915,0.0011979606,0.16604273,0.0005865649
Q2_Q3_0.25,0.13173941,0.000874221,0.10428952,0.0006031626,0.13190125,0.0012186129,0.104632616,0.001105458
Q2_Q4_0.25,0.18650462,0.0007161476,0.1392039,0.0003360689,0.18657692,0.0027120484,0.13933961,0.0022722709
Q3_Q4_0.25,0.19336215,0.0007782821,0.14563188,0.00057295855,0.19421634,0.0030849886,0.1461186,0.0024144524
Q1_0.25,0.21481816,0.0008168115,0.16793837,0.00078822667,0.21668191,0.004311984,0.16939065,0.004377931
Q2_0.25,0.13477786,0.00041229106,0.10643122,0.00057008513,0.13568968,0.0010533254,0.1069599,0.0011712037
Q3_0.25,0.13169086,0.0006089358,0.10432196,0.0006159247,0.13168806,0.000793721,0.10437812,0.0009370084
Q4_0.25,0.23185149,0.0014962817,0.17798391,0.0011541153,0.23344925,0.0056208125,0.17913309,0.004939882
Q1_Q2_0.5,0.20378356,0.00075080106,0.15637514,0.00071306725,0.20442387,0.0012881622,0.15669258,0.00074456865
Q1_Q3_0.5,0.17830774,0.0004044319,0.13452071,0.00028958148,0.17840654,0.0015952822,0.13479325,0.0011792603
Q1_Q4_0.5,0.2146784,0.00047732156,0.16586132,0.0005973567,0.2136724,0.0015130951,0.16439112,0.0015282121
Q2_Q3_0.5,0.1317676,0.000241468,0.10422661,0.00036833374,0.13114825,0.0013712856,0.10395694,0.0012255763
Q2_Q4_0.5,0.18897028,0.0012192648,0.14004795,0.0008058783,0.18936512,0.00092031684,0.14037606,0.00060406415
Q3_Q4_0.5,0.21147375,0.00029906168,0.15900251,0.00030993874,0.21177478,0.0014659279,0.15930125,0.0012552252
Q1_0.5,0.22653599,0.0009090464,0.17690952,0.0008148698,0.22765248,0.001525677,0.17762552,0.0013873046
Q2_0.5,0.13851209,0.00071694487,0.109439515,0.000601166,0.13832305,0.0012954634,0.109554864,0.0012747287
Q3_0.5,0.1340662,0.00016913566,0.106004134,0.00025020845,0.13363406,0.00041084722,0.105860546,0.00064517
Q4_0.5,0.24515486,0.0011921726,0.18805428,0.0008066465,0.24494903,0.0026404513,0.18790093,0.0019308697
Q1_Q2_0.75,0.23118131,0.00046938573,0.1770061,0.00033905535,0.23103261,0.0018324963,0.17705065,0.0013407026
Q1_Q3_0.75,0.18519023,0.0006276834,0.13797066,0.00040533624,0.18584459,0.0010890567,0.13861349,0.0008549045
Q1_Q4_0.75,0.21489494,0.00034098895,0.16565876,0.00025030496,0.21486275,0.0008446254,0.16565862,0.0007884851
Q2_Q3_0.75,0.13265887,0.0003125143,0.10511384,0.00016675272,0.13190894,0.00038887296,0.10446817,0.00038106326
Q2_Q4_0.75,0.1955156,0.00034969102,0.14309171,0.00034336004,0.19506277,0.00084847613,0.14289232,0.00053486374
Q3_Q4_0.75,0.23808011,0.00030642695,0.17924511,0.00025645332,0.23762569,0.0018734098,0.17916438,0.001479101
Q1_0.75,0.24031448,0.00061588146,0.18723044,0.00036481585,0.24003084,0.0025816571,0.18742868,0.0028320842
Q2_0.75,0.14308932,0.00059637905,0.11266331,0.00034299027,0.14207667,0.0011427556,0.11217122,0.0011984806
Q3_0.75,0.13732186,0.0006286781,0.10843462,0.00047174998,0.13814083,0.00083437905,0.10894374,0.00039574644
Q4_0.75,0.25779966,0.00086424995,0.19834231,0.0005380071,0.258736,0.0022939374,0.19893542,0.0016391875
Q1_Q2_1.0,0.27589542,0.00068356376,0.21075022,0.0005376687,0.27549577,0.0012948902,0.21040905,0.0008767867
Q1_Q3_1.0,0.1970191,0.00050610525,0.14424981,0.00040834307,0.19804735,0.0017133027,0.1450012,0.0010999172
Q1_Q4_1.0,0.2160151,0.00036394535,0.16576663,0.0002861917,0.21586907,0.0015048536,0.16579601,0.0013001005
Q2_Q3_1.0,0.13414975,0.00053413503,0.10612408,0.0004467293,0.13496622,0.0010473926,0.1067275,0.0007045958
Q2_Q4_1.0,0.2070057,0.0006198756,0.1492358,0.000359013,0.20771217,0.0012582251,0.14964776,0.0010133818
Q3_Q4_1.0,0.27887517,0.00037025826,0.21018103,0.00043443884,0.27905416,0.0015174771,0.2101064,0.0012568613
Q1_1.0,0.25688,0.0006810034,0.19954178,0.00057054224,0.25673944,0.001524695,0.19949047,0.0016765419
Q2_1.0,0.14799216,0.00054371543,0.11636232,0.00042398393,0.1482318,0.0008855529,0.11673715,0.00077096076
Q3_1.0,0.14235349,0.00033265763,0.11210849,0.0003630693,0.14158039,0.0013172412,0.111690044,0.0007744247
Q4_1.0,0.27451,0.0001987045,0.21100625,0.00022797835,0.27498466,0.0020694642,0.21122953,0.0017403809
