,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q4_0.5,13.46780,12.25863,10.95346,10.89756,10.70025,10.85286,10.93308,11.07175,10.69073,11.94865,14.25573,14.04766,16.69980,11.09477
Q2_Q3_0.5,12.48121,11.64901,10.56211,10.65650,10.53282,10.55225,10.49182,10.58545,10.49001,11.53225,13.47889,13.46057,16.69789,10.61888
Q2_Q4_0.5,12.35060,12.31970,10.95799,10.59754,10.59188,10.62596,10.79068,10.91336,10.57055,12.32529,15.45698,15.48469,16.69711,10.97706
Q3_Q4_0.5,11.66157,13.63092,11.13256,10.93253,10.61555,10.66298,10.97287,11.04624,10.64923,12.57258,17.34536,18.37947,16.69703,11.10929
Q1_0.5,12.83373,10.59285,10.88097,10.88971,10.63381,10.65511,10.82751,10.90086,10.63456,11.55721,12.52453,11.86830,16.69980,10.95641
Q2_0.5,11.91090,10.99866,10.55621,10.48807,10.46581,10.47066,10.52789,10.55597,10.45687,11.44524,12.29150,12.09191,16.69847,10.60351
Q3_0.5,11.18138,11.49605,10.55553,10.60040,10.48834,10.49290,10.50122,10.54894,10.47544,11.53766,13.34844,13.27792,16.69710,10.58457
Q4_0.5,10.98733,12.05484,11.12316,10.85278,10.75610,10.80117,11.12473,11.12671,10.60020,12.08654,17.49074,18.27098,16.69806,11.08600
Q1_Q2_0.75,14.74779,11.25396,12.28596,12.18578,11.40040,11.47024,12.57310,11.99327,11.81050,11.74601,17.08332,14.95684,16.69937,12.48036
Q1_Q3_0.75,14.38791,11.76595,11.35319,11.83336,11.56736,11.35254,11.29159,11.44418,11.18199,12.42952,15.82091,14.67768,16.69941,11.59166
Q1_Q4_0.75,15.09924,12.99172,11.54136,11.73751,11.19075,11.88076,11.62495,11.81158,11.37695,12.82931,15.08022,15.92701,16.70408,11.97929
Q2_Q3_0.75,13.28447,12.27812,10.68829,10.92032,10.68030,10.72038,10.71127,10.82684,10.71604,11.97439,14.13498,12.70506,16.69906,10.76583
Q2_Q4_0.75,13.12555,13.48690,11.25909,10.99191,10.89986,10.96623,11.14300,11.14201,10.92965,12.89645,16.98803,17.23382,16.69874,11.08219
Q3_Q4_0.75,12.08984,15.32762,11.47432,11.53693,11.16524,11.20395,11.73247,11.21508,11.60243,13.53688,23.29207,20.08894,16.69626,11.26127
Q1_0.75,14.43250,10.63279,11.18795,11.36550,10.84256,11.19241,11.27452,11.30115,11.03914,12.32207,14.80290,13.53662,16.69912,11.44558
Q2_0.75,12.42859,11.23381,10.72246,10.57751,10.56703,10.58508,10.65101,10.74379,10.55635,11.46036,11.93515,11.55461,16.69748,10.74087
Q3_0.75,11.46706,12.03247,10.58904,10.75060,10.50515,10.57080,10.53281,10.58870,10.57090,11.62296,12.70499,13.42938,16.69656,10.65485
Q4_0.75,11.17430,13.74900,12.29816,11.46589,11.85229,11.84920,12.70303,11.90366,11.38719,13.31259,13.81437,17.99363,16.69782,11.64145
Q1_Q2_1.0,16.89746,11.31974,17.62279,16.33730,17.26803,14.87741,18.11608,16.40337,17.96612,15.93160,17.34671,16.88087,16.69920,16.37804
Q1_Q3_1.0,15.37681,11.98539,16.96468,16.24274,13.31662,13.75299,13.42247,14.56467,13.06988,15.32910,16.25780,15.33266,16.69986,13.13067
Q1_Q4_1.0,16.87601,15.33191,15.84201,13.53507,14.57417,15.64272,15.51591,15.80797,15.53401,17.15953,15.47979,18.83476,16.70379,13.52322
Q2_Q3_1.0,14.25540,12.29808,11.00858,11.38532,11.22288,11.44868,12.76281,11.03517,11.69685,11.78749,14.94715,13.36633,16.69818,10.99029
Q2_Q4_1.0,13.87634,15.97030,16.33426,12.83875,13.63614,12.78044,15.86011,13.21035,15.04008,14.37072,18.71160,16.87124,16.69893,11.50098
Q3_Q4_1.0,12.81815,23.75197,13.97313,15.08870,15.09535,13.88150,16.90277,15.41895,13.53458,20.80273,16.27831,16.69609,16.69802,13.21703
Q1_1.0,16.15203,10.72929,15.11763,14.10614,13.38006,13.61160,14.06538,15.03601,12.58489,16.02372,15.25620,16.49863,16.70004,13.73317
Q2_1.0,12.90452,11.41353,11.09135,10.72521,10.92047,10.93125,11.00344,11.02207,10.81571,11.66964,12.07907,11.44045,16.69702,11.01671
Q3_1.0,11.82492,12.38385,10.63577,10.90170,10.54649,10.63611,10.64975,10.62502,10.70076,11.71289,13.01158,14.19612,16.69663,10.70706
Q4_1.0,11.45416,17.50521,17.41803,15.85600,17.20915,18.71074,18.13786,14.57334,16.50831,14.68943,16.39781,18.04759,16.69849,12.30689
