,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,14.53481,12.84504,13.36719,13.05861,12.98943,13.28970,13.04330,13.49601,12.68659,13.44616,13.66294,13.55260,39.51409,13.48590
Q1_Q3_0.25,14.36941,13.08460,13.44171,13.01581,12.92780,13.07821,13.26004,13.34501,12.90252,13.56103,13.89830,13.78709,39.46085,13.46975
Q1_Q4_0.25,14.07956,13.58772,13.25171,13.04897,13.00155,13.12224,13.20968,13.38687,12.89571,14.09264,14.13686,13.97570,39.50442,13.35593
Q2_Q3_0.25,13.27173,13.28028,12.59890,12.63234,12.57633,12.67735,12.62931,12.55264,12.66188,13.45419,13.51292,13.59923,39.46148,12.76173
Q2_Q4_0.25,13.30412,13.71108,13.08304,13.05008,12.71753,12.85455,12.98118,13.16453,12.79295,13.89571,13.83956,14.01414,39.50524,13.01657
Q3_Q4_0.25,13.07343,14.24392,13.25316,12.81934,12.66400,12.54640,12.92574,13.20545,12.60888,13.68436,13.98800,13.96172,39.49165,13.22434
Q1_0.25,14.01551,12.45236,13.28999,13.02127,12.82484,12.89639,13.05109,13.33524,12.84955,13.43618,13.61198,13.42772,39.49924,13.26183
Q2_0.25,12.98346,12.64065,12.65322,12.65758,12.70337,12.72250,12.73178,12.70751,12.56707,13.42896,13.40136,13.33462,39.46524,12.70106
Q3_0.25,12.90509,13.26443,12.63697,12.58850,12.57074,12.58907,12.56829,12.67435,12.69998,13.61713,13.38853,13.35903,39.45715,12.65358
Q4_0.25,13.02989,13.36373,12.73646,12.79814,12.61929,12.51233,12.66907,12.89945,12.61081,14.06972,13.74352,13.99323,39.49535,12.79843
Q1_Q2_0.5,16.08288,12.85358,14.42556,14.15398,13.34311,13.66831,13.75673,14.56508,13.19207,13.49105,14.95688,14.52000,39.43476,14.61983
Q1_Q3_0.5,15.74808,13.28397,14.10229,13.78703,13.16981,13.43824,13.60102,14.42838,13.16669,13.84672,14.74165,14.24668,39.46234,14.11897
Q1_Q4_0.5,15.51785,14.74257,14.25361,13.80233,13.68266,13.87326,13.73157,14.53467,13.70700,14.67393,14.95208,14.83319,39.46502,14.39468
Q2_Q3_0.5,14.02504,14.21498,12.62548,12.85153,12.94613,12.90536,12.80279,12.80978,12.69245,13.39621,13.92093,13.85621,39.47189,12.79082
Q2_Q4_0.5,13.79358,15.41787,13.57477,13.28288,12.81398,12.88161,12.91011,13.72200,12.77320,14.28490,14.38334,14.56731,39.50979,13.70262
Q3_Q4_0.5,13.35144,17.25242,14.39458,13.95619,12.81568,12.91569,13.52543,14.35303,13.02678,15.39524,14.74330,15.30112,39.50438,14.47227
Q1_0.5,15.43979,12.74793,13.94461,13.47608,13.11665,13.39669,13.51775,14.07376,13.00278,13.57683,14.46348,14.14760,39.45153,14.08212
Q2_0.5,13.52726,12.90151,12.59941,12.60209,12.62330,12.67066,12.72789,12.70096,12.56351,13.39039,13.62383,13.43889,39.47970,12.70997
Q3_0.5,13.06389,13.54318,12.69373,12.70843,12.57123,12.71305,12.63317,12.70298,12.66770,13.59639,13.67081,13.72263,39.47227,12.74510
Q4_0.5,13.05845,14.68436,13.51990,13.12084,12.70910,12.64823,12.98616,13.67074,12.72692,14.66610,14.46342,14.45542,39.51672,13.65496
Q1_Q2_0.75,17.37510,13.34210,16.43070,15.97414,14.41292,14.84742,15.35134,16.78144,15.23247,14.29459,16.71282,16.48572,39.50225,16.36406
Q1_Q3_0.75,16.95040,14.50202,15.34180,15.52198,14.17060,14.20179,14.61323,15.91414,14.14675,14.33592,16.05671,15.67160,39.46321,15.51139
Q1_Q4_0.75,16.45098,16.12388,14.91604,14.70797,14.64598,14.53582,14.70526,15.13893,14.71075,15.42946,15.59419,15.50818,39.47918,14.93080
Q2_Q3_0.75,14.67221,15.87256,12.74136,12.94362,12.87877,13.25787,13.27857,12.92379,13.00210,13.54782,14.03276,13.94171,39.48521,12.81771
Q2_Q4_0.75,14.09998,18.64659,14.68163,14.33234,13.12374,13.20268,14.03628,14.63420,13.25677,15.96309,15.46946,15.96915,39.48102,14.65985
Q3_Q4_0.75,13.47224,22.53117,16.72497,16.33047,14.33097,14.30125,15.14790,16.36944,15.18824,18.33913,18.46052,19.28106,39.50282,16.59022
Q1_0.75,16.74694,12.61873,15.54864,14.99166,13.39644,14.24087,14.58307,15.71636,13.73900,14.32774,16.01899,15.56758,39.48221,15.36743
Q2_0.75,14.00362,13.07823,12.70531,12.81967,13.03265,13.07664,12.90906,12.82485,12.70987,13.43596,13.69800,13.61390,39.47658,12.79879
Q3_0.75,13.26808,14.51157,12.67374,12.96326,12.73029,12.84290,12.68488,12.74587,12.77687,13.67329,13.74362,13.81675,39.47657,12.67785
Q4_0.75,13.21869,17.00971,14.85394,14.13200,12.84627,13.18969,14.03438,14.86319,12.93630,15.33856,15.40454,15.79554,39.52812,14.94650
Q1_Q2_1.0,18.36087,13.42440,19.01111,19.19769,18.87675,18.34753,18.85805,19.24441,18.91431,17.73323,19.05576,18.78924,39.45513,19.01763
Q1_Q3_1.0,18.03281,15.82085,18.19916,18.51216,17.88683,16.89559,17.68912,18.80690,17.88771,16.56069,18.35497,17.99660,39.41554,18.17561
Q1_Q4_1.0,17.27111,18.84894,15.78300,15.86025,15.75626,15.79943,15.74708,15.93904,15.84378,16.23879,15.86405,15.84253,39.50637,15.79458
Q2_Q3_1.0,15.36914,17.92455,12.78490,13.49629,13.26831,13.83835,13.85402,12.96938,13.49494,14.13124,14.22158,14.03550,39.48253,12.93245
Q2_Q4_1.0,14.59498,24.82209,17.00959,16.23907,15.63447,14.76131,15.84478,16.36679,15.72978,17.34110,17.55153,18.02633,39.46968,16.99943
