,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.13955894,0.0018754817,0.10855868,0.0018897384,0.139757,0.0038498545,0.10904465,0.0021053003
Q1_Q3_0.25,0.13637923,0.0018546162,0.10546269,0.0015130113,0.13597283,0.004055079,0.10436267,0.0039051066
Q1_Q4_0.25,0.17357709,0.0021198778,0.12788789,0.0017216598,0.1726254,0.013682991,0.12851802,0.005995675
Q2_Q3_0.25,0.109288886,0.00039693134,0.08721578,0.00078267214,0.10707452,0.004985331,0.08560471,0.0034171091
Q2_Q4_0.25,0.2021931,0.004380879,0.14460862,0.0034995729,0.20393968,0.005404191,0.1440429,0.0033590964
Q3_Q4_0.25,0.20361209,0.002796772,0.14829901,0.002488162,0.20414416,0.016442722,0.15043518,0.011032423
Q1_0.25,0.14219017,0.0019658424,0.110857084,0.0020852569,0.14386882,0.0088064885,0.11184464,0.0057735643
Q2_0.25,0.10966545,0.002355237,0.08754125,0.0010630876,0.11119296,0.001758456,0.08964012,0.0036964994
Q3_0.25,0.10856857,0.0015945693,0.086076654,0.001513426,0.10309416,0.008229732,0.08286484,0.0060248887
Q4_0.25,0.2559542,0.0061109876,0.19602029,0.003200392,0.25390452,0.03067748,0.19347581,0.022070184
Q1_Q2_0.5,0.14804271,0.001041802,0.11617484,0.0013019165,0.14740117,0.0029290747,0.1165264,0.0031727236
Q1_Q3_0.5,0.13907173,0.001693583,0.108657636,0.0011228656,0.14065666,0.002977591,0.10888878,0.0018020653
Q1_Q4_0.5,0.17190477,0.0017494914,0.12786505,0.0013211523,0.17085834,0.0031525418,0.12699649,0.0022773298
Q2_Q3_0.5,0.10876099,0.0017668443,0.08687464,0.0014037044,0.11127226,0.0030206684,0.08959286,0.003360762
Q2_Q4_0.5,0.20224404,0.0044735563,0.14624855,0.0028049347,0.19434449,0.0070976974,0.1412634,0.005013508
Q3_Q4_0.5,0.21152718,0.003079799,0.15689127,0.00285722,0.21000859,0.013859954,0.15802662,0.0075945505
Q1_0.5,0.14806853,0.0010023598,0.11648271,0.001479158,0.14750524,0.0020552764,0.116059944,0.0010242148
Q2_0.5,0.111316346,0.0023973552,0.0887544,0.0022421363,0.11265804,0.0048802095,0.08898459,0.003172475
Q3_0.5,0.10666945,0.0018761865,0.08530162,0.0010424333,0.11281496,0.0052129133,0.09119957,0.0044056196
Q4_0.5,0.25661927,0.0053870515,0.20031023,0.005315274,0.25154513,0.0060121724,0.1954324,0.008123421
Q1_Q2_0.75,0.16156933,0.0015118687,0.12712453,0.0012183454,0.16066094,0.0018342573,0.12751107,0.0013004275
Q1_Q3_0.75,0.14842525,0.0012611954,0.11600038,0.00083541346,0.1490961,0.0012310736,0.116627336,0.0015035738
Q1_Q4_0.75,0.17346938,0.0011528208,0.12788244,0.0011739314,0.17422956,0.0034545367,0.12887582,0.002388169
Q2_Q3_0.75,0.109849036,0.0011898945,0.087994516,0.0011477136,0.10944675,0.0022973907,0.08697365,0.0020222038
Q2_Q4_0.75,0.21074247,0.002553571,0.15386534,0.0008304766,0.20703621,0.00877734,0.15091872,0.0048477277
Q3_Q4_0.75,0.22556596,0.0024245854,0.17255178,0.002275495,0.22303474,0.0031466202,0.16769603,0.0024955645
Q1_0.75,0.15940414,0.0007456482,0.12588927,0.00064271904,0.1595687,0.004911167,0.12567645,0.00398037
Q2_0.75,0.112523004,0.0034724344,0.08979319,0.0027346113,0.11291083,0.0077306144,0.09042541,0.0049294843
Q3_0.75,0.11075401,0.0018378574,0.087668315,0.0014253993,0.10967187,0.0018589658,0.08742723,0.0019414864
Q4_0.75,0.26900372,0.0029673618,0.21169189,0.001727581,0.26626167,0.006626828,0.2127749,0.005405556
Q1_Q2_1.0,0.6118556,0.0060596145,0.4739677,0.003679677,0.5872159,0.05884484,0.44583592,0.062283512
Q1_Q3_1.0,0.602346,0.0040584016,0.45472637,0.0031713992,0.5758928,0.05861121,0.42453828,0.059972666
Q1_Q4_1.0,0.17390648,0.0017171031,0.12827884,0.0010794628,0.17187993,0.0033958484,0.12685737,0.002039125
Q2_Q3_1.0,0.11082729,0.001488126,0.08881251,0.0013563846,0.11078119,0.0020130528,0.08848429,0.0021308477
Q2_Q4_1.0,0.22190516,0.003017758,0.16390319,0.00204156,0.22021535,0.00592764,0.16364834,0.0036726359
Q3_Q4_1.0,0.2478871,0.00080851984,0.19630665,0.0008985317,0.24240308,0.0050375215,0.19183029,0.003111878
Q1_1.0,0.6897502,0.006273524,0.56356204,0.004762725,0.65888256,0.06721113,0.52339333,0.079720505
Q2_1.0,0.11413114,0.0028360824,0.09070033,0.0023062555,0.11191921,0.00392214,0.08834131,0.00352826
Q3_1.0,0.1119225,0.0031227244,0.08925514,0.0021968961,0.10948429,0.002726423,0.087049365,0.002084658
Q4_1.0,0.28103378,0.0036735998,0.2272861,0.0026099922,0.2782195,0.006220185,0.22639234,0.0046707396
