,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.30594355,0.004573358,0.23159564,0.004154192,0.31135988,0.021935346,0.24033925,0.019982236
Q1_Q3_0.25,0.3120275,0.004383282,0.2497124,0.005059903,0.3243773,0.017253626,0.2626008,0.019447312
Q1_Q4_0.25,0.38917112,0.009827548,0.33576435,0.010968043,0.39168617,0.03574184,0.33278972,0.044148836
Q2_Q3_0.25,0.1860975,0.0071303975,0.14625505,0.005274588,0.19797768,0.01985566,0.15513347,0.013821455
Q2_Q4_0.25,0.30397606,0.0070941285,0.23325105,0.0081245955,0.31163916,0.029516386,0.2395513,0.028939867
Q3_Q4_0.25,0.3287093,0.013468391,0.2720973,0.01267397,0.34219417,0.043228883,0.2868492,0.04489168
Q1_0.25,0.371084,0.0053017098,0.30747852,0.0067933104,0.37827423,0.011929369,0.3135388,0.01642132
Q2_0.25,0.13253422,0.00806777,0.10437294,0.0073741246,0.14486305,0.03080351,0.11660461,0.026400533
Q3_0.25,0.20600648,0.0066401437,0.17090237,0.0076797227,0.22203071,0.032825258,0.18183285,0.03324233
Q4_0.25,0.4555176,0.007736688,0.41769424,0.008491089,0.46228147,0.024690207,0.4233962,0.030262036
Q1_Q2_0.5,0.3482077,0.01166351,0.27295223,0.010871442,0.34628826,0.04244301,0.27402896,0.040220484
Q1_Q3_0.5,0.33406729,0.0026953914,0.26713008,0.0030413156,0.33518642,0.010448944,0.26834127,0.0105834175
Q1_Q4_0.5,0.3869165,0.009166726,0.33133438,0.010713576,0.38601214,0.031355154,0.32966948,0.03616206
Q2_Q3_0.5,0.19875863,0.0044494937,0.1585129,0.004111616,0.2133927,0.025268916,0.16995278,0.019767024
Q2_Q4_0.5,0.3304825,0.0038265067,0.25772864,0.003934461,0.3362529,0.0043777158,0.26279444,0.011191983
Q3_Q4_0.5,0.38358003,0.003394917,0.3270917,0.0041063065,0.39206257,0.018030636,0.3339567,0.017399905
Q1_0.5,0.4133336,0.006937004,0.35080168,0.007841932,0.41422218,0.011477249,0.35119408,0.017359072
Q2_0.5,0.16845264,0.0045168633,0.13479207,0.003187192,0.18019526,0.007945038,0.14572361,0.008082254
Q3_0.5,0.24107254,0.008057958,0.19582987,0.00534819,0.24544501,0.037836947,0.19942567,0.029819015
Q4_0.5,0.47030059,0.007385271,0.43702754,0.0069313967,0.47403383,0.028600018,0.44063288,0.028976055
Q1_Q2_0.75,0.40319818,0.006332163,0.33398932,0.0064378995,0.40514222,0.02082192,0.3344078,0.020788107
Q1_Q3_0.75,0.36384693,0.006677459,0.2911189,0.006775723,0.36141673,0.024530796,0.28937322,0.025418384
Q1_Q4_0.75,0.3926438,0.006760844,0.33738655,0.0071327346,0.3930082,0.024745094,0.33690995,0.026512023
Q2_Q3_0.75,0.21080248,0.0018932361,0.16638403,0.0010984235,0.21816655,0.018693693,0.17241201,0.014298978
Q2_Q4_0.75,0.36300665,0.005162598,0.28419313,0.005433496,0.3659657,0.026392324,0.28643298,0.026402412
Q3_Q4_0.75,0.417106,0.0060325027,0.36586946,0.006896548,0.41975847,0.01639935,0.36679342,0.018981678
Q1_0.75,0.44799107,0.008568109,0.38385415,0.009399367,0.44286418,0.030561622,0.37816155,0.034403447
Q2_0.75,0.16506062,0.003998542,0.12983997,0.0034485052,0.1811069,0.013866765,0.14674634,0.009374197
Q3_0.75,0.25145215,0.0074533634,0.20889954,0.0061524883,0.2572717,0.02825852,0.21299541,0.02144074
Q4_0.75,0.48165426,0.0052306997,0.44574803,0.004430795,0.48917612,0.031850778,0.45475206,0.033280406
Q1_Q2_1.0,0.5170593,0.00714044,0.4623371,0.0072241384,0.51514894,0.028440109,0.4599529,0.0284863
Q1_Q3_1.0,0.47550893,0.0066435128,0.39400268,0.0061676744,0.45649785,0.022948617,0.37785083,0.021415846
Q1_Q4_1.0,0.40741953,0.00551431,0.35681185,0.005751015,0.40699095,0.022638466,0.35589713,0.02205689
Q2_Q3_1.0,0.22804804,0.0077978033,0.17970116,0.005054508,0.23792276,0.019728202,0.18828772,0.013948014
Q2_Q4_1.0,0.42090493,0.0070884544,0.3370798,0.0059701516,0.41936246,0.022878397,0.335082,0.0218773
Q3_Q4_1.0,0.4760341,0.007840297,0.42650828,0.008683634,0.4723553,0.022613399,0.4220148,0.024965003
Q1_1.0,0.49448833,0.010802427,0.43852243,0.01238633,0.49227047,0.036461182,0.43626213,0.041562058
Q2_1.0,0.1782998,0.0041539823,0.1417855,0.0032019087,0.1902467,0.015568898,0.15486124,0.010433293
Q3_1.0,0.27086785,0.0076492266,0.22303374,0.0055656997,0.27549523,0.03039853,0.22657934,0.024710028
Q4_1.0,0.5149419,0.0038811998,0.48287207,0.0037845436,0.5168099,0.013438408,0.48442927,0.012492088
