,random,zero,Mean,MF,KNN,MICE,Missforest,XGB,OT,Hyper,GAIN,notmiwae,miwae,tabcsdi
banknote,0.8526635700066356,0.9526104844061049,0.7352594558725946,0.7513045786330459,0.8629011280690113,0.793613802256138,0.7629860650298607,0.7571466489714664,0.7651678832116788,0.776127405441274,0.7965494359654943,0.754234903782349,0.7666224286662242,0.7972501658925016
climate_model_crashes,0.9092592592592593,0.937037037037037,0.9037037037037037,0.9055555555555556,0.8981481481481481,0.9018518518518519,0.9092592592592593,0.9092592592592592,0.9018518518518519,0.9037037037037037,0.9074074074074074,0.9018518518518519,0.9018518518518519,0.9203703703703704
connectionist_bench_sonar,0.5965631929046563,0.7340354767184035,0.6059866962305988,0.6254988913525499,0.6784922394678492,0.7161862527716186,0.6739467849223948,0.7210643015521064,0.6401330376940133,0.6352549889135255,0.6941241685144124,0.6736141906873614,0.697339246119734,0.7922394678492239
qsar_biodegradation,0.656872037914692,0.8635071090047394,0.6625592417061611,0.6890995260663507,0.6625592417061611,0.704265402843602,0.6625592417061611,0.6635071090047393,0.6843601895734597,0.6966824644549762,0.6881516587677725,0.6625592417061611,0.685308056872038,0.8568720379146919
yeast,0.22164864864864864,0.5537297297297297,0.08699099099099099,0.16176576576576576,0.08563063063063062,0.10781081081081081,0.10305405405405406,0.11724324324324324,0.1544954954954955,0.14907207207207207,0.10126126126126127,0.012801801801801802,0.09374774774774774,0.4562972972972973
