,random,zero,Mean,MF,KNN,MICE,Missforest,XGB,OT,Hyper,GAIN,notmiwae,miwae,tabcsdi
banknote,0.7288786076405012,0.6588816408257158,0.7903147129486323,0.8051422060796339,0.7911967168529171,0.8122148357415423,0.8271566473480172,0.7984510282631685,0.7777275088416571,0.830201366169986,0.7946845725016194,0.7396661261412909,0.7394619262853552,0.3604160149288793
climate_model_crashes,0.493032420441363,0.4771642556226735,0.5452570531694283,0.5452570531694283,0.5067220704991604,0.5452570531694283,0.5452570531694283,0.47718417132739377,0.5294088040554591,0.5294088040554591,0.5146000502919801,0.4776858435681965,0.4776858435681965,0.4776858435681965
connectionist_bench_sonar,0.6544489244734042,0.7348303104806165,0.7262175346787607,0.7479817902116124,0.7602410662618018,0.7555798919470293,0.7677675547648187,0.7650086190988297,0.7401295791006065,0.7711035969891646,0.7346498375223198,0.7497874519867,0.7498572444376287,0.392528151045203
qsar_biodegradation,0.6754452670007295,0.7259803787677743,0.7681807668831946,0.7699039802896696,0.7860933165275688,0.7915789050574471,0.7886675270783379,0.7916162740667179,0.7219934358561068,0.781584334915257,0.7563870057580152,0.7642544034926919,0.7654917261505206,0.3862159648076954
yeast,0.1536682617973906,0.17972232186709658,0.25869903568753616,0.2682232906357096,0.21242611449460425,0.2649636229035654,0.2558157650980943,0.2819831530568649,0.2330557711928737,0.24602026944442548,0.20007688326343004,0.15035243456108524,0.14628717436939093,0.0034409049763872088
