,random,zero,Mean,MF,KNN,MICE,Missforest,XGB,OT,Hyper,GAIN,notmiwae,miwae,tabcsdi
concrete_compression,0.20992544631476368,0.2604449865995021,0.41806374657124545,0.38809170631884393,0.390549008915049,0.4218733813784995,0.42365133807298017,0.4258934541108556,0.3721933620280775,0.43259626485675884,0.33315191310126635,0.3760930862468711,0.37208171264029505,-0.00978946977458226
wine_quality_white,0.08392088653056473,0.09353039192291232,0.19250332444335227,0.18255566147496818,0.19139243307810552,0.21686837087564692,0.20984398858500325,,0.16179361751297372,0.22771091934317012,0.13085066002870946,0.165399345678302,0.16248782422015667,-0.0013985976821501156
wine_quality_red,0.09320962083179404,0.19119601687336768,0.27333263317809314,0.26431196325113904,0.24229982786091614,0.3109345727502838,0.31518107796610906,,0.22335011604462318,0.3015295045587029,0.2517493518374169,0.2803134059151657,0.285389456891351,0.0011149717871208331
california,0.17492890249818593,0.3050060905110902,0.38055259880877135,0.3751102781860484,0.14296076635907992,0.4272111978833103,0.44722873691776704,0.4148233242423401,0.3032342357249546,0.5045027052524466,0.3872700596711372,0.2492391702394956,0.2754864445024,0.001134118163843878
yacht_hydrodynamics,0.3373451314992218,0.38597654977261026,0.5175204201146885,0.4762362708012633,0.4051971188184371,0.5258023315270862,0.5303041061532291,0.5178856892376029,0.4753589972494242,0.46104160758133317,0.20342728624089873,-0.015398547099003412,-0.02188677377404664,0.016518167488206382
