,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.65967 ± 0.006,0.65247 ± 0.015,0.66217 ± 0.011,0.65518 ± 0.008,0.65491 ± 0.007,0.65834 ± 0.012,0.65865 ± 0.012,0.66420 ± 0.011,0.65900 ± 0.012,0.67365 ± 0.013,0.67832 ± 0.006,0.67189 ± 0.007,76129.79296 ± 13146.704,0.66376 ± 0.010
0.2,0.68556 ± 0.008,0.66272 ± 0.010,0.67322 ± 0.008,0.67555 ± 0.011,0.67231 ± 0.010,0.67755 ± 0.008,0.66812 ± 0.008,0.67658 ± 0.007,0.67264 ± 0.010,0.68036 ± 0.010,0.67552 ± 0.002,0.68303 ± 0.004,71689.46964 ± 12030.705,0.67278 ± 0.008
0.3,0.67624 ± 0.014,0.65834 ± 0.012,0.66263 ± 0.011,0.65602 ± 0.008,0.66550 ± 0.009,0.66266 ± 0.008,0.65868 ± 0.011,0.66602 ± 0.013,0.66128 ± 0.012,0.67562 ± 0.008,0.68113 ± 0.007,0.68049 ± 0.008,73836.37428 ± 12266.202,0.66487 ± 0.010
0.4,0.65891 ± 0.005,0.65061 ± 0.005,0.67309 ± 0.011,0.66887 ± 0.012,0.65452 ± 0.012,0.66334 ± 0.014,0.67424 ± 0.012,0.67096 ± 0.014,0.66917 ± 0.015,0.68500 ± 0.007,0.67781 ± 0.005,0.67172 ± 0.007,66943.78953 ± 10324.998,0.67302 ± 0.016
0.5,0.71455 ± 0.014,0.65948 ± 0.012,0.69562 ± 0.011,0.68506 ± 0.008,0.68205 ± 0.006,0.68709 ± 0.005,0.68835 ± 0.009,0.69501 ± 0.010,0.68077 ± 0.009,0.69442 ± 0.006,0.69553 ± 0.010,0.68945 ± 0.007,64010.04932 ± 9633.880,0.70041 ± 0.010
0.6,0.68216 ± 0.010,0.64927 ± 0.007,0.69322 ± 0.006,0.70023 ± 0.006,0.68710 ± 0.005,0.67772 ± 0.005,0.68818 ± 0.003,0.68553 ± 0.006,0.69019 ± 0.005,0.68724 ± 0.007,0.69659 ± 0.010,0.68589 ± 0.003,54047.25542 ± 5603.760,0.69471 ± 0.012
0.7,0.68587 ± 0.022,0.65874 ± 0.007,0.70657 ± 0.011,0.70643 ± 0.009,0.68390 ± 0.009,0.68083 ± 0.008,0.69509 ± 0.009,0.70233 ± 0.012,0.69710 ± 0.006,0.69885 ± 0.013,0.69293 ± 0.007,0.69882 ± 0.008,58491.20803 ± 5970.398,0.69581 ± 0.010
0.8,0.69121 ± 0.011,0.66064 ± 0.005,0.67604 ± 0.007,0.68896 ± 0.010,0.66196 ± 0.007,0.66887 ± 0.010,0.68861 ± 0.010,0.67962 ± 0.010,0.68285 ± 0.007,0.68329 ± 0.009,0.69442 ± 0.010,0.69574 ± 0.010,52839.81036 ± 5049.255,0.68917 ± 0.012
