,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.65677,0.64709,0.64707,0.64597,0.64658,0.64660,0.64535,0.64765,0.64598,0.64694,0.66241,0.66051,0.79614,0.64862
0.2,0.67419,0.64943,0.65176,0.64816,0.65025,0.65228,0.64841,0.65213,0.64799,0.64736,0.66210,0.66565,0.79459,0.65444
0.3,0.66255,0.64993,0.64711,0.64782,0.64834,0.64925,0.64553,0.64844,0.64675,0.64639,0.66135,0.65739,0.79357,0.65188
0.4,0.64523,0.64546,0.64526,0.64598,0.64589,0.64612,0.64544,0.64489,0.64604,0.64659,0.65893,0.65165,0.79515,0.64572
0.5,0.70707,0.64808,0.67488,0.66341,0.65677,0.66119,0.66646,0.67472,0.65826,0.66065,0.67878,0.67040,0.78890,0.68034
0.6,0.65928,0.64526,0.66085,0.65920,0.66029,0.66011,0.66031,0.66034,0.66103,0.66019,0.67626,0.67198,0.78857,0.66109
0.7,0.66206,0.65060,0.66103,0.65841,0.65850,0.65883,0.65992,0.66146,0.66008,0.65984,0.68058,0.67960,0.79156,0.66199
0.8,0.65859,0.65536,0.65776,0.65789,0.65735,0.65765,0.65740,0.65788,0.65710,0.65860,0.68068,0.67940,0.79321,0.65828
