,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.53022 ± 0.008,0.05148 ± 0.000,0.14538 ± 0.001,0.09034 ± 0.001,0.08036 ± 0.001,0.08529 ± 0.002,0.09053 ± 0.002,0.13070 ± 0.005,0.08284 ± 0.005,0.07776 ± 0.016,0.09263 ± 0.005,0.08421 ± 0.009,0.12820 ± 0.003,0.18044 ± 0.005
0.2,0.53808 ± 0.007,0.06083 ± 0.000,0.20546 ± 0.001,0.14664 ± 0.004,0.13817 ± 0.002,0.13906 ± 0.002,0.16491 ± 0.015,0.18597 ± 0.003,0.14288 ± 0.004,0.18392 ± 0.049,0.15275 ± 0.009,0.13730 ± 0.003,0.16927 ± 0.011,0.22831 ± 0.003
0.3,0.51992 ± 0.011,0.08105 ± 0.000,0.16923 ± 0.002,0.12567 ± 0.002,0.10789 ± 0.001,0.11162 ± 0.001,0.11192 ± 0.001,0.16276 ± 0.003,0.10093 ± 0.002,0.10638 ± 0.016,0.11878 ± 0.008,0.11199 ± 0.010,0.12474 ± 0.004,0.19522 ± 0.003
0.4,0.51253 ± 0.006,0.08198 ± 0.001,0.22530 ± 0.002,0.14893 ± 0.003,0.13854 ± 0.001,0.14139 ± 0.001,0.17566 ± 0.003,0.20504 ± 0.003,0.14169 ± 0.003,0.15281 ± 0.018,0.15730 ± 0.011,0.15598 ± 0.006,0.14779 ± 0.009,0.24766 ± 0.003
0.5,0.49670 ± 0.003,0.11426 ± 0.001,0.25809 ± 0.002,0.19881 ± 0.002,0.16858 ± 0.001,0.17560 ± 0.005,0.19986 ± 0.005,0.24639 ± 0.003,0.17505 ± 0.005,0.20601 ± 0.043,0.19803 ± 0.008,0.19094 ± 0.004,0.18009 ± 0.010,0.27811 ± 0.006
0.6,0.47104 ± 0.004,0.15999 ± 0.001,0.25015 ± 0.002,0.21058 ± 0.002,0.19093 ± 0.002,0.19950 ± 0.002,0.22406 ± 0.007,0.24858 ± 0.004,0.22502 ± 0.006,0.22837 ± 0.024,0.22323 ± 0.004,0.20135 ± 0.005,0.12758 ± 0.005,0.26966 ± 0.003
0.7,0.46466 ± 0.004,0.17771 ± 0.001,0.20862 ± 0.001,0.18079 ± 0.003,0.16657 ± 0.004,0.17130 ± 0.004,0.17992 ± 0.004,0.18483 ± 0.001,0.17899 ± 0.008,0.16851 ± 0.035,0.17505 ± 0.007,0.15474 ± 0.012,0.10505 ± 0.004,0.23113 ± 0.002
0.8,0.44611 ± 0.002,0.20254 ± 0.001,0.25165 ± 0.002,0.21452 ± 0.002,0.19462 ± 0.002,0.19001 ± 0.005,0.23371 ± 0.006,0.23502 ± 0.002,0.22123 ± 0.012,0.22637 ± 0.018,0.22031 ± 0.007,0.20070 ± 0.010,0.10872 ± 0.002,0.27044 ± 0.003
