,RD,ZR,Mean,KNN,MF,Mice,MisF,XGB,OT,HI,GAIN,Mi,NMi,CSDI
Bank,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Cali,9.961290098461078e-05,0.6388630009462009,0.4388630009462009,0.4388630009462009,0.3953462390514143,0.13695964830570304,0.5582945014193014,0.07991849525481712,0.23886300094620086,0.3658663414063132,0.5582945014193014,0.2,0.2,6.985407426935094e-05
Climate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Concre,0.02112186736589428,0.0754918033008383,0.25506168331328505,0.13364100433345258,0.2401041256220912,0.18597754391015803,0.18505218694754527,0.2523517004565164,0.21760185345626679,0.17079445620509545,0.2131453433467089,0.0,0.0,0.0
Qsar,0.0,0.0,0.43281011984474616,0.3818738523723977,0.44320857778244366,0.4481211961256026,0.5070769423738258,0.36101662512465504,0.0,0.4520865717303434,0.38850144294704164,0.0033422452807987807,0.0033422452807987807,0.0
Red,0.012210194671843805,0.2748427200165172,0.3882843062698756,0.35701318470884136,0.38996377116508335,0.49091395552408307,0.5083568315056449,0.302259002830791,0.45083673147395614,0.41128399469682686,0.3496225987748339,0.0,0.0,0.0
Sonar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0
White,0.0018909811670655176,0.5878497051328967,0.4,0.6,0.6000569238380191,0.333102289547539,0.8,0.4,0.8,0.6,0.6,0.2,0.2,0.2
Yacht,0.10137027900328173,0.10235845047944381,0.17454619958943218,0.2321417055038486,0.05367280731893827,0.20168421541549134,0.1470422357480059,0.1523488522886623,0.09482092322687127,0.053555598403875915,0.17865951270058714,0.010393111954663612,0.0,0.0
Yeast,0.0233685979978037,0.2684898006435367,0.4475012033864253,0.3279204121888737,0.4475012033864253,0.3950703659424991,0.1538978492292459,0.3890498442825646,0.420590690106201,0.4475012033864253,0.4475012033864253,0.0,0.0,0.0
