,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.74575 ± 0.013,0.74134 ± 0.010,0.73455 ± 0.010,0.73330 ± 0.013,0.73415 ± 0.010,2.53801 ± 2.109,0.73259 ± 0.011,0.73176 ± 0.010,0.73276 ± 0.012,0.80457 ± 0.042,0.92072 ± 0.053,0.88342 ± 0.014,5.83757 ± 0.093,0.73457 ± 0.010
0.2,0.77308 ± 0.014,0.74924 ± 0.009,0.74346 ± 0.010,0.73737 ± 0.009,0.73244 ± 0.008,3.02709 ± 2.377,0.74126 ± 0.010,0.74186 ± 0.010,0.74053 ± 0.012,0.78801 ± 0.011,0.89328 ± 0.020,0.91281 ± 0.029,5.80897 ± 0.070,0.75144 ± 0.013
0.3,0.79826 ± 0.014,0.76449 ± 0.013,0.75068 ± 0.011,0.74541 ± 0.012,0.74143 ± 0.011,4.84028 ± 2.060,0.74173 ± 0.011,0.74198 ± 0.011,0.74050 ± 0.009,0.80838 ± 0.057,0.87000 ± 0.019,0.92543 ± 0.042,6.02862 ± 0.134,0.76161 ± 0.009
0.4,0.81350 ± 0.016,0.76342 ± 0.014,0.76157 ± 0.014,0.75608 ± 0.016,0.74664 ± 0.013,1.75422 ± 1.979,0.75135 ± 0.012,0.75593 ± 0.015,0.74785 ± 0.012,0.79128 ± 0.026,0.87787 ± 0.032,0.88090 ± 0.025,5.85468 ± 0.087,0.77448 ± 0.015
0.5,0.82648 ± 0.013,0.77683 ± 0.013,0.76704 ± 0.010,0.76484 ± 0.013,0.76547 ± 0.011,0.76704 ± 0.010,0.75509 ± 0.011,0.76578 ± 0.011,0.74862 ± 0.011,0.84013 ± 0.065,0.88784 ± 0.046,0.89104 ± 0.040,5.83977 ± 0.064,0.77242 ± 0.014
0.6,0.83901 ± 0.015,0.80970 ± 0.014,0.80396 ± 0.018,0.78190 ± 0.019,0.75582 ± 0.011,0.80396 ± 0.018,0.75968 ± 0.011,0.78823 ± 0.011,0.76512 ± 0.010,0.84658 ± 0.029,0.90565 ± 0.049,0.92202 ± 0.029,5.79664 ± 0.136,0.78503 ± 0.016
0.7,0.85799 ± 0.011,0.83273 ± 0.030,0.79314 ± 0.017,0.79049 ± 0.015,0.79788 ± 0.011,0.79314 ± 0.017,0.80419 ± 0.022,0.79771 ± 0.018,0.78975 ± 0.020,0.82456 ± 0.016,0.88134 ± 0.034,0.92413 ± 0.032,6.01078 ± 0.138,0.79625 ± 0.014
0.8,0.87224 ± 0.014,0.78949 ± 0.011,0.83051 ± 0.009,0.80530 ± 0.015,0.79239 ± 0.024,0.83051 ± 0.009,0.80576 ± 0.011,0.82852 ± 0.019,0.80601 ± 0.021,0.85080 ± 0.035,0.98843 ± 0.062,0.91971 ± 0.057,6.22115 ± 0.195,0.80928 ± 0.018
0.9,0.87881 ± 0.014,0.87328 ± 0.055,0.88217 ± 0.072,0.81026 ± 0.016,0.82904 ± 0.016,0.88217 ± 0.072,0.89235 ± 0.014,0.89412 ± 0.015,0.85848 ± 0.012,0.86332 ± 0.029,2.32711 ± 1.672,0.95669 ± 0.030,6.29835 ± 0.126,0.84682 ± 0.022
