,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.4820176321766884,0.0010310682764863644,0.6289605756199466,0.007150509580562954
Q1_Q3_0.25,0.485005759212273,0.0012090582452887765,0.6316621652391831,0.006329241545871332
Q1_Q4_0.25,0.5223285396931485,0.001284220392242258,0.6834783687492515,0.008241410233138801
Q2_Q3_0.25,0.46459442793230554,0.0008685104558966398,0.6052387505938555,0.007469513896742522
Q2_Q4_0.25,0.508672329307509,0.0016497020889740218,0.6591243396905758,0.009078469412773987
Q3_Q4_0.25,0.5070329343747046,0.0021809167045588255,0.6552381597318334,0.007047442876391055
Q1_0.25,0.472982792367821,0.0021216343873844416,0.6117430372564012,0.010252352958244082
Q2_0.25,0.45417913229607587,0.001193543618490602,0.5918426234371352,0.004277529008462484
Q3_0.25,0.44808044164433714,0.0012506309003576035,0.584432102302359,0.007859894823970238
Q4_0.25,0.49046709955491324,0.0030224468078264358,0.730780797899989,0.19520276545902127
Q1_Q2_0.5,0.5158963142984465,0.001052585351479483,0.6681608892408744,0.0070435451417358895
Q1_Q3_0.5,0.5133568134056035,0.0015733653174313828,0.667066153746162,0.005169010633566645
Q1_Q4_0.5,0.5729617436703189,0.0012885772886310014,0.7465658474941543,0.005538426943077795
Q2_Q3_0.5,0.48008778019850096,0.0024731569201121577,0.6262429771700326,0.010463245829160797
Q2_Q4_0.5,0.5538098788381622,0.0011399125405633073,0.7197978424388702,0.006048682553650162
Q3_Q4_0.5,0.5537996249962878,0.0026731456121146364,0.715715503833522,0.014128752105022074
Q1_0.5,0.48798712937408695,0.0010901679207172364,0.6269247720256244,0.008791280983534608
Q2_0.5,0.46297332973636374,0.001210352681451518,0.6026433173027538,0.006078645674721666
Q3_0.5,0.4547680797243768,0.002153875196626787,0.593173164276779,0.007463020434468093
Q4_0.5,0.5226340850566608,0.0010710842344968175,0.666572402397316,0.005339688880401128
Q1_Q2_0.75,0.5434528637802589,0.001324908051884195,0.7024320134308966,0.007663589109944975
Q1_Q3_0.75,0.5373496059181033,0.0018381541924326695,0.7000890329580145,0.006957165589612075
Q1_Q4_0.75,0.6227779901161651,0.0017277721346872395,0.8786557753816446,0.13057459763993684
Q2_Q3_0.75,0.48959102557651135,0.001912731882418959,0.6418662770986135,0.008845594596598012
Q2_Q4_0.75,0.5913647383405537,0.0018248789349842036,0.7637282209415067,0.00993091113364616
Q3_Q4_0.75,0.6034236148399099,0.0011833762679354745,0.7837675442325238,0.0077621279346537665
Q1_0.75,0.4999536287916292,0.002265894174476041,0.6398217463238071,0.006308214786003296
Q2_0.75,0.46650340470778523,0.0008918815046753363,0.6054251384884293,0.0049188295627760744
Q3_0.75,0.4581389923434509,0.0011073219592925745,0.5968483493142701,0.005357908307506232
Q4_0.75,0.5391921270866465,0.0012035726604069862,0.6837306246332882,0.009502502163435237
Q1_Q2_1.0,0.5523025402902536,0.0006746926090631428,0.7065556568558665,0.005788580030881743
Q1_Q3_1.0,0.5547739757680035,0.0019027128067939652,0.7242848723202556,0.007868826016240707
Q1_Q4_1.0,0.6582299615444192,0.0016934082314291306,0.8574430100995029,0.00577251503943919
Q2_Q3_1.0,0.49359971568398564,0.0019369384192527092,0.6429917852881345,0.007253387896444989
Q2_Q4_1.0,0.6187149163219032,0.0030454206248678155,0.7991727402773057,0.0030107570251351403
Q3_Q4_1.0,0.6452352658418818,0.0022189311469449843,0.8344985007131991,0.010808384906176262
Q1_1.0,0.50269558811053,0.001896692073759247,0.6358597913936386,0.00828534655358366
Q2_1.0,0.46742901235236617,0.0013984203513037715,0.6051890786921537,0.007607513495910895
Q3_1.0,0.45768175728863536,0.0015526948583085363,0.5950515171474169,0.00474726003131772
Q4_1.0,0.5535468277010049,0.0009232710526653376,0.6910780158945194,0.006216040363556317
