,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.8215562389430062,0.002245907059098517,0.8220112689420309,0.008746986235939037
Q1_Q3_0.25,0.8136010828259597,0.002475958755255908,0.8131575940059437,0.007951063717006917
Q1_Q4_0.25,0.8899676201506604,0.001976889417325719,0.8908251927355213,0.0058204644435167685
Q2_Q3_0.25,0.7646769508545554,0.0019414780801839996,0.7648261410954642,0.008496150634200509
Q2_Q4_0.25,0.8645233933735643,0.0031498152889486205,0.864130565242929,0.011140694273624312
Q3_Q4_0.25,0.8587921082734116,0.0021868207025054027,0.8581016104683175,0.007665582821604577
Q1_0.25,0.811930839273167,0.002616016948910757,0.8124588413418412,0.009848626458048466
Q2_0.25,0.7617461385132356,0.0019471873726476041,0.7621248560305687,0.0071248585143877975
Q3_0.25,0.7451976917562172,0.0016489809977567843,0.7460864210839782,0.006092825652623474
Q4_0.25,0.853931207329181,0.0016957850983076125,0.8546019986234423,0.006029497064624344
Q1_Q2_0.5,0.8880052216891752,0.00270166858053392,0.8876824003565158,0.008896473523000981
Q1_Q3_0.5,0.8591213328035238,0.0013812081161010195,0.8587166302747656,0.0056734538541765266
Q1_Q4_0.5,0.9829633316324866,0.001384322117018079,0.983727693362934,0.00492544397788409
Q2_Q3_0.5,0.7774494053304524,0.002619419325406929,0.7774955893838813,0.010417033547031688
Q2_Q4_0.5,0.9442465804078288,0.004029490375741331,0.9453803267826346,0.011245689589489237
Q3_Q4_0.5,0.945096316218309,0.0037353682215060077,0.9443411661667497,0.011794240018290738
Q1_0.5,0.8649845756090195,0.0022256547727388483,0.8650215476598564,0.00816737370559948
Q2_0.5,0.7791633611965929,0.002581278622953094,0.7796786347782341,0.010504625440344362
Q3_0.5,0.7529722125832073,0.0022871081529897506,0.7538459174324146,0.008551586105313718
Q4_0.5,0.9414375955315026,0.0031604138805115312,0.9420264186785046,0.00929093697009712
Q1_Q2_0.75,0.9512805441430532,0.0020389901288550786,0.9509671722229746,0.009440534244359717
Q1_Q3_0.75,0.9054916133176691,0.0018254495784577433,0.9053342995164225,0.006768378296149476
Q1_Q4_0.75,1.0618166705722445,0.0019252269664884502,1.063810083519654,0.006989449166370785
Q2_Q3_0.75,0.7861709540724475,0.0024430456362539684,0.7857812629833327,0.009779402622770746
Q2_Q4_0.75,1.022740873533349,0.0024173964920863223,1.0238593748776155,0.009951712168527348
Q3_Q4_0.75,1.0311874664565794,0.0017869753302051452,1.0335950130518459,0.006231854875749972
Q1_0.75,0.9062473277721927,0.0014888662423628498,0.9064602111068162,0.0053132534885783
Q2_0.75,0.7916047999610338,0.0022594077448777413,0.7918157782793693,0.009739721960008121
Q3_0.75,0.7527323635690585,0.0016156443445196264,0.7533692271187865,0.005809011977111796
Q4_0.75,1.0226312718049992,0.002961173367933389,1.0250535238100862,0.010743698159129083
Q1_Q2_1.0,1.003020510805069,0.0025372604335422793,1.0035405850995023,0.008595735948087945
Q1_Q3_1.0,0.9493112993509186,0.0016162156780636689,0.9492915468103227,0.007369484210130916
Q1_Q4_1.0,1.0921934130309876,0.0016142695372772739,1.0938169791059487,0.005001886661065018
Q2_Q3_1.0,0.7920840854625308,0.002571470807221601,0.7920304740333124,0.010612937817570302
Q2_Q4_1.0,1.0988101918763917,0.0026897963170574475,1.1006505857998605,0.009422836710709424
Q3_Q4_1.0,1.1243918260448214,0.00196456837853978,1.126264740151348,0.006859457662871725
Q1_1.0,0.9442349515763204,0.001704510684847153,0.9440501748780242,0.007329686080124247
Q2_1.0,0.8044028733262941,0.002531608054446702,0.8044507522509047,0.010777141999235225
Q3_1.0,0.7559604279251464,0.001807675715265506,0.7557975955723361,0.00610454596225794
Q4_1.0,1.0957795865278162,0.0026102352034780975,1.0973831604712008,0.009965930692162303
