,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.7828262516531002,0.002021311280346262,0.7924458813980753,0.005933899977892031
Q1_Q3_0.25,0.7894886439104841,0.0025159094625431455,0.8013007522307618,0.007262336302440288
Q1_Q4_0.25,0.8360204578123522,0.0022892823066796436,0.8516356876615905,0.008943813195088069
Q2_Q3_0.25,0.7691554282699882,0.0025367277238101697,0.7775845006859337,0.007555643009439211
Q2_Q4_0.25,0.8060685701337407,0.002474712279271514,0.816285243542225,0.009809553108549446
Q3_Q4_0.25,0.777455978209371,0.001404070167960813,0.7894285328374737,0.006139016017803037
Q1_0.25,0.7324237419860615,0.0019676319219614547,0.7400830404878602,0.006225293366674868
Q2_0.25,0.740511869446324,0.0027656559044589094,0.7469021136266752,0.010507034888595933
Q3_0.25,0.7285552489354805,0.0026956200237147304,0.7358368153961997,0.008821432595267955
Q4_0.25,0.7199478955353644,0.0009487148748576285,0.7279678467497565,0.004922742781038684
Q1_Q2_0.5,0.8296141575085171,0.0022730585115167744,0.8385508885064376,0.009215577891176706
Q1_Q3_0.5,0.8340925374415583,0.0004919429919677276,0.8453472094297888,0.003248316544756791
Q1_Q4_0.5,0.9418830866533799,0.001495294158952646,0.958285123602837,0.009228141662943874
Q2_Q3_0.5,0.8126482271522324,0.0028198107164381777,0.8212532609154506,0.007034173347660954
Q2_Q4_0.5,0.8842085634986383,0.0028427358016013663,0.8966671061348703,0.005214501157676229
Q3_Q4_0.5,0.8341541812206181,0.0028342556148680006,0.8454483223686756,0.006623601868575973
Q1_0.5,0.7524539632458673,0.0017567340229691568,0.762680764817861,0.007403467103257287
Q2_0.5,0.76579452123351,0.0026371696823211093,0.7747019779940311,0.00686519604647345
Q3_0.5,0.7504390804135032,0.003059915217894199,0.7580446868351138,0.008207700374260806
Q4_0.5,0.7428067394466583,0.0018812337991371913,0.752000967045863,0.008210197962139123
Q1_Q2_0.75,0.8314775072836487,0.002045350098144978,0.8420078829114457,0.00891849611283674
Q1_Q3_0.75,0.8595302348616911,0.0018881998063681597,0.8681890278442006,0.0059030999229072985
Q1_Q4_0.75,1.0118587861751227,0.002346138401684072,1.026621998961542,0.012416041425185395
Q2_Q3_0.75,0.8233641457819967,0.002359437515903529,0.8327908807241095,0.005245037756318638
Q2_Q4_0.75,0.9231548140857075,0.002179202900263836,0.9374712017177357,0.00527745303246176
Q3_Q4_0.75,0.8661552167470197,0.00229293925864268,0.8781491116291065,0.00709919142886492
Q1_0.75,0.7514376060189224,0.0024682839571216458,0.7594437432984618,0.010749891692982242
Q2_0.75,0.7861789135879481,0.001932517910580786,0.7932386069145083,0.0060344195552184555
Q3_0.75,0.7610556889211981,0.0028719767799351694,0.7692932650506789,0.007016793364587452
Q4_0.75,0.7546931287881544,0.0018908005894681572,0.764648402898434,0.007169140126234483
Q1_Q2_1.0,0.7827481784949762,0.0013107811372123095,0.7886856870529945,0.003632393929394601
Q1_Q3_1.0,0.8453136872901125,0.0013338312058677098,0.8538279807128015,0.005092596677211686
Q1_Q4_1.0,1.0095400727335724,0.0014265096773080097,1.022599591833717,0.0074600113435645665
Q2_Q3_1.0,0.8165470150754649,0.0028061634477825437,0.8246954808375859,0.005902973115743402
Q2_Q4_1.0,0.9208387793753319,0.0013743773019226392,0.9349274578710816,0.004445005707539424
Q3_Q4_1.0,0.8611868244612895,0.0022231450984944254,0.8698842724397646,0.006364051176960677
Q1_1.0,0.7220672288769306,0.0013829720263894981,0.7310609302276043,0.0061800602134487554
Q2_1.0,0.7960897613006874,0.0022794370182341755,0.80418650014626,0.005550668292187567
Q3_1.0,0.7656704218768497,0.0033230315046103606,0.7729132132653109,0.005083351090800207
Q4_1.0,0.7471948335610814,0.0024739989142941207,0.7564855133193589,0.00910148666391961
