,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,12.90328 ± 0.329,12.31916 ± 0.172,11.41210 ± 0.204,10.94899 ± 0.235,10.94697 ± 0.208,11.03152 ± 0.195,11.17990 ± 0.200,11.46430 ± 0.233,10.80746 ± 0.240,12.69459 ± 0.192,11.63075 ± 0.405,11.53982 ± 0.341,16.64765 ± 0.098,11.55458 ± 0.216
0.2,14.03450 ± 0.190,13.78831 ± 0.211,12.30152 ± 0.248,11.80695 ± 0.243,11.66377 ± 0.206,11.69113 ± 0.262,11.69126 ± 0.261,12.47384 ± 0.231,11.03731 ± 0.186,13.30837 ± 0.243,12.21326 ± 0.344,12.29496 ± 0.465,16.55574 ± 0.116,12.67931 ± 0.241
0.3,15.00145 ± 0.253,14.26571 ± 0.130,12.70817 ± 0.200,12.74802 ± 0.188,12.62303 ± 0.249,12.69782 ± 0.222,12.63369 ± 0.183,13.00692 ± 0.198,12.49751 ± 0.323,13.49844 ± 0.195,13.14749 ± 0.303,13.13293 ± 0.533,16.66521 ± 0.111,13.10244 ± 0.272
0.4,15.60480 ± 0.269,13.98143 ± 0.173,12.93249 ± 0.245,13.29521 ± 0.188,12.62116 ± 0.248,12.90908 ± 0.254,12.78932 ± 0.320,13.35462 ± 0.256,12.42065 ± 0.214,13.80419 ± 0.380,13.69184 ± 0.599,13.67236 ± 0.312,16.67639 ± 0.096,13.60853 ± 0.299
0.5,15.70979 ± 0.158,15.72597 ± 0.127,14.18967 ± 0.156,14.04694 ± 0.195,13.86807 ± 0.177,13.89525 ± 0.250,14.12244 ± 0.258,14.65342 ± 0.120,13.58799 ± 0.172,14.69665 ± 0.207,14.42873 ± 0.362,14.78966 ± 0.432,16.65767 ± 0.115,14.66091 ± 0.065
0.6,16.25579 ± 0.187,15.68692 ± 0.159,14.78984 ± 0.132,14.67904 ± 0.251,14.88040 ± 0.142,15.10359 ± 0.464,15.03453 ± 0.155,15.08650 ± 0.145,14.79052 ± 0.144,15.30883 ± 0.229,15.33508 ± 0.427,15.47169 ± 0.329,16.68047 ± 0.106,15.30026 ± 0.150
0.7,16.25025 ± 0.121,15.49756 ± 0.128,14.81269 ± 0.160,15.02662 ± 0.101,14.81238 ± 0.124,15.12565 ± 0.247,15.12889 ± 0.147,15.21421 ± 0.180,14.97685 ± 0.250,15.24197 ± 0.251,15.73963 ± 0.154,14.96847 ± 0.199,16.70243 ± 0.104,15.46260 ± 0.219
0.8,16.55527 ± 0.114,16.16738 ± 0.100,15.70443 ± 0.124,16.07027 ± 0.137,15.83404 ± 0.136,16.08103 ± 0.273,15.97839 ± 0.198,15.88900 ± 0.114,16.03998 ± 0.107,16.14989 ± 0.158,15.70173 ± 0.196,15.83515 ± 0.234,16.65060 ± 0.092,16.16468 ± 0.146
0.9,16.66233 ± 0.121,16.00159 ± 0.127,16.26372 ± 0.115,16.10371 ± 0.126,16.30394 ± 0.155,16.45608 ± 0.207,16.31084 ± 0.207,16.32785 ± 0.112,16.49842 ± 0.124,16.19936 ± 0.280,16.42517 ± 0.245,16.32618 ± 0.111,16.68383 ± 0.107,16.48487 ± 0.119
