,RD,ZR,Mean,KNN,MF,Mice,MisF,XGB,OT,HI,GAIN,Mi,NMi,CSDI
Cali,0.05954201502517498,-0.0020248110520158847,0.06445750070511835,0.0644575163856633,-0.16970501456172107,0.0644575163856633,0.0644575163856633,0.06445750070511835,0.060533175080475995,0.0644575163856633,0.029575164942245102,-10.3130994495496,-10.328549042566376,0.025966669690972187
Concre,0.35237427290122625,0.2656714605817164,0.3436623538623513,0.3436623475410743,0.29365056899495184,0.3436623475410743,0.3436623475410743,0.3436623538623513,0.3312444473872163,0.3436623475410743,0.34321078150292694,-0.376584107602853,-1.4119268988488962,-0.05092060457552243
Red,0.16348475912224042,0.09237128238944452,0.14970035674129084,0.14970034201015608,0.1413636923275743,0.14970034201015608,0.14970034201015608,0.14970035674129084,0.11092164431738952,0.14970034201015608,0.13443597051350303,-0.6932377474956473,-1.0292467914116246,-0.06060887347122481
White,0.24344110201039562,0.031568650769349026,0.24608589902287958,0.2460859293086634,0.22849046256926905,0.2460859293086634,0.2460859293086634,0.24608589902287958,0.24231841185511427,0.2460859293086634,0.19812928707190786,-0.9071516429845797,-6.56013320006831,0.018633527175497953
Yacht,-0.1581583467996419,-0.09690777928368974,-0.022121042700871653,-0.02212104493683247,-0.019137007025687124,-0.02212104493683247,-0.02212104493683247,-0.022121042700871653,-0.6575596726878841,-0.02212104493683247,-0.019856390467852925,-0.06634656581380236,-0.03172571509941606,-0.0386929519058675
