,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.08214187,0.000590129,0.062072158,0.0005487942,0.08198062,0.0013636544,0.06208359,0.0011611648
Q1_Q3_0.25,0.07813166,0.0010689044,0.05938692,0.0009776977,0.07787063,0.0025948936,0.059317164,0.0024003307
Q1_Q4_0.25,0.11747167,0.0013461832,0.085470274,0.00093518116,0.116341986,0.0059874095,0.08476551,0.003977431
Q2_Q3_0.25,0.06945845,0.0010910939,0.050912917,0.00053090067,0.06919215,0.0032460326,0.05087776,0.0013476625
Q2_Q4_0.25,0.109001815,0.003182837,0.07424729,0.0017341122,0.108028665,0.011094839,0.073932126,0.006539466
Q3_Q4_0.25,0.1096223,0.0015073622,0.07617575,0.0011952752,0.10916096,0.0055467878,0.076290086,0.002627177
Q1_0.25,0.08398714,0.0015090592,0.06709147,0.0012012108,0.08279853,0.0041374955,0.066276625,0.0037571664
Q2_0.25,0.06763901,0.0010407626,0.050446868,0.00044883395,0.06750478,0.005560662,0.050441287,0.0033139307
Q3_0.25,0.064927116,0.0016037506,0.04751177,0.0010031133,0.06482431,0.0046568746,0.047309797,0.0029384876
Q4_0.25,0.14157471,0.0036209954,0.10078485,0.0014263387,0.13972148,0.017028084,0.10072179,0.0069755297
Q1_Q2_0.5,0.104148924,0.0021494748,0.08089606,0.0016744036,0.104704216,0.0026986313,0.08133135,0.0008427607
Q1_Q3_0.5,0.09990832,0.0019884715,0.0745153,0.0009922186,0.10093351,0.003560368,0.07438868,0.002101474
Q1_Q4_0.5,0.13916677,0.0019710923,0.10463686,0.0009181253,0.14132963,0.005717648,0.10545655,0.0034320655
Q2_Q3_0.5,0.08487872,0.0023053614,0.061852373,0.0012353773,0.083753616,0.0027360185,0.061202515,0.0023171683
Q2_Q4_0.5,0.12524977,0.0014785904,0.08695586,0.0009857514,0.12466532,0.0040144306,0.0862876,0.0023983251
Q3_Q4_0.5,0.12956011,0.00041994473,0.09301106,0.0007626285,0.1296463,0.0015579658,0.09329455,0.0016018722
Q1_0.5,0.09744776,0.0012625855,0.0786194,0.0007808048,0.097096995,0.0038853989,0.07827897,0.0027215632
Q2_0.5,0.06909866,0.00069725636,0.052061766,0.00067255436,0.06909766,0.0013156108,0.052074324,0.0009778343
Q3_0.5,0.06907404,0.0012207014,0.051652037,0.0009654984,0.06903171,0.003327652,0.051820256,0.002757071
Q4_0.5,0.152885,0.0014532849,0.113247655,0.0011862055,0.15196067,0.0036283762,0.112926304,0.002478635
Q1_Q2_0.75,0.13275316,0.002182683,0.10732561,0.0017105665,0.13314009,0.0022086923,0.10737772,0.0010590933
Q1_Q3_0.75,0.11263715,0.001329718,0.085566744,0.00047299394,0.11260837,0.0025349543,0.08506406,0.0011542183
Q1_Q4_0.75,0.15615413,0.0013237275,0.120760046,0.0010411368,0.15598443,0.0019498107,0.120774604,0.0007340873
Q2_Q3_0.75,0.08611448,0.0016515489,0.06296244,0.0010055884,0.086437255,0.0025234595,0.06265958,0.0013335485
Q2_Q4_0.75,0.13808593,0.0029175098,0.09348629,0.0016079007,0.1365829,0.002136555,0.09328662,0.0020531076
Q3_Q4_0.75,0.15395835,0.0029313937,0.111499965,0.0022554789,0.15306756,0.004085654,0.11091603,0.0031439494
Q1_0.75,0.11977665,0.00036651472,0.09756629,0.00021512777,0.119938396,0.0017594377,0.09739127,0.0011681796
Q2_0.75,0.077110015,0.0014161025,0.058930714,0.0010328225,0.07674061,0.0022399821,0.058386553,0.0017420449
Q3_0.75,0.07415631,0.0013189589,0.05515494,0.0010019891,0.074511446,0.0014936252,0.055363566,0.0014278155
Q4_0.75,0.1786138,0.0017098302,0.13658014,0.0011645687,0.17853025,0.0045932224,0.13665044,0.003399179
Q1_Q2_1.0,0.21929555,0.0032823805,0.18766622,0.001233167,0.21932216,0.005461656,0.1875032,0.00375681
Q1_Q3_1.0,0.13482557,0.00409417,0.104431726,0.0008536406,0.13455302,0.0024896467,0.1044813,0.0008709647
Q1_Q4_1.0,0.17843485,0.00086434395,0.14386806,0.00082699425,0.1781636,0.003033242,0.14372225,0.0027203136
Q2_Q3_1.0,0.08414455,0.0010933557,0.06237448,0.00056793366,0.08466141,0.0030603036,0.06264066,0.0015998113
Q2_Q4_1.0,0.16061553,0.00084689463,0.10989331,0.000704522,0.16071764,0.0040112683,0.110569455,0.003712244
Q3_Q4_1.0,0.23610263,0.0017471784,0.19090936,0.0009973483,0.23559824,0.0024927075,0.19041282,0.0014189542
Q1_1.0,0.14689843,0.0023050213,0.1232337,0.0019964552,0.14742652,0.0017445091,0.12359371,0.0016568878
Q2_1.0,0.08461568,0.0009191992,0.06415788,0.00057192694,0.08484069,0.0027213315,0.06406756,0.0019241531
Q3_1.0,0.082884,0.0018361256,0.061373394,0.0014014394,0.083119,0.0023046362,0.061311364,0.0019273219
Q4_1.0,0.2040885,0.0010365676,0.16404489,0.0010904025,0.20383969,0.0027995852,0.16419724,0.0021595443
