,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.30548 ± 0.046,0.39564 ± 0.016,0.33468 ± 0.028,0.13566 ± 0.022,0.33203 ± 0.027,0.06883 ± 0.051,0.13252 ± 0.062,0.05751 ± 0.014,0.17111 ± 0.093,0.29056 ± 0.066,0.05663 ± 0.044,0.10152 ± 0.047,0.01212 ± 0.018,0.21713 ± 0.029
0.2,0.39300 ± 0.017,0.39222 ± 0.013,0.39162 ± 0.013,0.39112 ± 0.014,0.39187 ± 0.013,0.39224 ± 0.013,0.39162 ± 0.013,0.39199 ± 0.014,0.39199 ± 0.014,0.34704 ± 0.081,0.26036 ± 0.049,0.25564 ± 0.029,0.00540 ± 0.006,0.39395 ± 0.017
0.3,0.36656 ± 0.040,0.39344 ± 0.017,0.37850 ± 0.036,0.39149 ± 0.022,0.39260 ± 0.022,0.39225 ± 0.022,0.39417 ± 0.022,0.19097 ± 0.031,0.39268 ± 0.022,0.34088 ± 0.055,0.03356 ± 0.017,0.13351 ± 0.035,0.00223 ± 0.002,0.31974 ± 0.029
0.4,0.27543 ± 0.070,0.39425 ± 0.016,0.33070 ± 0.027,0.16043 ± 0.040,0.24906 ± 0.073,0.12337 ± 0.039,0.13081 ± 0.050,0.05367 ± 0.008,0.12915 ± 0.015,0.28957 ± 0.082,0.05432 ± 0.018,0.07891 ± 0.036,0.00254 ± 0.002,0.23840 ± 0.042
0.5,0.13720 ± 0.029,0.30217 ± 0.028,0.20616 ± 0.040,0.10840 ± 0.015,0.10703 ± 0.041,0.10320 ± 0.009,0.12508 ± 0.025,0.12122 ± 0.017,0.14694 ± 0.032,0.22912 ± 0.040,0.02216 ± 0.026,0.10619 ± 0.037,0.00443 ± 0.004,0.21126 ± 0.046
0.6,0.25260 ± 0.039,0.33396 ± 0.030,0.27789 ± 0.036,0.29198 ± 0.022,0.29029 ± 0.026,0.29620 ± 0.020,0.28888 ± 0.025,0.19598 ± 0.022,0.29015 ± 0.026,0.28869 ± 0.053,0.03289 ± 0.023,0.11123 ± 0.055,0.00246 ± 0.003,0.24372 ± 0.036
0.7,0.13598 ± 0.016,0.23482 ± 0.036,0.16606 ± 0.047,0.07945 ± 0.016,0.12944 ± 0.028,0.12876 ± 0.040,0.09532 ± 0.049,0.10310 ± 0.011,0.12029 ± 0.041,0.18270 ± 0.036,0.03297 ± 0.048,0.08704 ± 0.036,0.00877 ± 0.007,0.13122 ± 0.039
0.8,0.22056 ± 0.062,0.34246 ± 0.054,0.20610 ± 0.030,0.09355 ± 0.019,0.07152 ± 0.044,0.08806 ± 0.034,0.12547 ± 0.047,0.08870 ± 0.017,0.11844 ± 0.054,0.20592 ± 0.079,0.01821 ± 0.022,0.09867 ± 0.051,0.00999 ± 0.016,0.20773 ± 0.035
