,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.27674 ± 0.019,0.51856 ± 0.054,0.07857 ± 0.052,0.06152 ± 0.016,0.07164 ± 0.042,0.06163 ± 0.013,0.08096 ± 0.024,0.06197 ± 0.023,0.07256 ± 0.019,0.09083 ± 0.106,0.04964 ± 0.033,0.08030 ± 0.045,0.04986 ± 0.004,0.10390 ± 0.041
0.2,0.51931 ± 0.056,0.51985 ± 0.055,0.52003 ± 0.057,0.52014 ± 0.057,0.52014 ± 0.057,0.52014 ± 0.057,0.52003 ± 0.057,0.51983 ± 0.057,0.52003 ± 0.057,0.45327 ± 0.085,0.30974 ± 0.035,0.29963 ± 0.018,0.04854 ± 0.003,0.51972 ± 0.058
0.3,0.39786 ± 0.061,0.51782 ± 0.054,0.21852 ± 0.059,0.22233 ± 0.066,0.21952 ± 0.064,0.22171 ± 0.065,0.21604 ± 0.057,0.20087 ± 0.038,0.21595 ± 0.057,0.21581 ± 0.046,0.01143 ± 0.018,0.08156 ± 0.068,0.04970 ± 0.004,0.19007 ± 0.060
0.4,0.25689 ± 0.053,0.51642 ± 0.053,0.07413 ± 0.033,0.07838 ± 0.028,0.05986 ± 0.034,0.08561 ± 0.046,0.07039 ± 0.014,0.04199 ± 0.018,0.08392 ± 0.044,0.11246 ± 0.109,0.03105 ± 0.019,0.06714 ± 0.023,0.04970 ± 0.004,0.06802 ± 0.040
0.5,0.18818 ± 0.028,0.42857 ± 0.044,0.08921 ± 0.031,0.08175 ± 0.030,0.10584 ± 0.040,0.11229 ± 0.025,0.10748 ± 0.019,0.07806 ± 0.018,0.13567 ± 0.015,0.16055 ± 0.128,0.04986 ± 0.004,0.09037 ± 0.040,0.04854 ± 0.003,0.13868 ± 0.049
0.6,0.30276 ± 0.044,0.44313 ± 0.043,0.10728 ± 0.041,0.12903 ± 0.036,0.13366 ± 0.032,0.13315 ± 0.033,0.12978 ± 0.031,0.06388 ± 0.016,0.13388 ± 0.032,0.13737 ± 0.035,0.00905 ± 0.012,0.06832 ± 0.067,0.04854 ± 0.003,0.16541 ± 0.054
0.7,0.20196 ± 0.045,0.35431 ± 0.041,0.07797 ± 0.029,0.08271 ± 0.033,0.11390 ± 0.038,0.12316 ± 0.031,0.06671 ± 0.026,0.08134 ± 0.020,0.10945 ± 0.032,0.14546 ± 0.114,0.05188 ± 0.004,0.06595 ± 0.020,0.04854 ± 0.003,0.10705 ± 0.029
0.8,0.21068 ± 0.021,0.40190 ± 0.081,0.10027 ± 0.018,0.05866 ± 0.021,0.06451 ± 0.032,0.06848 ± 0.022,0.11266 ± 0.078,0.11135 ± 0.033,0.07874 ± 0.029,0.14774 ± 0.159,0.04009 ± 0.021,0.06502 ± 0.024,0.05080 ± 0.005,0.09845 ± 0.037
