,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.39213 ± 0.037,0.51685 ± 0.059,0.18084 ± 0.010,0.16504 ± 0.041,0.17944 ± 0.008,0.11305 ± 0.050,0.16917 ± 0.041,0.32097 ± 0.019,0.17199 ± 0.033,0.18141 ± 0.044,0.05647 ± 0.020,0.15832 ± 0.028,0.05752 ± 0.045,0.23114 ± 0.029
0.2,0.50796 ± 0.060,0.50959 ± 0.062,0.50740 ± 0.060,0.50818 ± 0.059,0.50710 ± 0.060,0.50784 ± 0.061,0.50715 ± 0.061,0.50782 ± 0.060,0.50720 ± 0.060,0.41671 ± 0.115,0.27260 ± 0.037,0.26274 ± 0.033,0.02458 ± 0.022,0.50790 ± 0.061
0.3,0.43354 ± 0.043,0.51026 ± 0.056,0.29632 ± 0.039,0.29914 ± 0.040,0.29478 ± 0.038,0.29941 ± 0.042,0.29604 ± 0.039,0.39380 ± 0.033,0.28985 ± 0.036,0.23567 ± 0.033,0.04406 ± 0.019,0.15064 ± 0.029,0.02536 ± 0.017,0.32687 ± 0.053
0.4,0.34462 ± 0.063,0.50382 ± 0.055,0.19543 ± 0.018,0.19658 ± 0.054,0.18669 ± 0.030,0.17533 ± 0.025,0.18795 ± 0.022,0.33452 ± 0.020,0.17847 ± 0.031,0.19438 ± 0.028,0.05774 ± 0.017,0.12546 ± 0.041,0.02501 ± 0.013,0.25304 ± 0.037
0.5,0.23338 ± 0.050,0.37765 ± 0.028,0.17146 ± 0.049,0.27428 ± 0.041,0.16158 ± 0.056,0.21490 ± 0.027,0.19112 ± 0.047,0.22577 ± 0.063,0.20505 ± 0.049,0.19158 ± 0.114,0.03868 ± 0.033,0.14811 ± 0.039,0.02098 ± 0.004,0.22870 ± 0.063
0.6,0.30674 ± 0.029,0.43980 ± 0.043,0.20496 ± 0.033,0.21345 ± 0.035,0.21120 ± 0.032,0.21057 ± 0.033,0.20495 ± 0.031,0.26809 ± 0.033,0.20479 ± 0.030,0.19558 ± 0.030,0.04762 ± 0.035,0.12325 ± 0.024,0.02099 ± 0.004,0.23644 ± 0.027
0.7,0.24273 ± 0.044,0.31499 ± 0.041,0.15981 ± 0.051,0.22405 ± 0.097,0.16090 ± 0.039,0.13546 ± 0.042,0.15240 ± 0.047,0.22451 ± 0.063,0.20178 ± 0.028,0.17187 ± 0.096,0.03495 ± 0.041,0.09546 ± 0.017,0.03254 ± 0.015,0.22456 ± 0.078
0.8,0.33488 ± 0.083,0.42987 ± 0.062,0.23570 ± 0.053,0.22159 ± 0.055,0.14320 ± 0.073,0.15068 ± 0.055,0.18194 ± 0.063,0.32733 ± 0.072,0.22260 ± 0.065,0.24776 ± 0.100,0.03723 ± 0.047,0.11998 ± 0.040,0.04316 ± 0.013,0.28373 ± 0.068
