,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.3,0.40880 ± 0.005,0.57401 ± 0.002,0.28800 ± 0.001,0.35121 ± 0.001,0.28816 ± 0.001,3922999500000000.00000 ± 7845991500000000.000,0.31095 ± 0.003,0.30323 ± 0.001,0.29687 ± 0.001,0.34594 ± 0.002,0.29552 ± 0.001,0.29369 ± 0.001,0.37491 ± 0.008,0.30512 ± 0.001
0.5,0.41199 ± 0.003,0.57576 ± 0.003,0.29122 ± 0.000,0.35720 ± 0.003,0.32676 ± 0.015,inf ± nan,0.33468 ± 0.003,0.30662 ± 0.001,0.31243 ± 0.001,0.35447 ± 0.006,0.29871 ± 0.001,0.29739 ± 0.001,0.37705 ± 0.002,0.30762 ± 0.002
0.7,0.40873 ± 0.002,0.57700 ± 0.003,0.29085 ± 0.001,0.35567 ± 0.001,0.31714 ± 0.003,11510002000000000.00000 ± 23020005000000000.000,0.36345 ± 0.005,0.31456 ± 0.001,0.34837 ± 0.013,0.41493 ± 0.013,0.38606 ± 0.166,0.29823 ± 0.002,0.37481 ± 0.002,0.30743 ± 0.002
