,RD,ZR,Mean,KNN,MF,Mice,MisF,XGB,OT,HI,GAIN,Mi,NMi,CSDI
0.3,0.4088,0.57401,0.288,0.35121,0.30323,0.28816,0.31095,3922999500000000.0,0.30512,0.29687,0.34594,0.29369,0.29552,0.37491
0.5,0.41199,0.57576,0.29122,0.3572,0.30662,0.32676,0.33468,inf,0.30762,0.31243,0.35447,0.29739,0.29871,0.37705
0.7,0.40873,0.577,0.29085,0.35567,0.31456,0.31714,0.36345,1.1510002e+16,0.30743,0.34837,0.41493,0.29823,0.38606,0.37481
