,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.8169224134340414,0.026665393948897498,0.8221716845988348,0.04685580292333289
Q1_Q3_0.25,0.8169107812625143,0.02604886201408588,0.7883823187681861,0.0364986690976429
Q1_Q4_0.25,0.8284256393393834,0.028277879939059496,0.7996199176787389,0.0632973781638715
Q2_Q3_0.25,0.8336181979892967,0.04290474774475067,0.8238624650791811,0.037442551879749174
Q2_Q4_0.25,0.8144805151808511,0.02177937798892524,0.828581194048793,0.02903671820043137
Q3_Q4_0.25,0.8408896404353239,0.035269409135731386,0.8122376055055947,0.04215122933087225
Q1_0.25,0.8164199183595414,0.024953596158145123,0.817104953141613,0.03445300129698882
Q2_0.25,0.8407284589241286,0.0410086143159813,0.8139365307414821,0.0362219345308459
Q3_0.25,0.8360775462706135,0.023381336662063237,0.8332688360516481,0.03680197714409355
Q4_0.25,0.8530835808018449,0.0320956494661847,0.8301521623348249,0.042498089829253675
Q1_Q2_0.5,0.8163937451417629,0.03523198982482781,0.7886914758561618,0.025537716824962607
Q1_Q3_0.5,0.8422028808843202,0.054747526409238696,0.7805609454242368,0.04277935785072866
Q1_Q4_0.5,0.8238444703702921,0.035611092995756814,0.7998903116467375,0.08335436870991016
Q2_Q3_0.5,0.8136856304427408,0.04054939702247108,0.7875876207772304,0.03014439331920423
Q2_Q4_0.5,0.8213904019323064,0.04065280339150764,0.8003062985175802,0.04428744254615619
Q3_Q4_0.5,0.8234798976260077,0.03002072738525976,0.7704143914107399,0.03671113523249279
Q1_0.5,0.8200362241607738,0.03559211499428305,0.786849899214191,0.032333399865633536
Q2_0.5,0.8262742175529899,0.029938846895537607,0.8098324710765086,0.019645449427371633
Q3_0.5,0.8090085543494769,0.029994952570802785,0.7894441051001858,0.039827846914464386
Q4_0.5,0.8464681999969415,0.025225803299289914,0.7745687188884277,0.05995259792989646
Q1_Q2_0.75,0.7896373713169379,0.030147544742718264,0.6687647362062256,0.039979807873950134
Q1_Q3_0.75,0.8009228277778115,0.041324578953676354,0.7268404914769641,0.07482168756448092
Q1_Q4_0.75,0.7930648189779517,0.04272753106178288,0.7609563269036953,0.05775328298974328
Q2_Q3_0.75,0.8179308664386042,0.017933772269208486,0.757283840180135,0.044169866142009365
Q2_Q4_0.75,0.7918979318207862,0.04479230265439207,0.7369890114631238,0.0493882613102901
Q3_Q4_0.75,0.7116945572438137,0.06947655707674723,0.6719925178225996,0.07232658116354222
Q1_0.75,0.8318296080380885,0.04401386111399849,0.7812810555252416,0.03742931004327625
Q2_0.75,0.8399140670967297,0.027177276887837182,0.8028927277726012,0.041490680297490826
Q3_0.75,0.8171438301648779,0.0247731937407485,0.8020387123769577,0.02427340762165671
Q4_0.75,0.7639444234093752,0.03724637430205153,0.7360124877487848,0.08005772280943056
Q1_Q2_1.0,0.4512136048297128,0.11197951098361376,0.40248839632471345,0.11372701323951519
Q1_Q3_1.0,0.7815430709424052,0.049983715620192985,0.6487410279741341,0.07163630329603221
Q1_Q4_1.0,0.6594936109891723,0.09835996059074387,0.6476398477601485,0.06835127918878482
Q2_Q3_1.0,0.8302972904697044,0.05347598491777065,0.7166854968891255,0.055275415926880865
Q2_Q4_1.0,0.6594854057465438,0.07771748808651306,0.575567975022959,0.074328737499677
Q3_Q4_1.0,0.3776787008701729,0.07525752654109785,0.31590445832249114,0.0400558444602373
Q1_1.0,0.7880829645124493,0.05225015434977092,0.667766702026557,0.06039448656493365
Q2_1.0,0.8347750150011558,0.031153251994036124,0.7668365711349369,0.046087142275680205
Q3_1.0,0.8012840546713145,0.04218091087630523,0.8020662849604763,0.027294216872365936
Q4_1.0,0.6799178318488664,0.04811023112026981,0.5461471588231731,0.06925547942557055
