,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.348168,0.020502359,0.29084367,0.020929806,0.34982377,0.020621086,0.2934516,0.020522147
Q1_Q3_0.25,0.3448645,0.008242411,0.29136878,0.006596957,0.33459464,0.012873495,0.280145,0.012519375
Q1_Q4_0.25,0.42875785,0.0033804877,0.3875793,0.0054885237,0.4298852,0.011090922,0.39061067,0.008491187
Q2_Q3_0.25,0.24250455,0.004409539,0.19828136,0.0049124714,0.23720105,0.010193693,0.19329122,0.00782347
Q2_Q4_0.25,0.38612163,0.0076774824,0.3150181,0.007772364,0.37698084,0.01638304,0.3112642,0.012174557
Q3_Q4_0.25,0.40899235,0.012952369,0.35629094,0.0151853,0.40877843,0.018800149,0.35730252,0.020246187
Q1_0.25,0.40980878,0.033330966,0.36226317,0.03530373,0.41149235,0.031485796,0.36741838,0.029735815
Q2_0.25,0.21483716,0.016282931,0.17472236,0.013608476,0.21277674,0.012756419,0.17152247,0.008911501
Q3_0.25,0.30430132,0.022782309,0.2589101,0.02457781,0.30298918,0.026951972,0.25751346,0.028414378
Q4_0.25,0.5580357,0.04188773,0.53054106,0.047625475,0.55740273,0.042664655,0.53044325,0.04699989
Q1_Q2_0.5,0.3586427,0.013367605,0.3056073,0.015914999,0.3607664,0.0035378677,0.30976015,0.004964133
Q1_Q3_0.5,0.33403975,0.0053224675,0.27917314,0.0042075776,0.33528274,0.0031106826,0.2811794,0.0026641954
Q1_Q4_0.5,0.41052443,0.005708689,0.3819235,0.0026177533,0.41078424,0.008381862,0.38388044,0.00621054
Q2_Q3_0.5,0.24503908,0.013524785,0.20036454,0.011502979,0.24473496,0.01673026,0.19979542,0.014912715
Q2_Q4_0.5,0.37902588,0.009624014,0.3075419,0.007207533,0.37784415,0.011776992,0.30810627,0.012310792
Q3_Q4_0.5,0.44609421,0.010862551,0.39939958,0.013820657,0.4431285,0.012502729,0.39668292,0.015777119
Q1_0.5,0.44648474,0.019409237,0.40943113,0.020580273,0.4519267,0.0202001,0.41698608,0.022822563
Q2_0.5,0.22850809,0.016642092,0.1863763,0.015209624,0.22187164,0.020034948,0.1782436,0.017166644
Q3_0.5,0.29576588,0.014612891,0.25341183,0.01602789,0.28442553,0.019683726,0.24182412,0.018982679
Q4_0.5,0.5281187,0.01662186,0.5031673,0.019948598,0.5290043,0.008262257,0.5061443,0.008819488
Q1_Q2_0.75,0.4168355,0.022039875,0.37100595,0.023892956,0.42067748,0.02323515,0.37510353,0.02555414
Q1_Q3_0.75,0.3473668,0.009810616,0.2867367,0.006016533,0.3487391,0.01237633,0.28678584,0.009755942
Q1_Q4_0.75,0.39937648,0.004321398,0.3768158,0.0006483819,0.4007206,0.0040910845,0.3777731,0.002253047
Q2_Q3_0.75,0.24110901,0.012838694,0.19661906,0.010787959,0.23904185,0.013103004,0.19393544,0.00949672
Q2_Q4_0.75,0.38927287,0.00854165,0.31353098,0.006819511,0.39210463,0.014680451,0.31659007,0.015137632
Q3_Q4_0.75,0.48862734,0.012070559,0.45305887,0.012524614,0.49045858,0.009757591,0.4535361,0.009966004
Q1_0.75,0.46886104,0.021121884,0.4423282,0.023847772,0.4727831,0.022005524,0.44762912,0.023184065
Q2_0.75,0.23140112,0.020312482,0.18774313,0.017665682,0.22834559,0.019279163,0.18478554,0.017278312
Q3_0.75,0.29857212,0.01737868,0.25520143,0.020539194,0.29265463,0.019098382,0.24829066,0.019462178
Q4_0.75,0.53346956,0.005726896,0.5146879,0.0047946223,0.533178,0.0046748584,0.51517886,0.006921461
Q1_Q2_1.0,0.48901445,0.004001806,0.46121913,0.0034401526,0.49144992,0.004921061,0.46390337,0.0052871034
Q1_Q3_1.0,0.35266393,0.012207879,0.2898744,0.00945487,0.35045436,0.010596464,0.28788462,0.0071425634
Q1_Q4_1.0,0.39259768,0.0006626844,0.37642083,0.00058169296,0.39364013,0.003370117,0.37712213,0.003120342
Q2_Q3_1.0,0.25952882,0.011444387,0.21245202,0.010217592,0.26223868,0.006567013,0.21500918,0.0064600697
Q2_Q4_1.0,0.4269584,0.011619401,0.34841713,0.011589224,0.42777705,0.008432739,0.3479403,0.009917282
Q3_Q4_1.0,0.5553482,0.008527942,0.53208655,0.008510879,0.5571813,0.0051533417,0.5336154,0.0050342926
Q1_1.0,0.49919915,0.021083461,0.48180264,0.021181973,0.4989654,0.019183338,0.48178998,0.018948127
Q2_1.0,0.24506,0.016514111,0.20128202,0.014278209,0.24406889,0.013180567,0.20013273,0.011319111
Q3_1.0,0.29598513,0.015959267,0.25176468,0.01414829,0.29212427,0.01013595,0.2481746,0.008389222
Q4_1.0,0.5503646,0.008053454,0.5340911,0.0099937925,0.5481571,0.009100611,0.5331631,0.010220293
